step,time,x_ego,v_ego,x_front,v_front,lane_front,x_cut_in,v_cut_in,lane_cut_in,front_type,front_id,distance_front,v_front_eff,gap_to_v1,gap_to_v2,safe_distance,soft_distance,hard_distance,soft_barrier_distance,hard_barrier_distance,target_gap,gap_error_to_target,gap_excess,soft_violation,hard_violation,front_accel_est,desired_closing_speed,closing_speed,a_ref,too_far,cut_in_happened,cut_in_active,cut_in_this_step,cut_in_left_this_step,cut_in_time,cut_in_leave_time,front_event_type,front_event_timer,cut_in_event_type,cut_in_event_timer,collision,safety_violation,reached_target,a_cmd,a_ego,prev_a_ego,delta_a_ego,a_front,a_cut_in,reward,a_nom,a_ppo_before_cbf,a_cbf_cmd,cbf_correction,abs_cbf_correction,use_cbf,method,scenario,energy_accel_sq_step,gap_error_to_soft
784.0,78.4,1578.6556477057563,19.714934033290493,1650.11740720644,17.50550326468077,0.0,1603.1822286653496,12.31797059434634,0.0,cut_in,2.0,24.526580959593275,12.31797059434634,71.46175950068368,24.526580959593275,24.22592385891845,24.22592385891845,16.817797662806996,24.22592385891845,16.817797662806996,25.72592385891845,-1.199342899325174,0.0,0.0,0.0,2.100329956631022,-0.2158817218785313,7.396963438944153,-4.0,False,True,True,False,False,58.6,,normal,0.0,normal,0.0,False,False,False,-1.7713160514831543,-1.8690502717678124,-1.901628345196032,0.0325780734282195,0.8032826564299733,2.100329956631022,-5.34265924317931,-1.7713160514831543,-1.7713160514831543,-1.7713160514831543,0.0,0.0,True,PPO + CBF,normal,3.4933489183953332,
785.0,78.5,1580.6088964747591,19.53248769002812,1651.87486771902,17.574605125801675,0.0,1604.4437239273811,12.6149526203151,0.0,cut_in,2.0,23.834827452621997,12.6149526203151,71.26597124426098,23.834827452621997,23.63702768372989,23.63702768372989,16.370398747280255,23.63702768372989,16.370398747280255,25.13702768372989,-1.3022002311078964,0.0,0.0,0.0,2.9698202596875944,-0.2343960415994213,6.917535069713017,-4.0,False,True,True,False,False,58.6,,normal,0.0,normal,0.0,False,False,False,-1.6907029151916504,-1.824463432623772,-1.8690502717678124,0.0445868391440404,0.6910186112090647,2.96982025968759,-5.057725519926242,-1.6907029151916504,-1.6907029151916504,-1.6907029151916504,0.0,0.0,True,PPO + CBF,normal,3.3286668169813174,
786.0,78.60000000000001,1582.544493700252,19.35597225492897,1653.6383990003,17.635312812799366,0.0,1605.72108821882,12.773642914389582,0.0,cut_in,2.0,23.17659451856798,12.773642914389582,71.09390530004794,23.17659451856798,23.19591269349678,23.19591269349678,16.040453761656657,23.19591269349678,16.040453761656657,24.69591269349678,-1.5193181749287987,0.0,0.0193181749287987,0.0,1.586902940744821,-0.2734772714871837,6.582329340539394,-4.0,False,True,True,False,False,58.6,,normal,0.0,normal,0.0,False,False,False,-1.5872271060943604,-1.765154350991419,-1.824463432623772,0.0593090816323529,0.6070768699768977,1.586902940744814,-15.057454196489031,-1.5872271060943604,-1.5872271060943604,-1.5872271060943604,0.0,0.0,True,PPO + CBF,normal,3.1157698828239373,
787.0,78.7,1584.4630637545713,19.185700543192404,1655.4098275286651,17.71428528365116,0.0,1607.0238273754242,13.027391566041238,0.0,cut_in,2.0,22.560763620852867,13.027391566041238,70.94676377409382,22.560763620852867,22.669729303066607,22.669729303066607,15.641642371838271,22.669729303066607,15.641642371838271,24.169729303066607,-1.6089656822137393,0.0,0.1089656822137392,0.0,2.537486516516569,-0.289613822798473,6.158308977151165,-4.0,False,True,True,False,False,58.6,,normal,0.0,normal,0.0,False,False,False,-1.5154054164886477,-1.702717117365726,-1.765154350991419,0.0624372336256928,0.789724708517964,2.5374865165165734,-14.977843451524226,-1.5154054164886477,-1.5154054164886477,-1.5154054164886477,0.0,0.0,True,PPO + CBF,normal,2.8992455817702476,
788.0,78.80000000000001,1586.3653124426703,19.022486880992982,1657.189047451325,17.792199226599664,0.0,1608.3518676940944,13.280403186702388,0.0,cut_in,2.0,21.98655525142385,13.280403186702388,70.82373500865447,21.98655525142385,22.15557582288639,22.15557582288639,15.251537363780024,22.15557582288639,15.251537363780024,23.65557582288639,-1.6690205714625392,0.0,0.1690205714625392,0.0,2.530116206611499,-0.300423702863257,5.7420836942905975,-4.0,False,True,True,False,False,58.6,,normal,0.0,normal,0.0,False,False,False,-1.4203951358795166,-1.6321366219941738,-1.702717117365726,0.0705804953715523,0.779139429485007,2.5301162066114977,-14.819953489354726,-1.4203951358795166,-1.4203951358795166,-1.4203951358795166,0.0,0.0,True,PPO + CBF,normal,2.6638699528545526,
789.0,78.9,1588.2520080267946,18.86695584123925,1658.9710373268758,17.819898755509385,0.0,1609.6935836334164,13.417159393219478,0.0,cut_in,2.0,21.44157560662188,13.417159393219478,70.71902930008127,21.44157560662188,21.76996995276332,21.76996995276332,14.963271702849552,21.76996995276332,14.963271702849552,23.26996995276332,-1.8283943461414405,0.0,0.3283943461414402,0.0,1.3675620651708975,-0.3291109823054592,5.449796448019772,-4.0,False,True,True,False,False,58.6,,normal,0.0,normal,0.0,False,False,False,-1.32483172416687,-1.555310397537348,-1.6321366219941738,0.0768262244568258,0.2769952890972248,1.3675620651708895,-15.136901430073388,-1.32483172416687,-1.32483172416687,-1.32483172416687,0.0,0.0,True,PPO + CBF,normal,2.4189904326877834,
790.0,79.0,1590.1238950933046,18.71887066509979,1660.7604724149044,17.894350880285224,0.0,1611.050527952587,13.569443191701156,0.0,cut_in,2.0,20.92663285928211,13.569443191701156,70.63657732159982,20.92663285928211,21.38074987245851,21.38074987245851,14.671146711503834,21.38074987245851,14.671146711503834,22.88074987245851,-1.9541170131764003,0.0,0.4541170131764005,0.0,1.5228379848167783,-0.351741062371752,5.149427473398633,-4.0,False,True,True,False,False,58.6,,normal,0.0,normal,0.0,False,False,False,-1.2574758529663086,-1.4808517613945882,-1.555310397537348,0.0744586361427597,0.7445212477583674,1.5228379848167846,-15.314515824546596,-1.2574758529663086,-1.2574758529663086,-1.2574758529663086,0.0,0.0,True,PPO + CBF,normal,2.1929219392254544,
791.0,79.10000000000001,1591.981706971536,18.578118782316174,1662.5575488766092,17.970764617047468,0.0,1612.423512334819,13.72984382232362,0.0,cut_in,2.0,20.44180536328281,13.72984382232362,70.57584190507305,20.44180536328281,20.995146229382264,20.995146229382264,14.380961541804703,20.995146229382264,14.380961541804703,22.495146229382264,-2.053340866099454,0.0,0.5533408660994539,0.0,1.6040063062246546,-0.3696013558979016,4.8482749599925565,-4.0,False,True,True,False,False,58.6,,normal,0.0,normal,0.0,False,False,False,-1.1875200271606443,-1.4075188278361024,-1.4808517613945882,0.0733329335584858,0.7641373676224331,1.604006306224652,-15.38748486349243,-1.1875200271606443,-1.1875200271606443,-1.1875200271606443,0.0,0.0,True,PPO + CBF,normal,1.9811092507131156,
792.0,79.2,1593.8261709882695,18.444640167336168,1664.384625338314,18.27076461704747,0.0,1613.8177699833416,13.942576485225652,0.0,cut_in,2.0,19.99159899507185,13.942576485225652,70.55845435004426,19.99159899507185,20.56884778251221,20.56884778251221,14.05727500425607,20.56884778251221,14.05727500425607,22.06884778251221,-2.077248787440361,0.0,0.5772487874403609,0.0,2.1273266290203097,-0.3739047817392649,4.502063682110515,-4.0,False,True,True,False,False,58.6,,accelerate,23.0,normal,0.0,False,False,False,-1.116588115692139,-1.3347861498001117,-1.4075188278361024,0.0727326780359909,3.0,2.1273266290203066,-15.13234141023934,-1.116588115692139,-1.116588115692139,-1.116588115692139,0.0,0.0,True,PPO + CBF,normal,1.781654065698206,
793.0,79.30000000000001,1595.6580398040703,18.318688158005457,1666.2417018000187,18.57076461704747,0.0,1615.223505486669,14.057355033273812,0.0,cut_in,2.0,19.56546568259864,14.057355033273812,70.58366199594843,19.56546568259864,20.25254601953492,20.25254601953492,13.820607355087226,20.25254601953492,13.820607355087226,21.75254601953492,-2.187080336936276,0.0,0.6870803369362761,0.0,1.147785480481609,-0.3936744606485297,4.261333124731644,-4.0,False,True,True,False,False,58.6,,accelerate,22.0,normal,0.0,False,False,False,-1.033721923828125,-1.259520093307115,-1.3347861498001117,0.0752660564929965,3.0,1.1477854804816168,-15.285811000602216,-1.033721923828125,-1.033721923828125,-1.033721923828125,0.0,0.0,True,PPO + CBF,normal,1.5863908654443635,
794.0,79.4,1597.4780234967693,18.19983692698885,1668.1287782617237,18.87076461704747,0.0,1616.649579507918,14.260740212492406,0.0,cut_in,2.0,19.171556011148823,14.260740212492406,70.65075476495417,19.171556011148823,19.85899887068976,19.85899887068976,13.521220296043252,19.85899887068976,13.521220296043252,21.35899887068976,-2.187442859540933,0.0,0.6874428595409334,0.0,2.033851792185928,-0.393739714717368,3.939096714496445,-4.0,False,True,True,False,False,58.6,,accelerate,21.0,normal,0.0,False,False,False,-0.9754889607429504,-1.1885123101660735,-1.259520093307115,0.0710077831410411,3.0,2.0338517921859296,-14.925319221845209,-0.9754889607429504,-0.9754889607429504,-0.9754889607429504,0.0,0.0,True,PPO + CBF,normal,1.4125615114162968,
795.0,79.5,1599.2868507928647,18.08827296095458,1670.0458547234282,19.17076461704747,0.0,1618.093141473637,14.435619657188536,0.0,cut_in,2.0,18.80629068077224,14.435619657188536,70.7590039305635,18.80629068077224,19.50561708033879,19.50561708033879,13.253018179346936,19.50561708033879,13.253018179346936,21.00561708033879,-2.199326399566555,0.0,0.6993263995665551,0.0,1.7487944469613126,-0.3958787519219799,3.6526533037660425,-4.0,False,True,True,False,False,58.6,,accelerate,20.0,normal,0.0,False,False,False,-0.8970217108726501,-1.115639660342718,-1.1885123101660735,0.0728726498233558,3.0,1.7487944469613077,-14.62818847660675,-0.8970217108726501,-0.8970217108726501,-0.8970217108726501,0.0,0.0,True,PPO + CBF,normal,1.2446518517296155,
796.0,79.60000000000001,1601.0852452347133,17.983944418484825,1671.9889959168645,19.431411934361872,0.0,1619.55838176215,14.652402885131655,0.0,cut_in,2.0,18.473136527436736,14.652402885131655,70.90375068215099,18.473136527436736,19.12190818444406,19.12190818444406,12.959613773152224,19.12190818444406,12.959613773152224,20.62190818444406,-2.148771657007323,0.0,0.6487716570073232,0.0,2.167832279431199,-0.3867788982613181,3.3315415333531675,-4.0,False,True,True,False,False,58.6,,accelerate,19.0,normal,0.0,False,False,False,-0.8262227177619934,-1.0432854246975367,-1.115639660342718,0.0723542356451811,2.6064731731440247,2.1678322794311926,-14.021388079045352,-0.8262227177619934,-0.8262227177619934,-0.8262227177619934,0.0,0.0,True,PPO + CBF,normal,1.0884444773863196,
797.0,79.7,1602.8739497246115,17.88704489898259,1673.9621371103003,19.731411934361876,0.0,1621.0334958000583,14.75114037908337,0.0,cut_in,2.0,18.15954607544677,14.75114037908337,71.08818738568903,18.15954607544677,18.868131459288776,18.868131459288776,12.769189330563282,18.868131459288776,12.769189330563282,20.368131459288776,-2.2085853838420064,0.0,0.7085853838420064,0.0,0.9873749395171316,-0.3975453690915611,3.1359045198992206,-4.0,False,True,True,False,False,58.6,,accelerate,18.0,normal,0.0,False,False,False,-0.7461245059967041,-0.9689951950223286,-1.0432854246975367,0.0742902296752081,3.0,0.987374939517134,-13.981144757214658,-0.7461245059967041,-0.7461245059967041,-0.7461245059967041,0.0,0.0,True,PPO + CBF,normal,0.9389516879763605,
798.0,79.80000000000001,1604.6536468844097,17.79697159798087,1675.9623296966065,20.001925863058844,0.0,1622.522654633707,14.891588336486167,0.0,cut_in,2.0,17.869007749297225,14.891588336486167,71.30868281219682,17.869007749297225,18.583566220283224,18.583566220283224,12.553246668489066,18.583566220283224,12.553246668489066,20.083566220283224,-2.214558470985999,0.0,0.7145584709859989,0.0,1.4044795740279703,-0.3986205247774798,2.905383261494704,-4.0,False,True,True,False,False,58.6,,accelerate,17.0,normal,0.0,False,False,False,-0.695946455001831,-0.9007330100172042,-0.9689951950223286,0.0682621850051243,2.7051392869697035,1.4044795740279636,-13.651974185455918,-0.695946455001831,-0.695946455001831,-0.695946455001831,0.0,0.0,True,PPO + CBF,normal,0.8113199553346528,
799.0,79.9,1606.4249948640156,17.71347979606009,1677.9925222829124,20.301925863058845,0.0,1624.0298784468164,15.07223813109396,0.0,cut_in,2.0,17.604883582800767,15.07223813109396,71.56752741889682,17.604883582800767,18.26932954260218,18.26932954260218,12.312711260593932,18.26932954260218,12.312711260593932,19.76932954260218,-2.1644459598014123,0.0,0.6644459598014123,0.0,1.806497946077936,-0.3896002727642542,2.6412416649661274,-4.0,False,True,True,False,False,58.6,,accelerate,16.0,normal,0.0,False,False,False,-0.6374730467796326,-0.8349180192078113,-0.9007330100172042,0.0658149908093929,3.0,1.8064979460779411,-13.023217306468457,-0.6374730467796326,-0.6374730467796326,-0.6374730467796326,0.0,0.0,True,PPO + CBF,normal,0.6970880987978951,
800.0,80.0,1608.188654898725,17.636600347092475,1680.0527148692183,20.601925863058845,0.0,1625.545061037136,15.151825903197546,0.0,cut_in,2.0,17.356406138411103,15.151825903197546,71.86405997049337,17.356406138411103,18.066734652150416,18.066734652150416,12.16062967659831,18.066734652150416,12.16062967659831,19.566734652150416,-2.210328513739313,0.0,0.7103285137393129,0.0,0.795877721035847,-0.3978591324730763,2.484774443894929,-4.0,False,True,True,False,False,58.6,,accelerate,15.0,normal,0.0,False,False,False,-0.5704239010810852,-0.7687944896761297,-0.8349180192078113,0.0661235295316815,3.0,0.7958777210358443,-12.93405158266457,-0.5704239010810852,-0.5704239010810852,-0.5704239010810852,0.0,0.0,True,PPO + CBF,normal,0.5910449673563808,
801.0,80.10000000000001,1609.9452255674694,17.565706687443104,1682.1429074555242,20.90192586305885,0.0,1627.0753765560996,15.303155189634817,0.0,cut_in,2.0,17.13015098863025,15.303155189634817,72.19768188805483,17.13015098863025,17.801975510274147,17.801975510274147,11.958038538851715,17.801975510274147,11.958038538851715,19.301975510274147,-2.1718245216438987,0.0,0.6718245216438987,0.0,1.5132928643727084,-0.3909284138959017,2.2625514978082872,-4.0,False,True,True,False,False,58.6,,accelerate,14.0,normal,0.0,False,False,False,-0.5293629169464111,-0.7089365964937001,-0.7687944896761297,0.0598578931824296,3.0,1.5132928643727157,-12.363786113257788,-0.5293629169464111,-0.5293629169464111,-0.5293629169464111,0.0,0.0,True,PPO + CBF,normal,0.5025910978480713,
802.0,80.2,1611.6952979154808,17.500723480114427,1684.2522685482652,21.09361092741007,0.0,1628.6148452588436,15.394687027440469,0.0,cut_in,2.0,16.919547343362865,15.394687027440469,72.55697063278444,16.919547343362865,17.606470540742617,17.606470540742617,11.810082380179216,17.606470540742617,11.810082380179216,19.106470540742617,-2.186923197379752,0.0,0.6869231973797518,0.0,0.9153183780565044,-0.3936461755283553,2.10603645267396,-4.0,False,True,True,False,False,58.6,,accelerate,13.0,normal,0.0,False,False,False,-0.4725185036659241,-0.6498320732867561,-0.7089365964937001,0.059104523206944,1.9168506435122143,0.9153183780564996,-12.11849846192982,-0.4725185036659241,-0.4725185036659241,-0.4725185036659241,0.0,0.0,True,PPO + CBF,normal,0.4222817234721639,
803.0,80.30000000000001,1613.4394176544342,17.44119738953453,1686.3908718305297,21.386032822643823,0.0,1630.1694742156096,15.546289567660107,0.0,cut_in,2.0,16.730056561175388,15.546289567660107,72.95145417609524,16.730056561175388,17.35962625559514,17.35962625559514,11.620345343836622,17.35962625559514,11.620345343836622,18.85962625559514,-2.12956969441975,0.0,0.6295696944197502,0.0,1.5160254021964192,-0.383322544995555,1.8949078218744209,-3.6555345345838415,False,True,True,False,False,58.6,,accelerate,12.0,normal,0.0,False,False,False,-0.4315474033355713,-0.5952609057989598,-0.6498320732867561,0.0545711674877962,2.924218952337535,1.516025402196422,-10.61371095329978,-0.4315474033355713,-0.4315474033355713,-0.4315474033355713,0.0,0.0,True,PPO + CBF,normal,0.35433554597259814,
804.0,80.4,1615.1781296422032,17.387119877689248,1688.5516327458497,21.60760915320017,0.0,1631.7358985576068,15.664243419972005,0.0,cut_in,2.0,16.557768915403585,15.664243419972005,73.37350310364627,16.557768915403585,17.155148384330793,17.155148384330793,11.463793123365033,17.155148384330793,11.463793123365033,18.655148384330797,-2.0973794689272083,0.0,0.5973794689272083,0.0,1.179538523118957,-0.3775283044068975,1.722876457717243,-3.3933952735939634,False,True,True,False,False,58.6,,accelerate,11.0,normal,0.0,False,False,False,-0.3773177564144134,-0.5407751184528232,-0.5952609057989598,0.0544857873461366,2.2157633055634163,1.179538523118952,-9.517426354859843,-0.3773177564144134,-0.3773177564144134,-0.3773177564144134,0.0,0.0,True,PPO + CBF,normal,0.292437728737665,
805.0,80.5,1616.9119550425744,17.338254003713008,1690.7383846223877,21.8675187653797,0.0,1633.318848325612,15.829497680052684,0.0,cut_in,2.0,16.40689328303756,15.829497680052684,73.82642957981307,16.40689328303756,16.911708725888126,16.911708725888126,11.275393960227811,16.911708725888126,11.275393960227811,18.41170872588813,-2.004815442850564,0.0,0.504815442850564,0.0,1.6525426008067967,-0.3608667797131015,1.5087563236603234,-2.826554762012296,False,True,True,False,False,58.6,,accelerate,10.0,normal,0.0,False,False,False,-0.3323096036911011,-0.4886587397623927,-0.5407751184528232,0.0521163786904305,2.599096121795335,1.652542600806805,-7.525810351336117,-0.3323096036911011,-0.3323096036911011,-0.3323096036911011,0.0,0.0,True,PPO + CBF,normal,0.23878736394616984,
806.0,80.60000000000001,1618.641423471461,17.294684288866033,1692.952193697943,22.13809075555448,0.0,1634.9093279921365,15.904796665244843,0.0,cut_in,2.0,16.26790452067553,15.904796665244843,74.31077022648196,16.26790452067553,16.76669819694081,16.76669819694081,11.165049600000064,16.76669819694081,11.165049600000064,18.26669819694081,-1.9987936762652796,0.0,0.4987936762652794,0.0,0.7529898519215905,-0.3597828617277502,1.38988762362119,-2.8176286814679243,False,True,True,False,False,58.6,,accelerate,9.0,normal,0.0,False,False,False,-0.2768123745918274,-0.4356971484697514,-0.4886587397623927,0.0529615912926413,2.705719901747776,0.7529898519215881,-7.187096691801809,-0.2768123745918274,-0.2768123745918274,-0.2768123745918274,0.0,0.0,True,PPO + CBF,normal,0.18983200518467258,
807.0,80.7,1620.367013306752,17.255898352910712,1695.1949202441976,22.42726546254808,0.0,1636.5115426592522,16.022146671157504,0.0,cut_in,2.0,16.144529352500285,16.022146671157504,74.82790693744573,16.144529352500285,16.587290693499636,16.587290693499636,11.026565768921316,16.587290693499636,11.026565768921316,18.08729069349964,-1.9427613409993505,0.0,0.4427613409993505,0.0,1.1735000591266065,-0.349697041379883,1.2337516817532084,-2.3892371945423867,False,True,True,False,False,58.6,,accelerate,8.0,normal,0.0,False,False,False,-0.2443459928035736,-0.3878593595532069,-0.4356971484697514,0.0478377889165444,2.891747069936015,1.1735000591265985,-5.845085446399216,-0.2443459928035736,-0.2443459928035736,-0.2443459928035736,0.0,0.0,True,PPO + CBF,normal,0.1504348827930238,
808.0,80.80000000000001,1622.089186369892,17.22173063140296,1697.4657089047214,22.707886605237523,0.0,1638.1181504214262,16.06607762173986,0.0,cut_in,2.0,16.028964051534103,16.06607762173986,75.37652253482929,16.028964051534103,16.488691388504876,16.488691388504876,10.952128128721514,16.488691388504876,10.952128128721514,17.988691388504876,-1.959727336970772,0.0,0.4597273369707721,0.0,0.439309505823573,-0.3527509206547389,1.155653009663098,-2.426184513940842,False,True,True,False,False,58.6,,accelerate,7.0,normal,0.0,False,False,False,-0.2031307816505432,-0.341677215077541,-0.3878593595532069,0.0461821444756659,2.8062114268944502,0.4393095058235592,-5.753906619982643,-0.2031307816505432,-0.2031307816505432,-0.2031307816505432,0.0,0.0,True,PPO + CBF,normal,0.11674331930314422,
809.0,80.9,1623.8083438914016,17.191575215094762,1699.7619035984048,22.961946936835037,0.0,1639.733997647768,16.158472263416446,0.0,cut_in,2.0,15.925653756366271,16.158472263416446,75.95355970700325,15.925653756366271,16.348048080735175,16.348048080735175,10.843533686625818,16.348048080735175,10.843533686625818,17.848048080735175,-1.922394324368902,0.0,0.4223943243689021,0.0,0.923946416765844,-0.3460309783864023,1.033102951678316,-2.053527447407022,False,True,True,False,False,58.6,,accelerate,6.0,normal,0.0,False,False,False,-0.1811850070953369,-0.30155416308199,-0.341677215077541,0.0401230519955509,2.5406033159751003,0.9239464167658532,-4.720259389208217,-0.1811850070953369,-0.1811850070953369,-0.1811850070953369,0.0,0.0,True,PPO + CBF,normal,0.09093491327207943,
810.0,81.0,1625.524867397159,17.165235057572236,1702.07703339806,23.151297996550188,0.0,1641.3663215338097,16.32323886041889,0.0,cut_in,2.0,15.841454136650782,16.32323886041889,76.55216600090102,15.841454136650782,16.14113723169669,16.14113723169669,10.681429227872956,16.14113723169669,10.681429227872956,17.64113723169669,-1.799683095045907,0.0,0.299683095045907,0.0,1.6476659700244412,-0.3239429571082632,0.8419961971533461,-1.4587697703308162,False,True,True,False,False,58.6,,accelerate,5.0,normal,0.0,False,False,False,-0.1489438116550445,-0.2634015752252536,-0.30155416308199,0.0381525878567363,1.8935105971515351,1.6476659700244407,-3.021062275494367,-0.1489438116550445,-0.1489438116550445,-0.1489438116550445,0.0,0.0,True,PPO + CBF,normal,0.06938038983114493,
811.0,81.10000000000001,1627.239166086964,17.142986898049102,1704.422163197715,23.45129799655019,0.0,1643.0082962383574,16.419747045477266,0.0,cut_in,2.0,15.769130151393483,16.419747045477266,77.1829971107511,15.769130151393483,16.009031991401297,16.009031991401297,10.578637296374657,16.009031991401297,10.578637296374657,17.509031991401297,-1.739901840007814,0.0,0.2399018400078141,0.0,0.9650818505837576,-0.3131823312014065,0.7232398525718366,-1.3777843171917636,False,True,True,False,False,58.6,,accelerate,4.0,normal,0.0,False,False,False,-0.0997216552495956,-0.2224815952313391,-0.2634015752252536,0.0409199799939145,3.0,0.9650818505837472,-2.360142155627092,-0.0997216552495956,-0.0997216552495956,-0.0997216552495956,0.0,0.0,True,PPO + CBF,normal,0.049498060216681405,
812.0,81.2,1628.9516271046489,17.12461017684926,1706.7910837266936,23.68920528978657,0.0,1644.657861879768,16.4956564141073,0.0,cut_in,2.0,15.706234775119128,16.4956564141073,77.83945662204474,15.706234775119128,15.903719868851512,15.903719868851512,10.496776572090807,15.903719868851512,10.496776572090807,17.40371986885151,-1.6974850937323822,0.0,0.197485093732384,0.0,0.7590936863003606,-0.3055473168718288,0.6289537627419577,-1.2311926647189422,False,True,True,False,False,58.6,,accelerate,3.0,normal,0.0,False,False,False,-0.0676240622997284,-0.1837672119984364,-0.2224815952313391,0.0387143832329026,2.379072932363825,0.7590936863003768,-1.7871927639541376,-0.0676240622997284,-0.0676240622997284,-0.0676240622997284,0.0,0.0,True,PPO + CBF,normal,0.03377038820567827,
813.0,81.30000000000001,1630.6626056723958,17.109785677468302,1709.1755703438737,23.84486617179748,0.0,1646.3101311072603,16.522692274925607,0.0,cut_in,2.0,15.647525434864749,16.522692274925607,78.51296467147768,15.647525434864749,15.852964809023677,15.852964809023677,10.458099709148062,15.852964809023677,10.458099709148062,17.352964809023675,-1.705439374158928,0.0,0.2054393741589297,0.0,0.2703586081830522,-0.306979087348607,0.5870934025426955,-1.274417392942814,False,True,True,False,False,58.6,,accelerate,2.0,normal,0.0,False,False,False,-0.0416783392429351,-0.1482449938095611,-0.1837672119984364,0.0355222181888753,1.556608820109073,0.2703586081830462,-1.7222528792115308,-0.0416783392429351,-0.0416783392429351,-0.0416783392429351,0.0,0.0,True,PPO + CBF,normal,0.02197657818959681,
814.0,81.4,1632.3723998613032,17.097941889073695,1711.5717254141323,23.961550702589346,0.0,1647.9764281824134,16.66297075152829,0.0,cut_in,2.0,15.604028321110263,16.66297075152829,79.19932555282912,15.604028321110263,15.69373627098962,15.69373627098962,10.332256571212117,15.69373627098962,10.332256571212117,17.193736270989618,-1.5897079498793545,0.0,0.0897079498793562,0.0,1.4027847660268478,-0.2861474309782838,0.4349711375454035,-0.6558445438913487,False,True,True,False,False,58.6,,accelerate,1.0,normal,0.0,False,False,False,-0.0290165543556213,-0.1184378839460761,-0.1482449938095611,0.0298071098634849,1.16684530791869,1.4027847660268304,-0.547488413934252,-0.0290165543556213,-0.0290165543556213,-0.0290165543556213,0.0,0.0,True,PPO + CBF,normal,0.014027532353624191,
815.0,81.5,1634.0813185303784,17.089186690751998,1713.9512772616483,23.79551847515941,0.0,1649.6570442677,16.80616085286563,0.0,cut_in,2.0,15.57572573732159,16.80616085286563,79.86995873126989,15.57572573732159,15.536537852337563,15.536537852337563,10.207636012072292,15.536537852337563,10.207636012072292,17.036537852337567,-1.460812115015976,0.0,0.0,0.0,1.4319010133733912,-0.2629461807028757,0.2830258378863668,-0.1490090636371134,False,True,True,False,False,58.6,,normal,0.0,normal,0.0,False,False,False,0.0051057189702987,-0.0875519832169824,-0.1184378839460761,0.0308859007290937,-1.6603222742993269,1.4319010133733898,5.636408872422643,0.0051057189702987,0.0051057189702987,0.0051057189702987,0.0,0.0,True,PPO + CBF,normal,0.007665349765226768,
816.0,81.60000000000001,1635.7896429562177,17.083244258391677,1716.3218318734391,23.705546117907044,0.0,1651.3461238363034,16.890795686032597,0.0,cut_in,2.0,15.5564808800857,16.890795686032597,80.53218891722145,15.5564808800857,15.442395127394086,15.442395127394086,10.133094348324352,15.442395127394086,10.133094348324352,16.942395127394086,-1.385914247308385,0.0,0.0,0.0,0.8463483316696596,-0.2494645645155092,0.1924485723590798,-0.1667141579122098,False,True,True,False,False,58.6,,normal,0.0,normal,0.0,False,False,False,0.0249586552381515,-0.0594243236031989,-0.0875519832169824,0.0281276596137834,-0.8997235725236808,0.8463483316696669,5.749316624976047,0.0249586552381515,0.0249586552381515,0.0249586552381515,0.0,0.0,True,PPO + CBF,normal,0.003531250235697702,
817.0,81.7,1637.4976148047672,17.07971848549492,1718.6782578419604,23.564259685212857,0.0,1653.0492412298686,17.03117393565183,0.0,cut_in,2.0,15.551626425101404,17.03117393565183,81.18064303719325,15.551626425101404,15.29637564114004,15.29637564114004,10.016737109797694,15.29637564114004,10.016737109797694,16.79637564114004,-1.2447492160386346,0.0,0.0,0.0,1.4037824961923209,-0.2240548588869542,0.0485445498430898,0.1789844237886056,False,True,True,False,False,58.6,,normal,0.0,normal,0.0,False,False,False,0.03724205493927,-0.0352577289675817,-0.0594243236031989,0.0241665946356172,-1.4128643269418697,1.4037824961923109,5.951644313682682,0.03724205493927,0.03724205493927,0.03724205493927,0.0,0.0,True,PPO + CBF,normal,0.0012431074519514496,
818.0,81.80000000000001,1639.2054621648283,17.078473600611044,1721.022297927151,23.44040085190576,0.0,1654.7560695688155,17.068283389468416,0.0,cut_in,2.0,15.550607403987216,17.068283389468416,81.81683576232263,15.550607403987216,15.257274371509254,15.257274371509254,9.985617929127969,15.257274371509254,9.985617929127969,16.757274371509254,-1.2066669675220396,0.0,0.0,0.0,0.3710945381658703,-0.2172000541539671,0.0101902111426284,-0.0241531762242151,False,True,True,False,False,58.6,,normal,0.0,normal,0.0,False,False,False,0.0559777915477752,-0.0124488488387424,-0.0352577289675817,0.0228088801288392,-1.2385883330709748,0.3710945381658872,6.026482207986476,0.0559777915477752,0.0559777915477752,0.0559777915477752,0.0,0.0,True,PPO + CBF,normal,0.00015497383740985802,
819.0,81.9,1640.9133705751588,17.079084103304464,1723.3555026531485,23.332047259973976,0.0,1656.465915112312,17.098455434966183,0.0,cut_in,2.0,15.55254453715338,17.098455434966183,82.44213207798953,15.55254453715338,15.24745046198268,15.24745046198268,9.977679436156562,15.24745046198268,9.977679436156562,16.74745046198268,-1.1949059248292997,0.0,0.0,0.0,0.3017204549776764,-0.2150830664692739,-0.0193713316617198,-0.018017243580712,False,True,True,False,False,58.6,,normal,0.0,normal,0.0,False,False,False,0.0617666542530059,0.0061050269341946,-0.0124488488387424,0.0185538757729371,-1.083535919317849,0.3017204549776715,6.045384358802996,0.0617666542530059,0.0617666542530059,0.0617666542530059,0.0,0.0,True,PPO + CBF,normal,3.7271353867241515e-05,
