step,time,x_ego,v_ego,x_front,v_front,distance,safe_distance,collision,safety_violation,a_ego,a_front,reward,a_nom,use_cbf
43,4.3,88.62000000000012,18.200000000000035,102.21835511629592,16.017629015148582,13.598355116295807,14.100000000000017,False,True,-2.0,0.7917724363921337,-8.579999999999997,-2.0,False
44,4.4,90.42000000000012,18.000000000000036,103.82941481875375,16.110597024578258,13.409414818753632,14.000000000000018,False,True,-2.0,0.9296800942967711,-8.599999999999996,-2.0,False
45,4.5,92.20000000000012,17.800000000000036,105.44290843561575,16.134936168620083,13.242908435615632,13.900000000000018,False,True,-2.0,0.24339144041824357,-8.619999999999996,-2.0,False
46,4.6000000000000005,93.96000000000012,17.600000000000037,107.0653918376519,16.2248340203615,13.10539183765178,13.800000000000018,False,True,-2.0,0.8989785174141425,-8.639999999999997,-2.0,False
47,4.7,95.70000000000013,17.400000000000038,108.6894430319758,16.240511943238925,12.989443031975668,13.700000000000019,False,True,-2.0,0.15677922877426353,-8.659999999999997,-2.0,False
48,4.800000000000001,97.42000000000013,17.20000000000004,110.30823476590456,16.18791733928753,12.888234765904429,13.60000000000002,False,True,-2.0,-0.5259460395139446,-8.679999999999996,-2.0,False
49,4.9,99.12000000000013,17.00000000000004,111.92850008956675,16.202653236621988,12.808500089566621,13.50000000000002,False,True,-2.0,0.1473589733445717,-8.699999999999996,-2.0,False
50,5.0,100.80000000000014,16.80000000000004,113.52110831150137,15.926082219346132,12.721108311501226,13.40000000000002,False,True,-2.0,-2.7657101727585522,-8.719999999999997,-2.0,False
51,5.1000000000000005,102.46000000000015,16.60000000000004,115.11425769548113,15.931493839797653,12.654257695480979,13.30000000000002,False,True,-2.0,0.05411620451521859,-8.739999999999997,-2.0,False
52,5.2,104.10000000000015,16.40000000000004,116.70455247466094,15.902947791798153,12.604552474660792,13.20000000000002,False,True,-2.0,-0.28546047999500046,-8.759999999999996,-2.0,False
53,5.300000000000001,105.72000000000016,16.200000000000042,118.2973144561566,15.927619814956515,12.577314456156444,13.100000000000021,False,True,-2.0,0.24672023158360545,-8.779999999999996,-2.0,False
54,5.4,107.32000000000016,16.000000000000043,119.86866518232712,15.713507261705267,12.548665182326957,13.000000000000021,False,True,-2.0,-2.1411255325124774,-8.799999999999995,-2.0,False
55,5.5,108.90000000000016,15.800000000000043,121.44996236550668,15.812971831795563,12.549962365506516,12.900000000000022,False,True,-2.0,0.994645700902961,-8.819999999999995,-2.0,False
56,5.6000000000000005,110.46000000000016,15.600000000000044,123.02400226367881,15.740398981721338,12.564002263678645,12.800000000000022,False,True,-2.0,-0.7257285007422445,-8.839999999999996,-2.0,False
57,5.7,112.00000000000017,15.400000000000045,124.60197852508074,15.779762614019319,12.601978525080568,12.700000000000022,False,True,-2.0,0.39363632297980033,-8.859999999999996,-2.0,False
58,5.800000000000001,113.52000000000018,15.200000000000045,126.15506404753472,15.530855224539811,12.635064047534541,12.600000000000023,False,False,-2.0,-2.4890738947950672,1.1200000000000045,-2.0,False
59,5.9,115.02000000000018,15.000000000000046,127.71661006069964,15.615460131649108,12.696610060699456,12.500000000000023,False,False,-2.0,0.8460490710929667,1.1000000000000045,-2.0,False
60,6.0,116.50000000000018,14.800000000000047,129.270641493104,15.54031432404354,12.77064149310381,12.400000000000023,False,False,-2.0,-0.7514580760556706,1.080000000000005,-2.0,False
61,6.1000000000000005,117.96000000000019,14.600000000000048,130.78519714524592,15.145556521419085,12.825197145245724,12.300000000000024,False,False,-2.0,-3.9475780262445612,1.060000000000005,-2.0,False
62,6.2,119.4000000000002,14.400000000000048,132.2646770187399,14.794798734939693,12.864677018739684,12.200000000000024,False,False,-2.0,-3.507577864793908,1.040000000000005,-2.0,False
63,6.300000000000001,120.8200000000002,14.200000000000049,133.7449335135207,14.802564947808024,12.924933513520486,12.100000000000025,False,False,-2.0,0.07766212868330569,1.020000000000005,-2.0,False
64,6.4,122.22000000000021,14.00000000000005,135.23203062614868,14.870971126279946,13.012030626148473,12.000000000000025,False,False,-2.0,0.6840617847192114,1.0000000000000049,-2.0,False
65,6.5,123.60000000000022,13.80000000000005,136.7147114123569,14.826807862082173,13.114711412356684,11.900000000000025,False,False,-2.0,-0.441632641977721,0.9800000000000052,-2.0,False
66,6.6000000000000005,124.96000000000022,13.600000000000051,138.2067841135315,14.920727011746107,13.246784113531291,11.800000000000026,False,False,-2.0,0.9391914966393491,0.9600000000000052,-2.0,False
67,6.7,126.30000000000022,13.400000000000052,139.6892297604936,14.824456469620696,13.389229760493365,11.700000000000026,False,False,-2.0,-0.962705421254114,0.9400000000000052,-2.0,False
68,6.800000000000001,127.62000000000023,13.200000000000053,141.16633489293247,14.7710513243889,13.546334892932236,11.600000000000026,False,False,-2.0,-0.5340514523179591,0.9200000000000054,-2.0,False
69,6.9,128.92000000000024,13.000000000000053,142.64119723825263,14.748623453201734,13.721197238252387,11.500000000000027,False,False,-2.0,-0.2242787118716565,0.9000000000000054,-2.0,False
70,7.0,130.20000000000024,12.800000000000054,144.12100201642755,14.79804778174917,13.921002016427309,11.400000000000027,False,False,-2.0,0.49424328547436924,0.8800000000000056,-2.0,False
71,7.1000000000000005,131.46000000000026,12.600000000000055,145.5935358991157,14.725338826881307,14.13353589911543,11.300000000000027,False,False,-2.0,-0.72708954867863,0.8600000000000055,-2.0,False
72,7.2,132.70000000000027,12.400000000000055,147.02849665091864,14.349607518029455,14.328496650918368,11.200000000000028,False,False,-2.0,-3.7573130885185253,0.8400000000000055,-2.0,False
73,7.300000000000001,133.92000000000027,12.200000000000056,148.4256072853037,13.971106343850673,14.505607285303427,11.100000000000028,False,False,-2.0,-3.785011741787814,0.8200000000000057,-2.0,False
74,7.4,135.1200000000003,12.000000000000057,149.8269776992964,14.013704139927208,14.706977699296118,11.000000000000028,False,False,-2.0,0.4259779607653533,0.8000000000000057,-2.0,False
75,7.5,136.3000000000003,11.800000000000058,151.2185992328923,13.91621533595903,14.918599232892007,10.900000000000029,False,False,-2.0,-0.9748880396817683,0.7800000000000057,-2.0,False
76,7.6000000000000005,137.4600000000003,11.600000000000058,152.5895662930882,13.709670601959084,15.129566293087919,10.80000000000003,False,False,-2.0,-2.065447339999456,0.7600000000000059,-2.0,False
77,7.7,138.6000000000003,11.400000000000059,153.95459921797735,13.650329248891282,15.35459921797704,10.70000000000003,False,False,-2.0,-0.593413530678019,0.7400000000000059,-2.0,False
78,7.800000000000001,139.7200000000003,11.20000000000006,155.32450865994798,13.6990944197063,15.604508659947669,10.60000000000003,False,False,-2.0,0.4876517081501859,0.7200000000000061,-2.0,False
79,7.9,140.8200000000003,11.00000000000006,156.69604528046406,13.715366205160953,15.876045280463757,10.50000000000003,False,False,-2.0,0.16271785454651555,0.7000000000000061,-2.0,False
80,8.0,141.90000000000032,10.800000000000061,158.07451847700995,13.78473196545896,16.174518477009627,10.40000000000003,False,False,-2.0,0.6936576029800705,0.680000000000006,-2.0,False
81,8.1,142.96000000000032,10.600000000000062,159.45286706784123,13.783485908312706,16.492867067840905,10.300000000000031,False,False,-2.0,-0.012460571462540093,0.6600000000000062,-2.0,False
82,8.200000000000001,144.00000000000034,10.400000000000063,160.8377952766635,13.849282088222742,16.837795276663172,10.200000000000031,False,False,-2.0,0.6579617991003575,0.6400000000000062,-2.0,False
83,8.3,145.02000000000035,10.200000000000063,162.21309500952933,13.752997328658223,17.193095009528975,10.100000000000032,False,False,-2.0,-0.962847595645181,0.6200000000000064,-2.0,False
84,8.4,146.02000000000035,10.000000000000064,163.5581216446139,13.450266350845629,17.53812164461354,10.000000000000032,False,False,-2.0,-3.0273097781259364,0.6000000000000064,-2.0,False
85,8.5,147.00000000000037,9.800000000000065,164.90452530844018,13.464036638262925,17.904525308439815,9.900000000000032,False,False,-2.0,0.13770287417296267,0.5800000000000065,-2.0,False
86,8.6,147.96000000000038,9.600000000000065,166.26070129535472,13.561759869145416,18.300701295354344,9.800000000000033,False,False,-2.0,0.9772323088248978,0.5600000000000066,-2.0,False
87,8.700000000000001,148.90000000000038,9.400000000000066,167.61448010572173,13.537788103670126,18.71448010572135,9.700000000000033,False,False,-2.0,-0.2397176547528992,0.5400000000000066,-2.0,False
88,8.8,149.8200000000004,9.200000000000067,168.97316560470688,13.586854989851426,19.153165604706487,9.600000000000033,False,False,-2.0,0.4906688618130042,0.5200000000000067,-2.0,False
89,8.9,150.7200000000004,9.000000000000068,170.3271494948453,13.539838901383987,19.60714949484489,9.500000000000034,False,False,-2.0,-0.4701608846743812,0.5000000000000068,-2.0,False
90,9.0,151.6000000000004,8.800000000000068,171.64853506894198,13.213855740966808,20.04853506894159,9.400000000000034,False,False,-2.0,-3.2598316041717874,0.48000000000000687,-2.0,False
91,9.1,152.4800000000004,8.800000000000068,172.96412412323696,13.155890542949777,20.48412412323657,9.400000000000034,False,False,0.0,-0.5796519801703208,0.8800000000000069,0.0,False
92,9.200000000000001,153.36000000000038,8.800000000000068,174.27104390715903,13.0691978392206,20.911043907158643,9.400000000000034,False,False,0.0,-0.8669270372917701,0.8800000000000069,0.0,False
93,9.3,154.24000000000038,8.800000000000068,175.58405878235595,13.13014875196927,21.344058782355575,9.400000000000034,False,False,0.0,0.6095091274866908,0.8800000000000069,0.0,False
94,9.4,155.12000000000037,8.800000000000068,176.89986287517047,13.158040928145256,21.779862875170096,9.400000000000034,False,False,0.0,0.27892176175988026,0.8800000000000069,0.0,False
95,9.5,156.00000000000037,8.800000000000068,178.22416312739298,13.243002522225126,22.224163127392615,9.400000000000034,False,False,0.0,0.8496159407987014,0.8800000000000069,0.0,False
96,9.600000000000001,156.88000000000036,8.800000000000068,179.53978260142918,13.156194740361931,22.659782601428816,9.400000000000034,False,False,0.0,-0.8680778186319524,0.8800000000000069,0.0,False
97,9.700000000000001,157.76000000000036,8.800000000000068,180.86084563605624,13.21063034627058,23.10084563605588,9.400000000000034,False,False,0.0,0.5443560590864935,0.8800000000000069,0.0,False
98,9.8,158.64000000000036,8.800000000000068,182.19054811206723,13.297024760109947,23.550548112066878,9.400000000000034,False,False,0.0,0.8639441383936746,0.8800000000000069,0.0,False
99,9.9,159.52000000000035,8.800000000000068,183.48493782980066,12.94389717733423,23.964937829800306,9.400000000000034,False,False,0.0,-3.5312758277571588,0.8800000000000069,0.0,False
100,10.0,160.40000000000035,8.800000000000068,184.78830787394784,13.033700441471755,24.388307873947497,9.400000000000034,False,False,0.0,0.8980326413752329,0.8800000000000069,0.0,False
101,10.100000000000001,161.28000000000034,8.800000000000068,186.09281098185892,13.045031079110785,24.812810981858576,9.400000000000034,False,False,0.0,0.11330637639031282,0.8800000000000069,0.0,False
102,10.200000000000001,162.16000000000034,8.800000000000068,187.40014541394893,13.073344320900052,25.240145413948596,9.400000000000034,False,False,0.0,0.28313241789267507,0.8800000000000069,0.0,False
103,10.3,163.05000000000035,8.900000000000068,188.70719965938088,13.070542454319433,25.657199659380524,9.450000000000035,False,False,1.0,-0.02801866580618051,0.7900000000000068,1.0,False
104,10.4,163.95000000000036,9.000000000000068,190.015244863243,13.080452038621146,26.06524486324264,9.500000000000034,False,False,1.0,0.09909584301712515,0.8000000000000068,1.0,False
105,10.5,164.86000000000035,9.100000000000067,191.33166473581778,13.164198725747868,26.471664735817427,9.550000000000033,False,False,1.0,0.8374668712672122,0.8100000000000068,1.0,False
106,10.600000000000001,165.78000000000037,9.200000000000067,192.6573498589614,13.256851231436011,26.877349858961026,9.600000000000033,False,False,1.0,0.9265250568814236,0.8200000000000067,1.0,False
107,10.700000000000001,166.71000000000038,9.300000000000066,193.9755615724938,13.182117135323939,27.265561572493425,9.650000000000034,False,False,1.0,-0.7473409611207253,0.8300000000000067,1.0,False
108,10.8,167.65000000000038,9.400000000000066,195.29388652933974,13.183249568459319,27.64388652933937,9.700000000000033,False,False,1.0,0.011324331353793404,0.8400000000000066,1.0,False
109,10.9,168.6000000000004,9.500000000000066,196.59117089041004,12.972843610702855,27.99117089040965,9.750000000000032,False,False,1.0,-2.1040595775646382,0.8500000000000066,1.0,False
110,11.0,169.5600000000004,9.600000000000065,197.87875563109517,12.875847406851278,28.318755631094774,9.800000000000033,False,False,1.0,-0.9699620385157552,0.8600000000000066,1.0,False
111,11.100000000000001,170.5300000000004,9.700000000000065,199.16298164326764,12.842260121724646,28.632981643267243,9.850000000000033,False,False,1.0,-0.33587285126632604,0.8700000000000065,1.0,False
112,11.200000000000001,171.51000000000042,9.800000000000065,200.45339746928263,12.904158260149963,28.943397469282218,9.900000000000032,False,False,1.0,0.6189813842531642,0.8800000000000066,1.0,False
113,11.3,172.50000000000043,9.900000000000064,201.7526154449443,12.992179756616636,29.25261544494387,9.950000000000031,False,False,1.0,0.8802149646667343,0.8900000000000065,1.0,False
114,11.4,173.50000000000043,10.000000000000064,203.0594100602942,13.067946153499005,29.55941006029377,10.000000000000032,False,False,1.0,0.7576639688236881,0.9000000000000065,1.0,False
115,11.5,174.51000000000045,10.100000000000064,204.37431252201827,13.149024617240734,29.864312522017826,10.050000000000033,False,False,1.0,0.8107846374172984,0.9100000000000065,1.0,False
116,11.600000000000001,175.53000000000046,10.200000000000063,205.69014192006276,13.158293980444808,30.1601419200623,10.100000000000032,False,False,1.0,0.09269363204074654,0.9200000000000065,1.0,False
117,11.700000000000001,176.56000000000046,10.300000000000063,207.00168569514193,13.115437750791639,30.441685695141473,10.15000000000003,False,False,1.0,-0.42856229653170486,0.9300000000000063,1.0,False
118,11.8,177.60000000000048,10.400000000000063,208.31521167637402,13.135259812320815,30.715211676373542,10.200000000000031,False,False,1.0,0.19822061529175672,0.9400000000000063,1.0,False
119,11.9,178.6500000000005,10.500000000000062,209.60060728577002,12.853956093960143,30.950607285769536,10.250000000000032,False,False,1.0,-2.813037183606726,0.9500000000000063,1.0,False
120,12.0,179.7100000000005,10.600000000000062,210.89215010574372,12.91542819973711,31.182150105743233,10.300000000000031,False,False,1.0,0.6147210577696829,0.9600000000000063,1.0,False
121,12.100000000000001,180.78000000000048,10.700000000000061,212.19155069988793,12.994005941442142,31.411550699887442,10.35000000000003,False,False,1.0,0.7857774170503027,0.9700000000000063,1.0,False
122,12.200000000000001,181.8600000000005,10.800000000000061,213.4846314980647,12.930807981767634,31.62463149806419,10.40000000000003,False,False,1.0,-0.6319795967450699,0.9800000000000061,1.0,False
123,12.3,182.9500000000005,10.90000000000006,214.77995291978235,12.95321421717662,31.829952919781846,10.450000000000031,False,False,1.0,0.22406235408986785,0.9900000000000061,1.0,False
124,12.4,184.0500000000005,11.00000000000006,216.04367821510004,12.637252953176848,31.99367821509955,10.50000000000003,False,False,1.0,-3.159612639997736,1.000000000000006,1.0,False
125,12.5,185.1600000000005,11.10000000000006,217.3157755459773,12.720973308772352,32.15577554597678,10.55000000000003,False,False,1.0,0.8372035559550517,1.010000000000006,1.0,False
126,12.600000000000001,186.2800000000005,11.20000000000006,218.56740805983515,12.516325138578564,32.28740805983463,10.60000000000003,False,False,1.0,-2.0464817019378807,1.020000000000006,1.0,False
127,12.700000000000001,187.4100000000005,11.30000000000006,219.82851624446016,12.611081846250228,32.41851624445965,10.65000000000003,False,False,1.0,0.9475670767166451,1.0300000000000058,1.0,False
128,12.8,188.55000000000052,11.400000000000059,221.0962013452448,12.676851007846366,32.54620134524427,10.70000000000003,False,False,1.0,0.6576916159613859,1.0400000000000058,1.0,False
129,12.9,189.70000000000053,11.500000000000059,222.3664479699956,12.702466247507836,32.66644796999506,10.750000000000028,False,False,1.0,0.2561523966147008,1.0500000000000058,1.0,False
130,13.0,190.86000000000053,11.600000000000058,223.6384312615595,12.719832915639053,32.77843126155898,10.80000000000003,False,False,1.0,0.1736666813121659,1.0600000000000058,1.0,False
131,13.100000000000001,192.03000000000054,11.700000000000058,224.917580829852,12.791495682924861,32.88758082985146,10.85000000000003,False,False,1.0,0.7166276728580847,1.0700000000000058,1.0,False
132,13.200000000000001,193.21000000000055,11.800000000000058,226.20069154311344,12.83110713261432,32.99069154311289,10.900000000000029,False,False,1.0,0.396114496894606,1.0800000000000056,1.0,False
133,13.3,194.40000000000055,11.900000000000057,227.48025587631162,12.79564333198167,33.08025587631107,10.950000000000028,False,False,1.0,-0.3546380063265071,1.0900000000000056,1.0,False
134,13.4,195.60000000000056,12.000000000000057,228.75883768823806,12.785818119264341,33.1588376882375,11.000000000000028,False,False,1.0,-0.09825212717330167,1.1000000000000056,1.0,False
135,13.5,196.81000000000057,12.100000000000056,230.03563572716294,12.767980389248779,33.22563572716237,11.05000000000003,False,False,1.0,-0.1783773001556288,1.1100000000000056,1.0,False
136,13.600000000000001,198.03000000000057,12.200000000000056,231.30878144500699,12.731457178440435,33.278781445006416,11.100000000000028,False,False,1.0,-0.3652321080834462,1.1200000000000057,1.0,False
137,13.700000000000001,199.2600000000006,12.300000000000056,232.58053210826745,12.717506632604687,33.32053210826686,11.150000000000027,False,False,1.0,-0.1395054583574713,1.1300000000000057,1.0,False
138,13.8,200.5000000000006,12.400000000000055,233.8558387893566,12.75306681089155,33.355838789356,11.200000000000028,False,False,1.0,0.3556017828686222,1.1400000000000055,1.0,False
139,13.9,201.7500000000006,12.500000000000055,235.12967949063272,12.738407012761156,33.37967949063213,11.250000000000028,False,False,1.0,-0.14659798130393442,1.1500000000000055,1.0,False
140,14.0,203.01000000000062,12.600000000000055,236.40947296798802,12.79793477355287,33.39947296798741,11.300000000000027,False,False,1.0,0.5952776079171331,1.1600000000000055,1.0,False
141,14.100000000000001,204.28000000000063,12.700000000000054,237.69734328445983,12.878703164718145,33.41734328445921,11.350000000000026,False,False,1.0,0.8076839116527439,1.1700000000000055,1.0,False
142,14.200000000000001,205.56000000000063,12.800000000000054,238.98061776617223,12.832744817124096,33.4206177661716,11.400000000000027,False,False,1.0,-0.45958347594048443,1.1800000000000055,1.0,False
143,14.3,206.85000000000062,12.900000000000054,240.2709902067386,12.903724405663576,33.42099020673797,11.450000000000028,False,False,1.0,0.7097958853948048,1.1900000000000053,1.0,False
144,14.4,208.15000000000063,13.000000000000053,241.56740586898505,12.964156622464495,33.41740586898442,11.500000000000027,False,False,1.0,0.6043221680091961,1.2000000000000053,1.0,False
145,14.5,209.46000000000063,13.100000000000053,242.86848438173726,13.010785127521997,33.40848438173663,11.550000000000026,False,False,1.0,0.46628505057502223,1.2100000000000053,1.0,False
146,14.600000000000001,210.78000000000063,13.200000000000053,244.1749805726995,13.064961909622374,33.39498057269887,11.600000000000026,False,False,1.0,0.541767821003776,1.2200000000000053,1.0,False
147,14.700000000000001,212.11000000000064,13.300000000000052,245.48079096123357,13.05810388534077,33.37079096123293,11.650000000000027,False,False,1.0,-0.06858024281603825,1.2300000000000053,1.0,False
148,14.8,213.45000000000064,13.400000000000052,246.777965536736,12.971745755024111,33.32796553673535,11.700000000000026,False,False,1.0,-0.8635813031665918,1.240000000000005,1.0,False
149,14.9,214.80000000000064,13.500000000000052,248.06673263379236,12.88767097056376,33.26673263379172,11.750000000000025,False,False,1.0,-0.8407478446034953,1.250000000000005,1.0,False
150,15.0,216.16000000000065,13.600000000000051,249.34913198787535,12.823993540829914,33.1891319878747,11.800000000000026,False,False,1.0,-0.6367742973384725,1.2600000000000051,1.0,False
151,15.100000000000001,217.53000000000065,13.70000000000005,250.63903057485746,12.898985869821093,33.1090305748568,11.850000000000026,False,False,1.0,0.7499232899117962,1.2700000000000051,1.0,False
152,15.200000000000001,218.91000000000065,13.80000000000005,251.93031905009448,12.912884752370168,33.02031905009383,11.900000000000025,False,False,1.0,0.13898882549075142,1.2800000000000051,1.0,False
153,15.3,220.30000000000067,13.90000000000005,253.22094512578676,12.90626075692283,32.92094512578609,11.950000000000024,False,False,1.0,-0.06623995447338737,1.290000000000005,1.0,False
154,15.4,221.70000000000067,14.00000000000005,254.50607200063533,12.851268748485646,32.80607200063466,12.000000000000025,False,False,1.0,-0.5499200843718308,1.300000000000005,1.0,False
155,15.5,223.11000000000067,14.10000000000005,255.78744427223793,12.81372271602603,32.67744427223727,12.050000000000026,False,False,1.0,-0.3754603245961661,1.310000000000005,1.0,False
156,15.600000000000001,224.53000000000068,14.200000000000049,257.07700925433954,12.895649821016342,32.54700925433886,12.100000000000025,False,False,1.0,0.8192710499031142,1.320000000000005,1.0,False
