step,time,x_ego,v_ego,lane_ego,x_slow,v_slow,lane_slow,x_side,v_side,lane_side,distance_front,safe_distance,front_gap_target,rear_gap_target,collision,safety_violation,unsafe_lane_change_attempt,lane_change_executed,a_ego,reward,a_nom,lane_cmd_nom,lane_cmd,use_safety_filter,scenario
1,0.1,2.0100000000000002,20.1,0,31.199170220047026,11.991702200470257,0,-3.997796755065578,20.022032449344216,1,29.189170220047025,15.05,999.0,6.007796755065579,False,False,False,False,1.0,1.9100000000000001,1.0,0,0,False,blocked_by_rear
2,0.2,4.030000000000001,20.200000000000003,0,32.39334158384223,11.941713637951992,0,-1.9975701844048381,20.0022657066074,1,28.363341583842228,15.100000000000001,999.0,6.027570184404839,False,False,False,False,1.0,1.9200000000000004,1.0,0,0,False,blocked_by_rear
3,0.30000000000000004,6.060000000000002,20.300000000000004,0,33.5839805065456,11.906389227033703,0,-0.0014202277964101562,19.961499566084278,1,27.5239805065456,15.150000000000002,999.0,6.061420227796413,False,False,False,False,1.0,1.9300000000000006,1.0,0,0,False,blocked_by_rear
4,0.4,8.090000000000003,20.300000000000004,0,34.771482031362744,11.87501524817147,0,1.993185336082448,19.946055638788582,1,26.68148203136274,15.150000000000002,999.0,6.096814663917556,False,False,False,False,0.0,2.0300000000000007,0.0,0,0,False,blocked_by_rear
5,0.5,10.120000000000005,20.300000000000004,0,35.9579512309222,11.864691995594537,0,3.98817906730134,19.94993731218892,1,25.837951230922194,15.150000000000002,999.0,6.131820932698664,False,False,False,False,0.0,2.0300000000000007,0.0,0,0,False,blocked_by_rear
6,0.6000000000000001,12.150000000000006,20.300000000000004,0,37.143612375625686,11.856611447034867,0,5.9850249935242,19.968459262228595,1,24.99361237562568,15.150000000000002,999.0,6.164975006475806,False,False,False,False,0.0,2.0300000000000007,0.0,0,0,False,blocked_by_rear
7,0.7000000000000001,14.180000000000007,20.300000000000004,0,38.326318042826486,11.827056672008018,0,7.985652094110969,20.00627100586769,1,24.14631804282648,15.150000000000002,999.0,6.194347905889038,False,False,True,False,0.0,-2.9699999999999993,0.0,1,1,False,blocked_by_rear
8,0.8,16.210000000000008,20.300000000000004,0,39.504297585959264,11.77979543132781,0,9.987983869799521,20.02331775688553,1,23.294297585959256,15.150000000000002,999.0,6.222016130200487,False,False,True,False,0.0,-2.9699999999999993,0.0,1,1,False,blocked_by_rear
9,0.9,18.24000000000001,20.300000000000004,0,40.681450177115714,11.771525911564524,0,11.990902543772531,20.029186739730104,1,22.441450177115705,15.150000000000002,999.0,6.249097456227478,False,False,True,False,0.0,-2.9699999999999993,0.0,1,1,False,blocked_by_rear
10,1.0,20.27000000000001,20.300000000000004,0,41.85500663765812,11.735564605424047,0,13.99080223263639,19.99899688863859,1,21.58500663765811,15.150000000000002,999.0,6.27919776736362,False,False,True,False,0.0,-2.9699999999999993,0.0,1,1,False,blocked_by_rear
11,1.1,22.30000000000001,20.300000000000004,0,43.031570543887284,11.765639062291601,0,15.995384537257443,20.04582304621053,1,20.731570543887273,15.150000000000002,999.0,6.304615462742568,False,False,True,False,0.0,-2.9699999999999993,0.0,1,1,False,blocked_by_rear
12,1.2000000000000002,24.330000000000013,20.300000000000004,0,44.20626869189804,11.746981480107525,0,18.001890068035188,20.06505530777746,1,19.876268691898026,15.150000000000002,999.0,6.328109931964825,False,False,True,False,0.0,-2.9699999999999993,0.0,1,1,False,blocked_by_rear
13,1.3,26.340000000000014,20.100000000000005,0,45.38473073143175,11.784620395337129,0,20.012341665447973,20.104515974127846,1,19.044730731431738,15.050000000000002,999.0,6.327658334552041,False,False,True,False,-2.0,-3.3899999999999992,-2.0,1,1,False,blocked_by_rear
14,1.4000000000000001,28.330000000000016,19.900000000000006,0,46.559043213079164,11.743124816474106,0,22.01818381069309,20.058421452451135,1,18.229043213079148,14.950000000000003,999.0,6.311816189306928,False,False,True,False,-2.0,-3.4099999999999993,-2.0,1,1,False,blocked_by_rear
15,1.5,30.30000000000002,19.700000000000006,0,47.73005399892222,11.710107858430563,0,24.027807380972497,20.096235702794075,1,17.430053998922205,14.850000000000003,999.0,6.272192619027521,False,False,True,False,-2.0,-3.4299999999999993,-2.0,1,1,False,blocked_by_rear
16,1.6,32.25000000000002,19.500000000000007,0,48.89704825310361,11.669942541813867,0,26.036642027501955,20.08834646529458,1,16.64704825310359,14.750000000000004,999.0,6.213357972498066,False,False,True,False,-2.0,-3.449999999999999,-2.0,1,1,False,blocked_by_rear
17,1.7000000000000002,34.18000000000002,19.300000000000008,0,50.0686214025865,11.715731494828917,0,28.045808326881144,20.091662993791882,1,15.88862140258648,14.650000000000004,999.0,6.1341916731188775,False,False,True,False,-2.0,-3.4699999999999993,-2.0,1,1,False,blocked_by_rear
18,1.8,36.090000000000025,19.10000000000001,0,51.2421133232089,11.734919206223964,0,30.05312978257039,20.073214556892488,1,15.152113323208873,14.550000000000004,999.0,6.036870217429634,False,False,True,False,-2.0,-3.489999999999999,-2.0,1,1,False,blocked_by_rear
19,1.9000000000000001,37.980000000000025,18.90000000000001,0,52.41747025310811,11.753569298992122,0,32.063797494978616,20.106677124082225,1,14.437470253108081,14.450000000000005,999.0,5.91620250502141,False,True,True,False,-2.0,-13.51,-2.0,1,1,False,blocked_by_rear
20,2.0,39.85000000000002,18.70000000000001,0,53.58801006578076,11.705398126726541,0,34.076966650536285,20.131691555576722,1,13.738010065780735,14.350000000000005,999.0,5.773033349463738,False,True,True,False,-2.0,-13.53,-2.0,1,1,False,blocked_by_rear
21,2.1,41.700000000000024,18.50000000000001,0,54.76343848934248,11.75428423561719,0,36.092617462637754,20.156508121014706,1,13.063438489342452,14.250000000000005,999.0,5.60738253736227,False,True,True,False,-2.0,-13.549999999999999,-2.0,1,1,False,blocked_by_rear
22,2.2,43.53000000000002,18.30000000000001,0,55.93667135282484,11.73232863482363,0,38.11116106802374,20.185436053859856,1,12.406671352824816,14.150000000000006,999.0,5.418838931976282,False,True,True,False,-2.0,-13.569999999999999,-2.0,1,1,False,blocked_by_rear
23,2.3000000000000003,45.340000000000025,18.100000000000012,0,57.105936476372975,11.692651235481396,0,40.12918360867148,20.180225406477447,1,11.76593647637295,14.050000000000006,999.0,5.210816391328542,False,True,True,False,-2.0,-13.589999999999998,-2.0,1,1,False,blocked_by_rear
24,2.4000000000000004,47.130000000000024,17.900000000000013,0,58.27928755495205,11.733510785790706,0,42.145142290802966,20.159586821314814,1,11.149287554952025,13.950000000000006,999.0,4.984857709197058,False,True,True,False,-2.0,-13.61,-2.0,1,1,False,blocked_by_rear
25,2.5,48.90000000000003,17.700000000000014,0,59.45051638691698,11.71228831964934,0,44.15740125865563,20.12258967852664,1,10.550516386916954,13.850000000000007,999.0,4.742598741344395,False,True,True,False,-2.0,-13.629999999999999,-2.0,1,1,False,blocked_by_rear
26,2.6,50.65000000000003,17.500000000000014,0,60.616938888460616,11.66422501543637,0,46.171448581837694,20.14047323182063,1,9.96693888846059,13.750000000000007,999.0,4.478551418162333,False,True,True,False,-2.0,-13.649999999999999,-2.0,1,1,False,blocked_by_rear
27,2.7,52.38000000000003,17.300000000000015,0,61.780477671164256,11.635387827036377,0,48.18315137161348,20.11702789775785,1,9.400477671164225,13.650000000000007,999.0,4.1968486283865545,False,True,True,False,-2.0,-13.669999999999998,-2.0,1,1,False,blocked_by_rear
28,2.8000000000000003,54.09000000000003,17.100000000000016,0,62.943932185460696,11.634545142964411,0,50.19038778684043,20.072364152269557,1,8.853932185460664,13.550000000000008,999.0,3.8996122131595996,False,True,True,False,-2.0,-13.69,-2.0,1,1,False,blocked_by_rear
29,2.9000000000000004,55.78000000000004,16.900000000000016,0,64.10812787581206,11.641956903513613,0,52.19409148781644,20.037037009760137,1,8.328127875812022,13.450000000000008,999.0,3.585908512183593,False,True,True,False,-2.0,-13.709999999999999,-2.0,1,1,False,blocked_by_rear
30,3.0,57.45000000000004,16.700000000000017,0,65.27321662153246,11.650887457203941,0,54.19979277239267,20.05701284576223,1,7.823216621532417,13.350000000000009,999.0,3.250207227607369,False,True,True,False,-2.0,-13.729999999999999,-2.0,1,1,False,blocked_by_rear
31,3.1,59.10000000000004,16.500000000000018,0,66.43432871154113,11.611120900086725,0,56.20463461684709,20.048418444544186,1,7.33432871154109,13.250000000000009,999.0,2.8953653831529493,False,True,True,False,-2.0,-13.749999999999998,-2.0,1,1,False,blocked_by_rear
32,3.2,60.73000000000004,16.30000000000002,0,67.59738480312707,11.6305609158595,0,58.208618253996775,20.039836371496875,1,6.867384803127031,13.15000000000001,999.0,2.5213817460032644,False,True,True,False,-2.0,-13.769999999999998,-2.0,1,1,False,blocked_by_rear
33,3.3000000000000003,62.34000000000004,16.10000000000002,0,68.75594042930248,11.585556261754109,0,60.212960855205615,20.043426012088425,1,6.415940429302445,13.05000000000001,999.0,2.1270391447944235,False,True,True,False,-2.0,-13.789999999999997,-2.0,1,1,False,blocked_by_rear
34,3.4000000000000004,63.93000000000004,15.90000000000002,0,69.91613400193009,11.601935726276087,0,62.217452347535044,20.044914923294254,1,5.986134001930047,12.95000000000001,999.0,1.7125476524649983,False,True,True,False,-2.0,-13.809999999999999,-2.0,1,1,False,blocked_by_rear
35,3.5,65.50000000000004,15.70000000000002,0,71.08077352211761,11.646395201875169,0,64.22280939026949,20.053570427344454,1,5.580773522117568,12.85000000000001,999.0,1.2771906097305532,False,True,True,False,-2.0,-13.829999999999998,-2.0,1,1,False,blocked_by_rear
36,3.6,67.05000000000004,15.500000000000021,0,72.249447061458,11.686735393403957,0,66.22454118004539,20.017317897759078,1,5.19944706145796,12.75000000000001,999.0,0.8254588199546475,False,True,True,False,-2.0,-13.849999999999998,-2.0,1,1,False,blocked_by_rear
37,3.7,68.58000000000004,15.300000000000022,0,73.4145133642709,11.650663028129033,0,68.2293468827084,20.04805702663003,1,4.834513364270862,12.650000000000011,999.0,0.3506531172916425,False,True,True,False,-2.0,-13.869999999999997,-2.0,1,1,False,blocked_by_rear
38,3.8000000000000003,70.09000000000005,15.100000000000023,0,74.57855643545366,11.640430711827586,0,70.23080612734257,20.014592446341723,1,4.488556435453617,12.550000000000011,0.14080612734252895,999.0,False,True,True,False,-2.0,-13.889999999999999,-2.0,1,1,False,blocked_by_rear
39,3.9000000000000004,71.58000000000006,14.900000000000023,0,75.74687459244038,11.68318156986719,0,72.2307430305742,19.999369032316274,1,4.1668745924403225,12.450000000000012,0.650743030574148,999.0,False,True,True,False,-2.0,-13.909999999999998,-2.0,1,1,False,blocked_by_rear
40,4.0,73.05000000000005,14.700000000000024,0,76.91770087045846,11.708262780180805,0,74.23293991365934,20.021968830851318,1,3.867700870458407,12.350000000000012,1.1829399136592826,999.0,False,True,True,False,-2.0,-13.929999999999998,-2.0,1,1,False,blocked_by_rear
41,4.1000000000000005,74.50000000000006,14.500000000000025,0,78.0923602093886,11.746593389301387,0,76.23637351881503,20.034336051556878,1,3.592360209388545,12.250000000000012,1.7363735188149718,999.0,False,True,True,False,-2.0,-13.949999999999998,-2.0,1,1,False,blocked_by_rear
42,4.2,75.93000000000006,14.300000000000026,0,79.26952897265902,11.77168763270412,0,78.2382961073905,20.01922588575466,1,3.339528972658954,12.150000000000013,2.308296107390433,999.0,False,True,True,False,-2.0,-13.969999999999997,-2.0,1,1,False,blocked_by_rear
