collision,num_safety_violations,unsafe_lane_change_attempts,lane_change_executed,final_lane,min_distance_front,mean_speed,total_reward,method,scenario,seed
False,66,38,False,0,2.076414462074027,12.470333333333365,-532.189999999999,Baseline,blocked_by_rear,42
False,71,37,False,0,2.9865961443515943,12.909333333333365,-565.4199999999989,Baseline,blocked_by_rear,43
False,75,37,False,0,3.316875034399814,12.822666666666697,-608.8199999999991,Baseline,blocked_by_rear,44
False,74,37,False,0,3.2774002704186955,13.025333333333364,-592.439999999999,Baseline,blocked_by_rear,45
True,26,37,False,0,1.8691049686378136,18.038636363636375,-478.3299999999999,Baseline,blocked_by_rear,46
False,63,37,False,0,2.487892943737137,12.898666666666697,-482.639999999999,Baseline,blocked_by_rear,47
True,33,39,False,0,1.9604162848311972,17.14038461538463,-552.1699999999998,Baseline,blocked_by_rear,48
False,77,37,False,0,3.6144480072162395,13.016666666666698,-623.799999999999,Baseline,blocked_by_rear,49
False,44,0,True,1,5.198627709276991,13.834666666666669,-83.15999999999988,Safety-filtered,blocked_by_rear,0
False,47,0,True,1,4.387690116922556,13.191666666666668,-134.02499999999995,Safety-filtered,blocked_by_rear,1
False,44,0,True,1,5.012054224774118,13.638000000000003,-89.4599999999999,Safety-filtered,blocked_by_rear,2
False,45,0,True,1,4.765190029887023,13.508000000000004,-103.8849999999999,Safety-filtered,blocked_by_rear,3
False,44,0,True,1,5.538130087888163,13.940666666666669,-79.87999999999985,Safety-filtered,blocked_by_rear,4
False,44,0,True,1,5.093307541909738,13.737000000000004,-86.38999999999987,Safety-filtered,blocked_by_rear,5
False,44,0,True,1,5.590059573017896,13.762000000000004,-85.2399999999999,Safety-filtered,blocked_by_rear,6
False,45,0,True,1,5.085364974995898,13.605333333333334,-100.6649999999999,Safety-filtered,blocked_by_rear,7
False,45,0,True,1,4.832177928130889,13.600000000000001,-100.82499999999993,Safety-filtered,blocked_by_rear,8
False,42,0,True,1,5.947080659808805,14.02683333333334,-56.94499999999982,Safety-filtered,blocked_by_rear,9
