step,time,x_ego,v_ego,lane_ego,x_slow,v_slow,lane_slow,x_side,v_side,lane_side,distance_front,safe_distance,front_gap_target,rear_gap_target,collision,safety_violation,unsafe_lane_change_attempt,lane_change_executed,a_ego,reward,a_nom,lane_cmd_nom,lane_cmd,use_safety_filter,scenario
11,1.1,22.30000000000001,20.300000000000004,0,43.031570543887284,11.765639062291601,0,15.995384537257443,20.04582304621053,1,20.731570543887273,15.150000000000002,999.0,6.304615462742568,False,False,False,False,0.0,2.0300000000000007,0.0,1,0,True,blocked_by_rear
12,1.2000000000000002,24.330000000000013,20.300000000000004,0,44.20626869189804,11.746981480107525,0,18.001890068035188,20.06505530777746,1,19.876268691898026,15.150000000000002,999.0,6.328109931964825,False,False,False,False,0.0,2.0300000000000007,0.0,1,0,True,blocked_by_rear
13,1.3,26.340000000000014,20.100000000000005,0,45.38473073143175,11.784620395337129,0,20.012341665447973,20.104515974127846,1,19.044730731431738,15.050000000000002,999.0,6.327658334552041,False,False,False,False,-2.0,1.6100000000000008,-2.0,1,0,True,blocked_by_rear
14,1.4000000000000001,28.330000000000016,19.900000000000006,0,46.559043213079164,11.743124816474106,0,22.01818381069309,20.058421452451135,1,18.229043213079148,14.950000000000003,999.0,6.311816189306928,False,False,False,False,-2.0,1.5900000000000007,-2.0,1,0,True,blocked_by_rear
15,1.5,30.30000000000002,19.700000000000006,0,47.73005399892222,11.710107858430563,0,24.027807380972497,20.096235702794075,1,17.430053998922205,14.850000000000003,999.0,6.272192619027521,False,False,False,False,-2.0,1.5700000000000007,-2.0,1,0,True,blocked_by_rear
16,1.6,32.25000000000002,19.500000000000007,0,48.89704825310361,11.669942541813867,0,26.036642027501955,20.08834646529458,1,16.64704825310359,14.750000000000004,999.0,6.213357972498066,False,False,False,False,-2.0,1.5500000000000007,-2.0,1,0,True,blocked_by_rear
17,1.7000000000000002,34.18000000000002,19.300000000000008,0,50.0686214025865,11.715731494828917,0,28.045808326881144,20.091662993791882,1,15.88862140258648,14.650000000000004,999.0,6.1341916731188775,False,False,False,False,-2.0,1.5300000000000007,-2.0,1,0,True,blocked_by_rear
18,1.8,36.090000000000025,19.10000000000001,0,51.2421133232089,11.734919206223964,0,30.05312978257039,20.073214556892488,1,15.152113323208873,14.550000000000004,999.0,6.036870217429634,False,False,False,False,-2.0,1.5100000000000011,-2.0,1,0,True,blocked_by_rear
19,1.9000000000000001,37.980000000000025,18.90000000000001,0,52.41747025310811,11.753569298992122,0,32.063797494978616,20.106677124082225,1,14.437470253108081,14.450000000000005,999.0,5.91620250502141,False,True,False,False,-2.0,-8.51,-2.0,1,0,True,blocked_by_rear
20,2.0,39.84500000000003,18.65000000000001,0,53.58801006578076,11.705398126726541,0,34.076966650536285,20.131691555576722,1,13.74301006578073,14.325000000000005,999.0,5.768033349463742,False,True,False,False,-2.5,-8.759999999999998,-2.0,1,0,True,blocked_by_rear
21,2.1,41.68500000000003,18.40000000000001,0,54.76343848934248,11.75428423561719,0,36.092617462637754,20.156508121014706,1,13.078438489342446,14.200000000000005,999.0,5.592382537362276,False,True,False,False,-2.5,-8.784999999999998,-2.0,1,0,True,blocked_by_rear
22,2.2,43.50000000000003,18.15000000000001,0,55.93667135282484,11.73232863482363,0,38.11116106802374,20.185436053859856,1,12.43667135282481,14.075000000000005,999.0,5.388838931976288,False,True,False,False,-2.5,-8.809999999999999,-2.0,1,0,True,blocked_by_rear
23,2.3000000000000003,45.29000000000003,17.90000000000001,0,57.105936476372975,11.692651235481396,0,40.12918360867148,20.180225406477447,1,11.815936476372947,13.950000000000005,999.0,5.160816391328545,False,True,False,False,-2.5,-8.834999999999999,-2.0,1,0,True,blocked_by_rear
24,2.4000000000000004,47.05500000000003,17.65000000000001,0,58.27928755495205,11.733510785790706,0,42.145142290802966,20.159586821314814,1,11.22428755495202,13.825000000000005,999.0,4.9098577091970625,False,True,False,False,-2.5,-8.86,-2.0,1,0,True,blocked_by_rear
25,2.5,48.79500000000003,17.40000000000001,0,59.45051638691698,11.71228831964934,0,44.15740125865563,20.12258967852664,1,10.65551638691695,13.700000000000005,999.0,4.637598741344398,False,True,False,False,-2.5,-8.884999999999998,-2.0,1,0,True,blocked_by_rear
26,2.6,50.51000000000003,17.15000000000001,0,60.616938888460616,11.66422501543637,0,46.171448581837694,20.14047323182063,1,10.106938888460583,13.575000000000005,999.0,4.338551418162339,False,True,False,False,-2.5,-8.909999999999998,-2.0,1,0,True,blocked_by_rear
27,2.7,52.20000000000003,16.90000000000001,0,61.780477671164256,11.635387827036377,0,48.18315137161348,20.11702789775785,1,9.580477671164225,13.450000000000005,999.0,4.016848628386555,False,True,False,False,-2.5,-8.934999999999999,-2.0,1,0,True,blocked_by_rear
28,2.8000000000000003,53.86500000000003,16.65000000000001,0,62.943932185460696,11.634545142964411,0,50.19038778684043,20.072364152269557,1,9.078932185460665,13.325000000000005,999.0,3.674612213159598,False,True,False,False,-2.5,-8.959999999999999,-2.0,1,0,True,blocked_by_rear
29,2.9000000000000004,55.50500000000003,16.40000000000001,0,64.10812787581206,11.641956903513613,0,52.19409148781644,20.037037009760137,1,8.603127875812028,13.200000000000005,999.0,3.3109085121835875,False,True,False,False,-2.5,-8.985,-2.0,1,0,True,blocked_by_rear
30,3.0,57.12000000000003,16.15000000000001,0,65.27321662153246,11.650887457203941,0,54.19979277239267,20.05701284576223,1,8.153216621532422,13.075000000000005,999.0,2.9202072276073636,False,True,False,False,-2.5,-9.009999999999998,-2.0,1,0,True,blocked_by_rear
31,3.1,58.710000000000036,15.90000000000001,0,66.43432871154113,11.611120900086725,0,56.20463461684709,20.048418444544186,1,7.724328711541091,12.950000000000005,999.0,2.5053653831529488,False,True,False,False,-2.5,-9.034999999999998,-2.0,1,0,True,blocked_by_rear
32,3.2,60.275000000000034,15.65000000000001,0,67.59738480312707,11.6305609158595,0,58.208618253996775,20.039836371496875,1,7.322384803127036,12.825000000000005,999.0,2.066381746003259,False,True,False,False,-2.5,-9.059999999999999,-2.0,1,0,True,blocked_by_rear
33,3.3000000000000003,61.81500000000003,15.40000000000001,0,68.75594042930248,11.585556261754109,0,60.212960855205615,20.043426012088425,1,6.940940429302451,12.700000000000005,999.0,1.6020391447944178,False,True,False,False,-2.5,-9.084999999999999,-2.0,1,0,True,blocked_by_rear
34,3.4000000000000004,63.330000000000034,15.15000000000001,0,69.91613400193009,11.601935726276087,0,62.217452347535044,20.044914923294254,1,6.586134001930056,12.575000000000005,999.0,1.1125476524649898,False,True,False,False,-2.5,-9.11,-2.0,1,0,True,blocked_by_rear
35,3.5,64.82000000000004,14.90000000000001,0,71.08077352211761,11.646395201875169,0,64.22280939026949,20.053570427344454,1,6.260773522117574,12.450000000000005,999.0,0.5971906097305464,False,True,False,False,-2.5,-9.134999999999998,-2.0,1,0,True,blocked_by_rear
36,3.6,66.28500000000004,14.65000000000001,0,72.249447061458,11.686735393403957,0,66.22454118004539,20.017317897759078,1,5.96444706145796,12.325000000000005,999.0,0.06045881995464697,False,True,False,False,-2.5,-9.159999999999998,-2.0,1,0,True,blocked_by_rear
37,3.7,67.72500000000004,14.40000000000001,0,73.4145133642709,11.650663028129033,0,68.2293468827084,20.04805702663003,1,5.689513364270866,12.200000000000005,0.5043468827083615,999.0,False,True,False,False,-2.5,-9.184999999999999,-2.0,1,0,True,blocked_by_rear
38,3.8000000000000003,69.14000000000004,14.15000000000001,0,74.57855643545366,11.640430711827586,0,70.23080612734257,20.014592446341723,1,5.43855643545362,12.075000000000005,1.0908061273425318,999.0,False,True,False,False,-2.5,-9.209999999999999,-2.0,1,0,True,blocked_by_rear
39,3.9000000000000004,70.53000000000004,13.90000000000001,0,75.74687459244038,11.68318156986719,0,72.2307430305742,19.999369032316274,1,5.216874592440334,11.950000000000005,1.7007430305741593,999.0,False,True,False,False,-2.5,-9.235,-2.0,1,0,True,blocked_by_rear
40,4.0,71.89500000000004,13.65000000000001,0,76.91770087045846,11.708262780180805,0,74.23293991365934,20.021968830851318,1,5.022700870458422,11.825000000000005,2.337939913659298,999.0,False,True,False,False,-2.5,-9.259999999999998,-2.0,1,0,True,blocked_by_rear
41,4.1000000000000005,73.23500000000004,13.40000000000001,0,78.0923602093886,11.746593389301387,0,76.23637351881503,20.034336051556878,1,4.85736020938856,11.700000000000005,3.0013735188149866,999.0,False,True,False,False,-2.5,-9.284999999999998,-2.0,0,0,True,blocked_by_rear
42,4.2,74.55000000000004,13.15000000000001,0,79.26952897265902,11.77168763270412,0,78.2382961073905,20.01922588575466,1,4.719528972658978,11.575000000000005,3.6882961073904568,999.0,False,True,False,False,-2.5,-9.309999999999999,-2.0,0,0,True,blocked_by_rear
43,4.3,75.84000000000005,12.90000000000001,0,80.44439701484708,11.748680421880623,0,80.24417755814792,20.05881450757427,1,4.604397014847038,11.450000000000005,4.404177558147879,999.0,False,True,False,False,-2.5,-9.334999999999999,-2.0,0,0,True,blocked_by_rear
44,4.4,77.10500000000005,12.65000000000001,0,81.61854596893386,11.741489540867752,0,82.25470740937683,20.105298512289107,1,4.513545968933812,11.325000000000005,5.149707409376788,999.0,False,True,False,False,-2.5,-9.36,-2.0,0,0,True,blocked_by_rear
45,4.5,78.34500000000004,12.40000000000001,0,82.79432933799882,11.757833690649596,0,84.26645421780783,20.11746808431002,1,4.449329337998776,11.200000000000005,5.921454217807792,999.0,False,True,False,False,-2.5,-9.384999999999998,-2.0,0,0,True,blocked_by_rear
46,4.6000000000000005,79.56000000000004,12.15000000000001,0,83.9662601667933,11.719308287944934,0,86.28269591882591,20.162417010180725,1,4.40626016679326,11.075000000000005,6.722695918825863,999.0,False,True,False,False,-2.5,-9.409999999999998,-2.0,0,0,True,blocked_by_rear
47,4.7,80.75000000000004,11.90000000000001,0,85.1376901169226,11.714299501292928,0,88.29972151598786,20.17025597161944,1,4.387690116922556,10.950000000000005,7.549721515987812,999.0,False,True,False,False,-2.5,-9.434999999999999,-2.0,0,0,True,blocked_by_rear
48,4.800000000000001,81.91500000000005,11.65000000000001,0,86.30820143507951,11.705113181569056,0,90.31411738295223,20.143958669643744,1,4.393201435079462,10.825000000000005,8.399117382952184,999.0,False,True,False,False,-2.5,-9.459999999999999,-2.0,0,0,True,blocked_by_rear
49,4.9,83.05500000000005,11.40000000000001,0,87.48274654844204,11.74545113362528,0,92.32925004478334,20.15132661831097,1,4.427746548441988,10.700000000000005,9.274250044783287,999.0,False,True,False,False,-2.5,-9.485,-2.0,0,0,True,blocked_by_rear
50,5.0,84.17000000000004,11.15000000000001,0,88.65232036507487,11.695738166328397,0,94.34555415575065,20.163041109673046,1,4.482320365074827,10.575000000000005,10.175554155750604,999.0,False,True,False,False,-2.5,-9.51,-2.0,0,0,True,blocked_by_rear
51,5.1000000000000005,85.26000000000005,10.90000000000001,0,89.82016063072543,11.678402656505606,0,96.36212884774054,20.165746919898808,1,4.5601606307253775,10.450000000000005,11.102128847740488,999.0,False,True,False,False,-2.5,-9.534999999999998,-2.0,0,0,True,blocked_by_rear
52,5.2,86.32500000000005,10.65000000000001,0,90.99186031736909,11.716996866436682,0,98.37727623733045,20.15147389589906,1,4.666860317369043,10.325000000000005,12.052276237330403,999.0,False,True,False,False,-2.5,-9.559999999999999,-2.0,0,0,True,blocked_by_rear
53,5.300000000000001,87.36500000000005,10.40000000000001,0,92.16764535552196,11.757850381528662,0,100.39365722807827,20.16380990747824,1,4.8026453555219035,10.200000000000005,13.028657228078217,999.0,False,True,False,False,-2.5,-9.584999999999999,-2.0,0,0,True,blocked_by_rear
54,5.4,88.38000000000005,10.15000000000001,0,93.33858860610329,11.709432505813318,0,102.41433259116353,20.206753630852614,1,4.958588606103234,10.075000000000005,14.034332591163476,999.0,False,True,False,False,-2.5,-9.61,-2.0,0,0,True,blocked_by_rear
55,5.5,89.37000000000005,9.90000000000001,0,94.5114408258598,11.72852219756501,0,104.4399811827533,20.256485915897763,1,5.141440825859746,9.950000000000005,15.069981182753253,999.0,False,True,False,False,-2.5,-9.635,-2.0,0,0,True,blocked_by_rear
56,5.6000000000000005,90.33500000000005,9.65000000000001,0,95.68101645069974,11.695756248399542,0,106.46200113183937,20.22019949086065,1,5.346016450699693,9.825000000000005,16.12700113183932,999.0,False,True,False,False,-2.5,-9.659999999999998,-2.0,0,0,True,blocked_by_rear
57,5.7,91.27500000000005,9.40000000000001,0,96.85491803017007,11.739015794703258,0,108.48598926254033,20.23988130700964,1,5.57991803017002,9.700000000000005,17.21098926254028,999.0,False,True,False,False,-2.5,-9.684999999999999,-2.0,0,0,True,blocked_by_rear
58,5.800000000000001,92.19000000000005,9.15000000000001,0,98.02447961136761,11.695615811975465,0,110.51253202376732,20.265427612269885,1,5.834479611367556,9.575000000000005,18.322532023767266,999.0,False,True,False,False,-2.5,-9.709999999999999,-2.0,0,0,True,blocked_by_rear
59,5.9,93.08000000000006,8.90000000000001,0,99.19657995444977,11.72100343082159,0,112.54330503034977,20.307730065824533,1,6.116579954449719,9.450000000000005,19.463305030349716,999.0,False,True,False,False,-2.5,-9.735,-2.0,0,0,True,blocked_by_rear
60,6.0,93.94500000000005,8.65000000000001,0,100.37079554511821,11.742155906684436,0,114.57032074655194,20.27015716202175,1,6.425795545118163,9.325000000000005,20.625320746551893,999.0,False,True,False,False,-2.5,-9.76,-2.0,0,0,True,blocked_by_rear
61,6.1000000000000005,94.78500000000005,8.40000000000001,0,101.54020993712506,11.694143920068417,0,116.59259857262289,20.22277826070952,1,6.755209937125002,9.200000000000005,21.807598572622837,999.0,False,True,False,False,-2.5,-9.784999999999998,-2.0,0,0,True,blocked_by_rear
62,6.2,95.60000000000005,8.15000000000001,0,102.70490739401211,11.646974568870496,0,118.61233850936988,20.197399367469828,1,7.104907394012059,9.075000000000005,23.012338509369826,999.0,False,True,False,False,-2.5,-9.809999999999999,-2.0,0,0,True,blocked_by_rear
63,6.300000000000001,96.39000000000006,7.900000000000009,0,103.87320513038598,11.682977363738784,0,120.63246675676028,20.201282473903994,1,7.483205130385926,8.950000000000005,24.242466756760223,999.0,False,True,False,False,-2.5,-9.834999999999999,-2.0,0,0,True,blocked_by_rear
64,6.4,97.15500000000006,7.650000000000009,0,105.04203108654671,11.68825956160736,0,122.65601531307428,20.235485563139953,1,7.887031086546656,8.825000000000005,25.50101531307422,999.0,False,True,False,False,-2.5,-9.86,-2.0,0,0,True,blocked_by_rear
65,6.5,97.89500000000005,7.400000000000009,0,106.20709877585865,11.650676893119352,0,124.67735570617839,20.213403931041068,1,8.312098775858601,8.700000000000005,26.782355706178336,999.0,False,True,False,False,-2.5,-9.885,-2.0,0,0,True,blocked_by_rear
66,6.6000000000000005,98.61000000000006,7.150000000000009,0,107.37302405788517,11.65925282026518,0,126.7033920567657,20.260363505873034,1,8.763024057885119,8.575000000000005,28.093392056765637,999.0,False,False,False,False,-2.5,0.09000000000000097,-2.0,0,0,True,blocked_by_rear
67,6.7,99.30500000000006,6.950000000000009,0,108.53955964210425,11.66535584219075,0,128.72461488024672,20.21222823481033,1,9.234559642104188,8.475000000000005,29.419614880246655,999.0,False,False,False,False,-2.0,0.29500000000000093,-2.0,0,0,True,blocked_by_rear
68,6.800000000000001,99.98000000000006,6.750000000000009,0,109.70910155305013,11.695419109458813,0,130.74316744646617,20.185525662194433,1,9.729101553050072,8.375000000000004,30.763167446466113,999.0,False,False,False,False,-2.0,0.2750000000000009,-2.0,0,0,True,blocked_by_rear
69,6.9,100.63500000000006,6.550000000000009,0,110.8817145159522,11.72612962902069,0,132.76059861912626,20.17431172660085,1,10.246714515952135,8.275000000000004,32.125598619126194,999.0,False,False,False,False,-2.0,0.2550000000000009,-2.0,0,0,True,blocked_by_rear
70,7.0,101.27000000000007,6.3500000000000085,0,112.05796289739986,11.762483814476633,0,134.78050100821372,20.199023890874567,1,10.787962897399794,8.175000000000004,33.51050100821365,999.0,False,False,False,False,-2.0,0.23500000000000087,-2.0,0,0,True,blocked_by_rear
71,7.1000000000000005,101.88500000000006,6.150000000000008,0,113.23477368118743,11.768107837875675,0,136.7967679495578,20.162669413440636,1,11.349773681187372,8.075000000000005,34.91176794955773,999.0,False,False,False,False,-2.0,0.21500000000000086,-2.0,0,0,True,blocked_by_rear
72,7.2,102.48000000000006,5.950000000000008,0,114.40718364187012,11.724099606826897,0,138.80924832545927,20.12480375901471,1,11.927183641870059,7.975000000000004,36.329248325459204,999.0,False,False,False,False,-2.0,0.19500000000000084,-2.0,0,0,True,blocked_by_rear
73,7.300000000000001,103.05500000000006,5.750000000000008,0,115.57503912133825,11.678554794681373,0,140.8178036426518,20.08555317192532,1,12.520039121338186,7.8750000000000036,37.76280364265173,999.0,False,False,False,False,-2.0,0.17500000000000082,-2.0,0,0,True,blocked_by_rear
74,7.4,103.61000000000007,5.550000000000008,0,116.74015169419246,11.651125728542159,0,142.82848884964815,20.106852069963587,1,13.130151694192392,7.775000000000004,39.21848884964808,999.0,False,False,False,False,-2.0,0.1550000000000008,-2.0,0,0,True,blocked_by_rear
75,7.5,104.14500000000007,5.350000000000008,0,117.90586143686723,11.657097426747573,0,144.83429961644612,20.0581076679795,1,13.76086143686716,7.675000000000004,40.68929961644605,999.0,False,False,False,False,-2.0,0.13500000000000079,-2.0,0,0,True,blocked_by_rear
76,7.6000000000000005,104.66000000000007,5.1500000000000075,0,119.06729092233888,11.61429485471652,0,146.84478314654407,20.104835300979527,1,14.407290922338817,7.575000000000004,42.18478314654401,999.0,False,False,False,False,-2.0,0.11500000000000077,-2.0,0,0,True,blocked_by_rear
77,7.7,105.15500000000007,4.950000000000007,0,120.22940141242974,11.621104900908515,0,148.85229960898863,20.075164624445627,1,15.074401412429665,7.475000000000003,43.69729960898856,999.0,False,False,False,False,-2.0,0.09500000000000075,-2.0,0,0,True,blocked_by_rear
78,7.800000000000001,105.63000000000007,4.750000000000007,0,121.3890351599663,11.596337475365548,0,150.86225432997395,20.099547209853135,1,15.759035159966231,7.3750000000000036,45.232254329973884,999.0,False,False,False,False,-2.0,0.07500000000000073,-2.0,0,0,True,blocked_by_rear
79,7.9,106.08500000000006,4.550000000000007,0,122.54562320231395,11.56588042347648,0,152.873022640232,20.10768310258046,1,16.460623202313883,7.275000000000004,46.78802264023193,999.0,False,False,False,False,-2.0,0.055000000000000715,-2.0,0,0,True,blocked_by_rear
80,8.0,106.52000000000007,4.350000000000007,0,123.70691144455247,11.612882422385312,0,154.88725923850495,20.142365982729462,1,17.186911444552408,7.175000000000003,48.367259238504886,999.0,False,False,False,False,-2.0,0.0350000000000007,-2.0,0,0,True,blocked_by_rear
81,8.1,106.93500000000007,4.150000000000007,0,124.86559816438248,11.58686719830007,0,156.9014335339206,20.141742954156335,1,17.930598164382403,7.075000000000003,49.96643353392052,999.0,False,False,False,False,-2.0,0.01500000000000068,-2.0,0,0,True,blocked_by_rear
82,8.200000000000001,107.33000000000007,3.9500000000000064,0,126.0254844413963,11.598862770138208,0,158.91889763833174,20.174641044111354,1,18.695484441396232,6.975000000000003,51.58889763833167,999.0,False,False,False,False,-2.0,-0.004999999999999338,-2.0,0,0,True,blocked_by_rear
83,8.3,107.70500000000007,3.750000000000006,0,127.18193863235658,11.564541909602816,0,160.93154750476467,20.126498664329095,1,19.476938632356507,6.8750000000000036,53.226547504764596,999.0,False,False,False,False,-2.0,-0.024999999999999356,-2.0,0,0,True,blocked_by_rear
84,8.4,108.06000000000007,3.550000000000006,0,128.33409304475404,11.521544123974738,0,162.94406082230694,20.125133175422796,1,20.27409304475397,6.775000000000003,54.884060822306864,999.0,False,False,False,False,-2.0,-0.044999999999999374,-2.0,0,0,True,blocked_by_rear
85,8.5,108.41500000000008,3.550000000000006,0,129.48731075176804,11.532177070140072,0,164.95726265422007,20.132018319131443,1,21.072310751767958,6.775000000000003,56.542262654219996,999.0,False,False,False,False,0.0,0.35500000000000065,0.0,0,0,True,blocked_by_rear
86,8.6,108.77000000000008,3.550000000000006,0,130.63870208287526,11.513913311072288,0,166.97535064767735,20.180879934572687,1,21.868702082875174,6.775000000000003,58.205350647677264,999.0,False,False,False,False,0.0,0.35500000000000065,0.0,0,0,True,blocked_by_rear
87,8.700000000000001,109.12500000000009,3.550000000000006,0,131.79089086617495,11.521887832996867,0,168.99224005286084,20.168894051835043,1,22.665890866174863,6.775000000000003,59.86724005286075,999.0,False,False,False,False,0.0,0.35500000000000065,0.0,0,0,True,blocked_by_rear
88,8.8,109.48000000000009,3.550000000000006,0,132.94358913166582,11.526982654908657,0,171.01158280235342,20.193427494925693,1,23.463589131665728,6.775000000000003,61.53158280235333,999.0,False,False,False,False,0.0,0.35500000000000065,0.0,0,0,True,blocked_by_rear
89,8.9,109.8350000000001,3.550000000000006,0,134.0979797260912,11.543905944253975,0,173.02857474742262,20.169919450691975,1,24.262979726091118,6.775000000000003,63.19357474742253,999.0,False,False,False,False,0.0,0.35500000000000065,0.0,0,0,True,blocked_by_rear
90,9.0,110.1900000000001,3.550000000000006,0,135.2480336688609,11.50053942769682,0,175.04426753447098,20.156927870483386,1,25.0580336688608,6.775000000000003,64.85426753447088,999.0,False,False,False,False,0.0,0.35500000000000065,0.0,0,0,True,blocked_by_rear
91,9.1,110.5450000000001,3.550000000000006,0,136.3993847867008,11.513511178398977,0,177.05706206161847,20.12794527147487,1,25.854384786700706,6.775000000000003,66.51206206161837,999.0,False,False,False,False,0.0,0.35500000000000065,0.0,0,0,True,blocked_by_rear
92,9.200000000000001,110.9000000000001,3.550000000000006,0,137.55326346007809,11.538786733772858,0,179.0655219535795,20.084598919610283,1,26.65326346007798,6.775000000000003,68.16552195357939,999.0,False,False,False,False,0.0,0.35500000000000065,0.0,0,0,True,blocked_by_rear
93,9.3,111.25500000000011,3.550000000000006,0,138.70474528444115,11.514818243630712,0,181.07702939117794,20.115074375984616,1,27.449745284441036,6.775000000000003,69.82202939117784,999.0,False,False,False,False,0.0,0.35500000000000065,0.0,0,0,True,blocked_by_rear
94,9.4,111.61000000000011,3.550000000000006,0,139.85316145163046,11.484161671893045,0,183.0899314375852,20.12902046407261,1,28.243161451630343,6.775000000000003,71.47993143758508,999.0,False,False,False,False,0.0,0.35500000000000065,0.0,0,0,True,blocked_by_rear
95,9.5,111.97500000000011,3.650000000000006,0,141.001824321911,11.486628702805419,0,185.10708156369645,20.171501261112546,1,29.02682432191088,6.825000000000003,73.13208156369635,999.0,False,False,False,False,1.0,0.2650000000000007,1.0,0,0,True,blocked_by_rear
96,9.600000000000001,112.35000000000011,3.750000000000006,0,142.1481201598964,11.462958379854129,0,187.11989130071456,20.12809737018095,1,29.798120159896285,6.8750000000000036,74.76989130071445,999.0,False,False,False,False,1.0,0.2750000000000007,1.0,0,0,True,blocked_by_rear
97,9.700000000000001,112.73500000000011,3.8500000000000063,0,143.2967666575147,11.486464976182996,0,189.13542281802808,20.155315173135275,1,30.561766657514582,6.925000000000003,76.40042281802796,999.0,False,False,False,False,1.0,0.2850000000000007,1.0,0,0,True,blocked_by_rear
98,9.8,113.13000000000011,3.9500000000000064,0,144.44949131365803,11.527246561433348,0,191.15527405603356,20.198512380054957,1,31.31949131365792,6.975000000000003,78.02527405603345,999.0,False,False,False,False,1.0,0.2950000000000007,1.0,0,0,True,blocked_by_rear
99,9.9,113.53500000000011,4.050000000000006,0,145.59735548553112,11.478641718730907,0,193.17246891490026,20.1719485886671,1,32.062355485531015,7.025000000000003,79.63746891490015,999.0,False,False,False,False,1.0,0.3050000000000006,1.0,0,0,True,blocked_by_rear
100,10.0,113.95000000000012,4.150000000000006,0,146.74638744097425,11.490319554431073,0,195.19415393697386,20.21685022073586,1,32.79638744097413,7.075000000000003,81.24415393697375,999.0,False,False,False,False,1.0,0.3150000000000006,1.0,0,0,True,blocked_by_rear
101,10.100000000000001,114.37500000000011,4.250000000000005,0,147.8999211576098,11.53533716635578,0,197.2164054909294,20.222515539555378,1,33.5249211576097,7.125000000000003,82.84140549092928,999.0,False,False,False,False,1.0,0.3250000000000005,1.0,0,0,True,blocked_by_rear
102,10.200000000000001,114.81000000000012,4.350000000000005,0,149.05761093774305,11.576897801332409,0,199.2400727069744,20.236672160450013,1,34.247610937742934,7.1750000000000025,84.43007270697427,999.0,False,False,False,False,1.0,0.3350000000000005,1.0,0,0,True,blocked_by_rear
103,10.3,115.25500000000012,4.450000000000005,0,150.2142007950177,11.565898572746534,0,201.26359982969035,20.235271227159703,1,34.959200795017566,7.225000000000002,86.00859982969023,999.0,False,False,False,False,1.0,0.34500000000000053,1.0,0,0,True,blocked_by_rear
104,10.4,115.71000000000012,4.550000000000004,0,151.37183375712155,11.57632962103853,0,203.2876224316214,20.24022601931056,1,35.66183375712143,7.275000000000002,87.57762243162128,999.0,False,False,False,False,1.0,0.3550000000000004,1.0,0,0,True,blocked_by_rear
