step,time,x_ego,v_ego,lane_ego,x_slow,v_slow,lane_slow,x_side,v_side,lane_side,distance_front,safe_distance,front_gap_target,rear_gap_target,collision,safety_violation,unsafe_lane_change_attempt,lane_change_executed,a_ego,reward,a_nom,lane_cmd_nom,lane_cmd,use_safety_filter,scenario
24,2.4000000000000004,44.86500000000002,16.050000000000004,1,58.27928755495205,11.733510785790706,0,56.54514229080298,16.159586821314818,1,11.680142290802955,13.025000000000002,13.414287554952026,999.0,False,True,False,False,-2.5,-9.02,-2.0,0,0,True,blocked_by_front
25,2.5,46.44500000000002,15.800000000000004,1,59.45051638691698,11.71228831964934,0,58.15740125865564,16.122589678526644,1,11.712401258655618,12.900000000000002,13.005516386916959,999.0,False,True,False,False,-2.5,-9.045,-2.0,0,0,True,blocked_by_front
26,2.6,48.00000000000002,15.550000000000004,1,60.616938888460616,11.66422501543637,0,59.7714485818377,16.140473231820632,1,11.771448581837682,12.775000000000002,12.616938888460595,999.0,False,True,False,False,-2.5,-9.07,-2.0,0,0,True,blocked_by_front
27,2.7,49.53000000000002,15.300000000000004,1,61.780477671164256,11.635387827036377,0,61.383151371613486,16.117027897757854,1,11.853151371613464,12.650000000000002,12.250477671164234,999.0,False,True,False,False,-2.5,-9.094999999999999,-2.0,0,0,True,blocked_by_front
28,2.8000000000000003,51.035000000000025,15.050000000000004,1,62.943932185460696,11.634545142964411,0,62.990387786840444,16.07236415226956,1,11.955387786840419,12.525000000000002,11.908932185460671,999.0,False,True,False,False,-2.5,-9.12,-2.0,0,0,True,blocked_by_front
29,2.9000000000000004,52.51500000000003,14.800000000000004,1,64.10812787581206,11.641956903513613,0,64.59409148781646,16.03703700976014,1,12.079091487816427,12.400000000000002,11.59312787581203,999.0,False,True,False,False,-2.5,-9.145,-2.0,0,0,True,blocked_by_front
30,3.0,53.97000000000003,14.550000000000004,1,65.27321662153246,11.650887457203941,0,66.19979277239268,16.057012845762234,1,12.229792772392656,12.275000000000002,11.303216621532428,999.0,False,True,False,False,-2.5,-9.17,-2.0,0,0,True,blocked_by_front
31,3.1,55.40000000000003,14.300000000000004,1,66.43432871154113,11.611120900086725,0,67.8046346168471,16.04841844454419,1,12.40463461684707,12.150000000000002,11.0343287115411,999.0,False,False,False,False,-2.5,0.8050000000000006,-2.0,0,0,True,blocked_by_front
32,3.2,56.81000000000003,14.100000000000005,1,67.59738480312707,11.6305609158595,0,69.40861825399678,16.03983637149688,1,12.598618253996747,12.050000000000002,10.78738480312704,999.0,False,False,False,False,-2.0,1.0100000000000007,-2.0,0,0,True,blocked_by_front
33,3.3000000000000003,58.20000000000003,13.900000000000006,1,68.75594042930248,11.585556261754109,0,71.01296085520562,16.043426012088428,1,12.812960855205588,11.950000000000003,10.555940429302453,999.0,False,False,False,False,-2.0,0.9900000000000005,-2.0,0,0,True,blocked_by_front
34,3.4000000000000004,59.57000000000003,13.700000000000006,1,69.91613400193009,11.601935726276087,0,72.61745234753505,16.044914923294257,1,13.047452347535021,11.850000000000003,10.34613400193006,999.0,False,False,False,False,-2.0,0.9700000000000008,-2.0,0,0,True,blocked_by_front
35,3.5,60.92000000000003,13.500000000000007,1,71.08077352211761,11.646395201875169,0,74.22280939026949,16.053570427344457,1,13.30280939026946,11.750000000000004,10.16077352211758,999.0,False,False,False,False,-2.0,0.9500000000000007,-2.0,0,0,True,blocked_by_front
36,3.6,62.25000000000003,13.300000000000008,1,72.249447061458,11.686735393403957,0,75.8245411800454,16.01731789775908,1,13.574541180045372,11.650000000000004,9.999447061457971,999.0,False,False,False,False,-2.0,0.9300000000000009,-2.0,0,0,True,blocked_by_front
37,3.7,63.56000000000003,13.100000000000009,1,73.4145133642709,11.650663028129033,0,77.4293468827084,16.048057026630033,1,13.86934688270837,11.550000000000004,9.854513364270872,999.0,False,False,False,False,-2.0,0.9100000000000009,-2.0,0,0,True,blocked_by_front
38,3.8000000000000003,64.85000000000004,12.90000000000001,1,74.57855643545366,11.640430711827586,0,79.03080612734257,16.014592446341727,1,14.180806127342535,11.450000000000005,9.728556435453626,999.0,False,False,False,False,-2.0,0.8900000000000009,-2.0,0,0,True,blocked_by_front
39,3.9000000000000004,66.12000000000003,12.70000000000001,1,75.74687459244038,11.68318156986719,0,80.6307430305742,15.999369032316277,1,14.510743030574162,11.350000000000005,9.626874592440345,999.0,False,False,False,False,-2.0,0.8700000000000011,-2.0,0,0,True,blocked_by_front
40,4.0,67.37000000000003,12.50000000000001,1,76.91770087045846,11.708262780180805,0,82.23293991365932,16.02196883085132,1,14.86293991365929,11.250000000000005,9.547700870458428,999.0,False,False,False,False,-2.0,0.8500000000000011,-2.0,0,0,True,blocked_by_front
41,4.1000000000000005,68.60000000000004,12.300000000000011,1,78.0923602093886,11.746593389301387,0,83.83637351881501,16.03433605155688,1,15.236373518814972,11.150000000000006,9.492360209388565,999.0,False,False,False,False,-2.0,0.8300000000000013,-2.0,0,0,True,blocked_by_front
42,4.2,69.81000000000004,12.100000000000012,1,79.26952897265902,11.77168763270412,0,85.43829610739047,16.019225885754665,1,15.628296107390426,11.050000000000006,9.459528972658973,999.0,False,False,False,False,-2.0,0.8100000000000013,-2.0,0,0,True,blocked_by_front
43,4.3,71.00000000000004,11.900000000000013,1,80.44439701484708,11.748680421880623,0,87.0441775581479,16.058814507574272,1,16.04417755814785,10.950000000000006,9.444397014847041,999.0,False,False,False,False,-2.0,0.7900000000000013,-2.0,0,0,True,blocked_by_front
44,4.4,72.17000000000004,11.700000000000014,1,81.61854596893386,11.741489540867752,0,88.65470740937681,16.10529851228911,1,16.484707409376767,10.850000000000007,9.448545968933814,999.0,False,False,False,False,-2.0,0.7700000000000015,-2.0,0,0,True,blocked_by_front
45,4.5,73.32000000000005,11.500000000000014,1,82.79432933799882,11.757833690649596,0,90.26645421780782,16.117468084310023,1,16.94645421780777,10.750000000000007,9.474329337998768,999.0,False,False,False,False,-2.0,0.7500000000000014,-2.0,0,0,True,blocked_by_front
46,4.6000000000000005,74.45000000000005,11.300000000000015,1,83.9662601667933,11.719308287944934,0,91.88269591882589,16.16241701018073,1,17.432695918825843,10.650000000000007,9.51626016679326,999.0,False,False,False,False,-2.0,0.7300000000000014,-2.0,0,0,True,blocked_by_front
47,4.7,75.56000000000004,11.100000000000016,1,85.1376901169226,11.714299501292928,0,93.49972151598783,16.170255971619444,1,17.939721515987785,10.550000000000008,9.577690116922554,999.0,False,False,False,False,-2.0,0.7100000000000016,-2.0,0,0,True,blocked_by_front
48,4.800000000000001,76.65000000000005,10.900000000000016,1,86.30820143507951,11.705113181569056,0,95.1141173829522,16.143958669643748,1,18.464117382952153,10.450000000000008,9.658201435079462,999.0,False,False,False,False,-2.0,0.6900000000000016,-2.0,0,0,True,blocked_by_front
49,4.9,77.72000000000006,10.700000000000017,1,87.48274654844204,11.74545113362528,0,96.7292500447833,16.151326618310975,1,19.009250044783244,10.350000000000009,9.762746548441982,999.0,False,False,False,False,-2.0,0.6700000000000018,-2.0,0,0,True,blocked_by_front
50,5.0,78.77000000000005,10.500000000000018,1,88.65232036507487,11.695738166328397,0,98.3455541557506,16.16304110967305,1,19.575554155750552,10.250000000000009,9.882320365074818,999.0,False,False,False,False,-2.0,0.6500000000000018,-2.0,0,0,True,blocked_by_front
51,5.1000000000000005,79.80000000000005,10.300000000000018,1,89.82016063072543,11.678402656505606,0,99.96212884774049,16.16574691989881,1,20.162128847740433,10.15000000000001,10.020160630725371,999.0,False,False,False,False,-2.0,0.6300000000000018,-2.0,0,0,True,blocked_by_front
52,5.2,80.83000000000006,10.300000000000018,1,90.99186031736909,11.716996866436682,0,101.5772762373304,16.151473895899063,1,20.74727623733034,10.15000000000001,10.161860317369033,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
53,5.300000000000001,81.86000000000006,10.300000000000018,1,92.16764535552196,11.757850381528662,0,103.19365722807822,16.163809907478242,1,21.333657228078167,10.15000000000001,10.307645355521899,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
54,5.4,82.89000000000006,10.300000000000018,1,93.33858860610329,11.709432505813318,0,104.81433259116349,16.206753630852617,1,21.924332591163434,10.15000000000001,10.448588606103229,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
55,5.5,83.92000000000006,10.300000000000018,1,94.5114408258598,11.72852219756501,0,106.43998118275327,16.256485915897766,1,22.519981182753213,10.15000000000001,10.591440825859735,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
56,5.6000000000000005,84.95000000000006,10.300000000000018,1,95.68101645069974,11.695756248399542,0,108.06200113183934,16.220199490860654,1,23.11200113183928,10.15000000000001,10.731016450699684,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
57,5.7,85.98000000000006,10.300000000000018,1,96.85491803017007,11.739015794703258,0,109.6859892625403,16.239881307009643,1,23.705989262540243,10.15000000000001,10.874918030170008,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
58,5.800000000000001,87.01000000000006,10.300000000000018,1,98.02447961136761,11.695615811975465,0,111.31253202376729,16.26542761226989,1,24.302532023767228,10.15000000000001,11.014479611367548,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
59,5.9,88.04000000000006,10.300000000000018,1,99.19657995444977,11.72100343082159,0,112.94330503034975,16.307730065824536,1,24.903305030349685,10.15000000000001,11.156579954449711,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
60,6.0,89.07000000000006,10.300000000000018,1,100.37079554511821,11.742155906684436,0,114.57032074655193,16.270157162021754,1,25.500320746551864,10.15000000000001,11.300795545118149,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
61,6.1000000000000005,90.10000000000007,10.300000000000018,1,101.54020993712506,11.694143920068417,0,116.19259857262288,16.222778260709525,1,26.09259857262282,10.15000000000001,11.44020993712499,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
62,6.2,91.13000000000007,10.300000000000018,1,102.70490739401211,11.646974568870496,0,117.81233850936987,16.19739936746983,1,26.6823385093698,10.15000000000001,11.574907394012044,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
63,6.300000000000001,92.16000000000007,10.300000000000018,1,103.87320513038598,11.682977363738784,0,119.43246675676026,16.201282473903998,1,27.272466756760195,10.15000000000001,11.713205130385916,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
64,6.4,93.19000000000007,10.300000000000018,1,105.04203108654671,11.68825956160736,0,121.05601531307425,16.235485563139957,1,27.866015313074186,10.15000000000001,11.852031086546646,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
65,6.5,94.22000000000007,10.300000000000018,1,106.20709877585865,11.650676893119352,0,122.67735570617836,16.21340393104107,1,28.45735570617829,10.15000000000001,11.987098775858584,999.0,False,False,False,False,0.0,1.0300000000000018,0.0,0,0,True,blocked_by_front
66,6.6000000000000005,95.26000000000008,10.400000000000018,1,107.37302405788517,11.65925282026518,0,124.30339205676566,16.260363505873038,1,29.043392056765583,10.20000000000001,12.113024057885099,999.0,False,False,False,False,1.0,0.9400000000000018,1.0,0,0,True,blocked_by_front
67,6.7,96.31000000000007,10.500000000000018,1,108.53955964210425,11.66535584219075,0,125.9246148802467,16.212228234810333,1,29.61461488024662,10.250000000000009,12.229559642104178,999.0,False,False,False,False,1.0,0.9500000000000018,1.0,0,0,True,blocked_by_front
68,6.800000000000001,97.37000000000008,10.600000000000017,1,109.70910155305013,11.695419109458813,0,127.54316744646614,16.185525662194436,1,30.173167446466067,10.300000000000008,12.339101553050057,999.0,False,False,False,False,1.0,0.9600000000000019,1.0,0,0,True,blocked_by_front
69,6.9,98.44000000000008,10.700000000000017,1,110.8817145159522,11.72612962902069,0,129.16059861912623,16.174311726600852,1,30.72059861912615,10.350000000000009,12.441714515952114,999.0,False,False,False,False,1.0,0.9700000000000019,1.0,0,0,True,blocked_by_front
70,7.0,99.52000000000008,10.800000000000017,1,112.05796289739986,11.762483814476633,0,130.7805010082137,16.19902389087457,1,31.26050100821361,10.40000000000001,12.53796289739978,999.0,False,False,False,False,1.0,0.9800000000000016,1.0,0,0,True,blocked_by_front
71,7.1000000000000005,100.61000000000008,10.900000000000016,1,113.23477368118743,11.768107837875675,0,132.39676794955776,16.16266941344064,1,31.78676794955767,10.450000000000008,12.62477368118735,999.0,False,False,False,False,1.0,0.9900000000000017,1.0,0,0,True,blocked_by_front
72,7.2,101.7100000000001,11.000000000000016,1,114.40718364187012,11.724099606826897,0,134.00924832545923,16.124803759014714,1,32.29924832545913,10.500000000000007,12.697183641870026,999.0,False,False,False,False,1.0,1.0000000000000016,1.0,0,0,True,blocked_by_front
73,7.300000000000001,102.82000000000009,11.100000000000016,1,115.57503912133825,11.678554794681373,0,135.61780364265175,16.085553171925323,1,32.79780364265166,10.550000000000008,12.755039121338157,999.0,False,False,False,False,1.0,1.0100000000000016,1.0,0,0,True,blocked_by_front
74,7.4,103.9400000000001,11.200000000000015,1,116.74015169419246,11.651125728542159,0,137.2284888496481,16.10685206996359,1,33.288488849648004,10.600000000000009,12.800151694192365,999.0,False,False,False,False,1.0,1.0200000000000016,1.0,0,0,True,blocked_by_front
75,7.5,105.07000000000009,11.300000000000015,1,117.90586143686723,11.657097426747573,0,138.83429961644606,16.058107667979503,1,33.76429961644597,10.650000000000007,12.835861436867134,999.0,False,False,False,False,1.0,1.0300000000000014,1.0,0,0,True,blocked_by_front
76,7.6000000000000005,106.2100000000001,11.400000000000015,1,119.06729092233888,11.61429485471652,0,140.444783146544,16.10483530097953,1,34.23478314654392,10.700000000000006,12.857290922338791,999.0,False,False,False,False,1.0,1.0400000000000014,1.0,0,0,True,blocked_by_front
77,7.7,107.3600000000001,11.500000000000014,1,120.22940141242974,11.621104900908515,0,142.05229960898856,16.07516462444563,1,34.69229960898846,10.750000000000007,12.869401412429639,999.0,False,False,False,False,1.0,1.0500000000000014,1.0,0,0,True,blocked_by_front
78,7.800000000000001,108.5200000000001,11.600000000000014,1,121.3890351599663,11.596337475365548,0,143.66225432997388,16.09954720985314,1,35.14225432997378,10.800000000000008,12.869035159966202,999.0,False,False,False,False,1.0,1.0600000000000014,1.0,0,0,True,blocked_by_front
79,7.9,109.6900000000001,11.700000000000014,1,122.54562320231395,11.56588042347648,0,145.27302264023191,16.107683102580463,1,35.58302264023182,10.850000000000007,12.85562320231385,999.0,False,False,False,False,1.0,1.0700000000000014,1.0,0,0,True,blocked_by_front
80,8.0,110.8700000000001,11.800000000000013,1,123.70691144455247,11.612882422385312,0,146.88725923850487,16.142365982729466,1,36.017259238504764,10.900000000000006,12.83691144455237,999.0,False,False,False,False,1.0,1.0800000000000012,1.0,0,0,True,blocked_by_front
81,8.1,112.0600000000001,11.900000000000013,1,124.86559816438248,11.58686719830007,0,148.5014335339205,16.14174295415634,1,36.4414335339204,10.950000000000006,12.805598164382374,999.0,False,False,False,False,1.0,1.0900000000000012,1.0,0,0,True,blocked_by_front
82,8.200000000000001,113.2600000000001,12.000000000000012,1,126.0254844413963,11.598862770138208,0,150.11889763833165,16.174641044111358,1,36.85889763833154,11.000000000000007,12.765484441396197,999.0,False,False,False,False,1.0,1.1000000000000012,1.0,0,0,True,blocked_by_front
83,8.3,114.47000000000011,12.100000000000012,1,127.18193863235658,11.564541909602816,0,151.73154750476456,16.126498664329098,1,37.26154750476445,11.050000000000006,12.711938632356464,999.0,False,False,False,False,1.0,1.1100000000000012,1.0,0,0,True,blocked_by_front
84,8.4,115.69000000000011,12.200000000000012,1,128.33409304475404,11.521544123974738,0,153.34406082230683,16.1251331754228,1,37.65406082230672,11.100000000000005,12.64409304475393,999.0,False,False,False,False,1.0,1.1200000000000012,1.0,0,0,True,blocked_by_front
85,8.5,116.92000000000012,12.300000000000011,1,129.48731075176804,11.532177070140072,0,154.95726265421996,16.132018319131447,1,38.037262654219845,11.150000000000006,12.56731075176792,999.0,False,False,False,False,1.0,1.1300000000000012,1.0,0,0,True,blocked_by_front
86,8.6,118.16000000000011,12.400000000000011,1,130.63870208287526,11.513913311072288,0,156.57535064767723,16.18087993457269,1,38.415350647677116,11.200000000000006,12.478702082875145,999.0,False,False,False,False,1.0,1.140000000000001,1.0,0,0,True,blocked_by_front
87,8.700000000000001,119.41000000000011,12.50000000000001,1,131.79089086617495,11.521887832996867,0,158.19224005286074,16.168894051835046,1,38.78224005286063,11.250000000000005,12.380890866174838,999.0,False,False,False,False,1.0,1.150000000000001,1.0,0,0,True,blocked_by_front
88,8.8,120.67000000000012,12.60000000000001,1,132.94358913166582,11.526982654908657,0,159.8115828023533,16.193427494925697,1,39.1415828023532,11.300000000000004,12.273589131665702,999.0,False,False,False,False,1.0,1.160000000000001,1.0,0,0,True,blocked_by_front
89,8.9,121.94000000000011,12.70000000000001,1,134.0979797260912,11.543905944253975,0,161.42857474742252,16.169919450691978,1,39.488574747422405,11.350000000000005,12.1579797260911,999.0,False,False,False,False,1.0,1.170000000000001,1.0,0,0,True,blocked_by_front
90,9.0,123.22000000000011,12.80000000000001,1,135.2480336688609,11.50053942769682,0,163.04426753447086,16.15692787048339,1,39.82426753447075,11.400000000000006,12.028033668860786,999.0,False,False,False,False,1.0,1.180000000000001,1.0,0,0,True,blocked_by_front
91,9.1,124.51000000000012,12.90000000000001,1,136.3993847867008,11.513511178398977,0,164.65706206161835,16.127945271474875,1,40.14706206161823,11.450000000000005,11.889384786700688,999.0,False,False,False,False,1.0,1.1900000000000008,1.0,0,0,True,blocked_by_front
92,9.200000000000001,125.81000000000012,13.000000000000009,1,137.55326346007809,11.538786733772858,0,166.26552195357937,16.084598919610286,1,40.45552195357925,11.500000000000004,11.74326346007797,999.0,False,False,False,False,1.0,1.2000000000000008,1.0,0,0,True,blocked_by_front
93,9.3,127.12000000000012,13.100000000000009,1,138.70474528444115,11.514818243630712,0,167.8770293911778,16.11507437598462,1,40.757029391177696,11.550000000000004,11.584745284441027,999.0,False,False,False,False,1.0,1.2100000000000009,1.0,0,0,True,blocked_by_front
94,9.4,128.4400000000001,13.200000000000008,1,139.85316145163046,11.484161671893045,0,169.48993143758508,16.129020464072614,1,41.04993143758497,11.600000000000005,11.413161451630344,999.0,False,False,False,False,1.0,1.2200000000000009,1.0,0,0,True,blocked_by_front
95,9.5,129.77000000000012,13.300000000000008,1,141.001824321911,11.486628702805419,0,171.10708156369634,16.17150126111255,1,41.337081563696216,11.650000000000004,11.231824321910864,999.0,False,False,False,False,1.0,1.2300000000000009,1.0,0,0,True,blocked_by_front
96,9.600000000000001,131.11000000000013,13.400000000000007,1,142.1481201598964,11.462958379854129,0,172.71989130071444,16.128097370180953,1,41.60989130071431,11.700000000000003,11.038120159896266,999.0,False,False,False,False,1.0,1.2400000000000007,1.0,0,0,True,blocked_by_front
97,9.700000000000001,132.46000000000012,13.500000000000007,1,143.2967666575147,11.486464976182996,0,174.33542281802795,16.15531517313528,1,41.87542281802783,11.750000000000004,10.836766657514573,999.0,False,False,False,False,1.0,1.2500000000000007,1.0,0,0,True,blocked_by_front
98,9.8,133.82000000000014,13.600000000000007,1,144.44949131365803,11.527246561433348,0,175.95527405603346,16.19851238005496,1,42.135274056033325,11.800000000000004,10.629491313657894,999.0,False,False,False,False,1.0,1.2600000000000007,1.0,0,0,True,blocked_by_front
99,9.9,135.19000000000014,13.700000000000006,1,145.59735548553112,11.478641718730907,0,177.57246891490016,16.171948588667103,1,42.382468914900016,11.850000000000003,10.407355485530985,999.0,False,False,False,False,1.0,1.2700000000000007,1.0,0,0,True,blocked_by_front
100,10.0,136.57000000000014,13.800000000000006,1,146.74638744097425,11.490319554431073,0,179.19415393697375,16.216850220735864,1,42.62415393697361,11.900000000000002,10.17638744097411,999.0,False,False,False,False,1.0,1.2800000000000007,1.0,0,0,True,blocked_by_front
101,10.100000000000001,137.96000000000015,13.900000000000006,1,147.8999211576098,11.53533716635578,0,180.8164054909293,16.22251553955538,1,42.85640549092915,11.950000000000003,9.93992115760966,999.0,False,False,False,False,1.0,1.2900000000000005,1.0,0,0,True,blocked_by_front
102,10.200000000000001,139.36000000000016,14.000000000000005,1,149.05761093774305,11.576897801332409,0,182.4400727069743,16.236672160450016,1,43.080072706974136,12.000000000000004,9.697610937742894,999.0,False,False,False,False,1.0,1.3000000000000005,1.0,0,0,True,blocked_by_front
103,10.3,140.77000000000015,14.100000000000005,1,150.2142007950177,11.565898572746534,0,184.06359982969028,16.235271227159707,1,43.29359982969012,12.050000000000002,9.444200795017537,999.0,False,False,False,False,1.0,1.3100000000000005,1.0,0,0,True,blocked_by_front
104,10.4,142.19000000000014,14.200000000000005,1,151.37183375712155,11.57632962103853,0,185.68762243162132,16.240226019310562,1,43.49762243162118,12.100000000000001,9.18183375712141,999.0,False,False,False,False,1.0,1.3200000000000005,1.0,0,0,True,blocked_by_front
105,10.5,143.62000000000015,14.300000000000004,1,152.53372853349248,11.618947763709176,0,187.3158323679087,16.28209936287392,1,43.695832367908565,12.150000000000002,8.913728533492332,999.0,False,False,False,False,1.0,1.3300000000000005,1.0,0,0,True,blocked_by_front
