collision,num_safety_violations,unsafe_lane_change_attempts,lane_change_executed,final_lane,min_distance_front,mean_speed,total_reward,method,scenario,seed
True,47,0,True,1,1.8227594014840633,23.79687500000013,72.65000000000374,Baseline,blocked_by_rear,29
True,46,0,True,1,1.5210891623319185,23.31508771929837,62.280000000003525,Baseline,blocked_by_rear,30
True,48,0,True,1,1.7608697801643984,23.149295774648007,34.040000000003516,Baseline,blocked_by_rear,31
True,47,0,True,1,1.7015571453835037,23.834470989761222,85.45000000000383,Baseline,blocked_by_rear,32
True,49,0,True,1,1.7109851602297113,23.674324324324452,66.66000000000376,Baseline,blocked_by_rear,33
True,48,0,True,1,1.8506636410791089,23.720408163265432,73.28000000000381,Baseline,blocked_by_rear,34
True,47,0,True,1,1.8760747450207873,23.890301003344614,100.8200000000039,Baseline,blocked_by_rear,35
True,49,0,True,1,1.5706408058399575,23.187543252595276,36.22000000000352,Baseline,blocked_by_rear,36
True,49,0,True,1,1.7836672923324386,23.597543859649253,39.53000000000361,Baseline,blocked_by_rear,37
True,44,0,True,1,1.5612230996964627,24.02508591065305,116.93000000000386,Baseline,blocked_by_rear,38
True,47,0,True,1,1.9651063664817912,24.17668918918932,102.13000000000399,Baseline,blocked_by_rear,39
True,48,0,True,1,1.8534106460201656,23.630000000000127,62.17000000000374,Baseline,blocked_by_rear,40
True,49,0,True,1,1.6493884092445796,23.68775510204095,62.72000000000378,Baseline,blocked_by_rear,41
True,49,0,True,1,1.9409369825218619,23.64379310344841,51.77000000000373,Baseline,blocked_by_rear,42
True,45,0,True,1,1.6422012908710713,23.752068965517374,96.11000000000374,Baseline,blocked_by_rear,43
True,50,0,True,1,1.9622936082290607,23.871237458194113,68.95000000000394,Baseline,blocked_by_rear,44
True,47,0,True,1,1.8354341458483532,23.557094594594723,83.39000000000375,Baseline,blocked_by_rear,45
True,47,0,True,1,1.7062782777418306,23.363957597173272,49.30000000000352,Baseline,blocked_by_rear,46
True,49,0,True,1,1.5547892455090278,24.019798657718255,81.79000000000396,Baseline,blocked_by_rear,47
True,47,0,True,1,1.596689848345477,23.520761245674866,66.35000000000369,Baseline,blocked_by_rear,48
True,47,0,True,1,1.955843177590964,23.74931034482772,75.73000000000374,Baseline,blocked_by_rear,49
False,44,0,True,1,5.198627709276991,13.834666666666669,-83.15999999999988,Safety-filtered,blocked_by_rear,0
False,33,0,True,1,5.216874592440334,23.788500000000106,335.1550000000034,Safety-filtered,blocked_by_rear,1
False,44,0,True,1,5.012054224774118,13.638000000000003,-89.4599999999999,Safety-filtered,blocked_by_rear,2
False,45,0,True,1,4.765190029887023,13.508000000000004,-103.8849999999999,Safety-filtered,blocked_by_rear,3
False,44,0,True,1,5.538130087888163,13.940666666666669,-79.87999999999985,Safety-filtered,blocked_by_rear,4
False,40,0,True,1,5.764166325369217,23.66400000000011,257.44500000000346,Safety-filtered,blocked_by_rear,5
False,44,0,True,1,5.590059573017896,13.762000000000004,-85.2399999999999,Safety-filtered,blocked_by_rear,6
False,45,0,True,1,5.085364974995898,13.605333333333334,-100.6649999999999,Safety-filtered,blocked_by_rear,7
False,45,0,True,1,4.832177928130889,13.600000000000001,-100.82499999999993,Safety-filtered,blocked_by_rear,8
False,42,0,True,1,5.947080659808805,14.02683333333334,-56.94499999999982,Safety-filtered,blocked_by_rear,9
False,45,0,True,1,5.038357625935589,13.367,-108.01499999999996,Safety-filtered,blocked_by_rear,10
False,46,0,True,1,4.556700956918959,13.549833333333336,-112.4549999999999,Safety-filtered,blocked_by_rear,11
False,41,0,True,1,5.316324566722187,23.71666666666678,249.1000000000034,Safety-filtered,blocked_by_rear,12
False,45,0,True,1,5.023280162688877,13.569,-101.65499999999997,Safety-filtered,blocked_by_rear,13
False,45,0,True,1,5.360927046329337,13.685000000000002,-98.07499999999996,Safety-filtered,blocked_by_rear,14
False,46,0,True,1,4.5592123384707435,13.352500000000001,-118.77499999999992,Safety-filtered,blocked_by_rear,15
False,46,0,True,1,4.582533934317908,13.538166666666669,-112.8049999999999,Safety-filtered,blocked_by_rear,16
False,44,0,True,1,5.258889999272128,13.843000000000002,-82.90999999999988,Safety-filtered,blocked_by_rear,17
