step,time,x_ego,v_ego,lane_ego,x_slow,v_slow,lane_slow,x_side,v_side,lane_side,distance_front,safe_distance,front_gap_target,rear_gap_target,collision,safety_violation,unsafe_lane_change_attempt,lane_change_executed,a_ego,reward,a_nom,lane_cmd_nom,lane_cmd,use_safety_filter,scenario
43,4.3,93.9200000000001,23.900000000000055,1,80.44439701484708,11.748680421880623,0,147.64417755814793,18.05881450757427,1,53.72417755814783,16.950000000000028,999.0,13.475602985153017,False,False,False,False,1.0,2.2900000000000054,1.0,0,0,False,safe_overtake
44,4.4,96.3200000000001,24.000000000000057,1,81.61854596893386,11.741489540867752,0,149.45470740937685,18.105298512289107,1,53.134707409376745,17.00000000000003,999.0,14.701454031066248,False,False,False,False,1.0,2.3000000000000056,1.0,0,0,False,safe_overtake
45,4.5,98.73000000000012,24.10000000000006,1,82.79432933799882,11.757833690649596,0,151.26645421780785,18.11746808431002,1,52.53645421780773,17.05000000000003,999.0,15.9356706620013,False,False,False,False,1.0,2.310000000000006,1.0,0,0,False,safe_overtake
46,4.6000000000000005,101.15000000000012,24.20000000000006,1,83.9662601667933,11.719308287944934,0,153.08269591882592,18.162417010180725,1,51.9326959188258,17.10000000000003,999.0,17.183739833206815,False,False,False,False,1.0,2.320000000000006,1.0,0,0,False,safe_overtake
47,4.7,103.58000000000013,24.30000000000006,1,85.1376901169226,11.714299501292928,0,154.89972151598786,18.17025597161944,1,51.31972151598774,17.15000000000003,999.0,18.442309883077527,False,False,False,False,1.0,2.3300000000000063,1.0,0,0,False,safe_overtake
48,4.800000000000001,106.02000000000014,24.400000000000063,1,86.30820143507951,11.705113181569056,0,156.71411738295222,18.143958669643744,1,50.694117382952086,17.20000000000003,999.0,19.711798564920628,False,False,False,False,1.0,2.3400000000000065,1.0,0,0,False,safe_overtake
49,4.9,108.47000000000014,24.500000000000064,1,87.48274654844204,11.74545113362528,0,158.5292500447833,18.15132661831097,1,50.05925004478317,17.250000000000032,999.0,20.987253451558104,False,False,False,False,1.0,2.3500000000000063,1.0,0,0,False,safe_overtake
50,5.0,110.93000000000015,24.600000000000065,1,88.65232036507487,11.695738166328397,0,160.34555415575062,18.163041109673046,1,49.41555415575047,17.300000000000033,999.0,22.277679634925278,False,False,False,False,1.0,2.3600000000000065,1.0,0,0,False,safe_overtake
51,5.1000000000000005,113.40000000000016,24.700000000000067,1,89.82016063072543,11.678402656505606,0,162.1621288477405,18.165746919898808,1,48.76212884774033,17.350000000000033,999.0,23.579839369274737,False,False,False,False,1.0,2.3700000000000068,1.0,0,0,False,safe_overtake
52,5.2,115.88000000000017,24.800000000000068,1,90.99186031736909,11.716996866436682,0,163.9772762373304,18.15147389589906,1,48.09727623733022,17.400000000000034,999.0,24.888139682631078,False,False,False,False,1.0,2.380000000000007,1.0,0,0,False,safe_overtake
53,5.300000000000001,118.37000000000018,24.90000000000007,1,92.16764535552196,11.757850381528662,0,165.79365722807822,18.16380990747824,1,47.42365722807804,17.450000000000035,999.0,26.20235464447822,False,False,False,False,1.0,2.3900000000000072,1.0,0,0,False,safe_overtake
54,5.4,120.87000000000018,25.00000000000007,1,93.33858860610329,11.709432505813318,0,167.61433259116347,18.206753630852614,1,46.7443325911633,17.500000000000036,999.0,27.53141139389689,False,False,False,False,1.0,2.400000000000007,1.0,0,0,False,safe_overtake
55,5.5,123.38000000000018,25.100000000000072,1,94.5114408258598,11.72852219756501,0,169.43998118275326,18.256485915897763,1,46.05998118275308,17.550000000000036,999.0,28.868559174140387,False,False,False,False,1.0,2.4100000000000072,1.0,0,0,False,safe_overtake
56,5.6000000000000005,125.90000000000019,25.200000000000074,1,95.68101645069974,11.695756248399542,0,171.26200113183933,18.22019949086065,1,45.362001131839136,17.600000000000037,999.0,30.218983549300447,False,False,False,False,1.0,2.4200000000000075,1.0,0,0,False,safe_overtake
57,5.7,128.4300000000002,25.300000000000075,1,96.85491803017007,11.739015794703258,0,173.0859892625403,18.23988130700964,1,44.65598926254009,17.650000000000038,999.0,31.575081969830137,False,False,False,False,1.0,2.4300000000000077,1.0,0,0,False,safe_overtake
58,5.800000000000001,130.97000000000023,25.400000000000077,1,98.02447961136761,11.695615811975465,0,174.91253202376728,18.265427612269885,1,43.94253202376706,17.70000000000004,999.0,32.945520388632616,False,False,False,False,1.0,2.440000000000008,1.0,0,0,False,safe_overtake
59,5.9,133.52000000000024,25.500000000000078,1,99.19657995444977,11.72100343082159,0,176.74330503034975,18.307730065824533,1,43.22330503034951,17.75000000000004,999.0,34.32342004555046,False,False,False,False,1.0,2.4500000000000077,1.0,0,0,False,safe_overtake
60,6.0,136.08000000000024,25.60000000000008,1,100.37079554511821,11.742155906684436,0,178.57032074655191,18.27015716202175,1,42.490320746551674,17.80000000000004,999.0,35.70920445488203,False,False,False,False,1.0,2.460000000000008,1.0,0,0,False,safe_overtake
61,6.1000000000000005,138.65000000000026,25.70000000000008,1,101.54020993712506,11.694143920068417,0,180.39259857262286,18.22277826070952,1,41.7425985726226,17.85000000000004,999.0,37.109790062875206,False,False,False,False,1.0,2.470000000000008,1.0,0,0,False,safe_overtake
62,6.2,141.23000000000027,25.800000000000082,1,102.70490739401211,11.646974568870496,0,182.21233850936983,18.197399367469828,1,40.982338509369555,17.90000000000004,999.0,38.52509260598816,False,False,False,False,1.0,2.4800000000000084,1.0,0,0,False,safe_overtake
63,6.300000000000001,143.82000000000028,25.900000000000084,1,103.87320513038598,11.682977363738784,0,184.03246675676021,18.201282473903994,1,40.21246675675994,17.950000000000042,999.0,39.946794869614294,False,False,False,False,1.0,2.4900000000000087,1.0,0,0,False,safe_overtake
64,6.4,146.4200000000003,26.000000000000085,1,105.04203108654671,11.68825956160736,0,185.8560153130742,18.235485563139953,1,39.43601531307391,18.000000000000043,999.0,41.377968913453586,False,False,False,False,1.0,2.5000000000000084,1.0,0,0,False,safe_overtake
65,6.5,149.0300000000003,26.100000000000087,1,106.20709877585865,11.650676893119352,0,187.6773557061783,18.213403931041068,1,38.64735570617799,18.050000000000043,999.0,42.82290122414166,False,False,False,False,1.0,2.5100000000000087,1.0,0,0,False,safe_overtake
66,6.6000000000000005,151.65000000000032,26.200000000000088,1,107.37302405788517,11.65925282026518,0,189.50339205676562,18.260363505873034,1,37.8533920567653,18.100000000000044,999.0,44.27697594211514,False,False,False,False,1.0,2.520000000000009,1.0,0,0,False,safe_overtake
67,6.7,154.2800000000003,26.30000000000009,1,108.53955964210425,11.66535584219075,0,191.32461488024666,18.21222823481033,1,37.04461488024634,18.150000000000045,999.0,45.74044035789606,False,False,False,False,1.0,2.530000000000009,1.0,0,0,False,safe_overtake
68,6.800000000000001,156.92000000000033,26.40000000000009,1,109.70910155305013,11.695419109458813,0,193.1431674464661,18.185525662194433,1,36.223167446465766,18.200000000000045,999.0,47.210898446950196,False,False,False,False,1.0,2.5400000000000094,1.0,0,0,False,safe_overtake
69,6.9,159.57000000000033,26.500000000000092,1,110.8817145159522,11.72612962902069,0,194.9605986191262,18.17431172660085,1,35.39059861912585,18.250000000000046,999.0,48.68828548404814,False,False,False,False,1.0,2.550000000000009,1.0,0,0,False,safe_overtake
70,7.0,162.23000000000033,26.600000000000094,1,112.05796289739986,11.762483814476633,0,196.78050100821363,18.199023890874567,1,34.5505010082133,18.300000000000047,999.0,50.17203710260047,False,False,False,False,1.0,2.5600000000000094,1.0,0,0,False,safe_overtake
71,7.1000000000000005,164.90000000000035,26.700000000000095,1,113.23477368118743,11.768107837875675,0,198.5967679495577,18.162669413440636,1,33.69676794955734,18.350000000000048,999.0,51.66522631881291,False,False,False,False,1.0,2.5700000000000096,1.0,0,0,False,safe_overtake
72,7.2,167.58000000000035,26.800000000000097,1,114.40718364187012,11.724099606826897,0,200.40924832545915,18.12480375901471,1,32.82924832545879,18.40000000000005,999.0,53.172816358130234,False,False,False,False,1.0,2.58000000000001,1.0,0,0,False,safe_overtake
73,7.300000000000001,170.27000000000035,26.900000000000098,1,115.57503912133825,11.678554794681373,0,202.2178036426517,18.08555317192532,1,31.947803642651337,18.45000000000005,999.0,54.6949608786621,False,False,False,False,1.0,2.59000000000001,1.0,0,0,False,safe_overtake
74,7.4,172.97000000000037,27.0000000000001,1,116.74015169419246,11.651125728542159,0,204.02848884964806,18.106852069963587,1,31.058488849647688,18.50000000000005,999.0,56.229848305807906,False,False,False,False,1.0,2.60000000000001,1.0,0,0,False,safe_overtake
75,7.5,175.68000000000038,27.1000000000001,1,117.90586143686723,11.657097426747573,0,205.834299616446,18.0581076679795,1,30.154299616445627,18.55000000000005,999.0,57.77413856313315,False,False,False,False,1.0,2.61000000000001,1.0,0,0,False,safe_overtake
76,7.6000000000000005,178.40000000000038,27.200000000000102,1,119.06729092233888,11.61429485471652,0,207.64478314654394,18.104835300979527,1,29.24478314654357,18.60000000000005,999.0,59.33270907766149,False,False,False,False,1.0,2.6200000000000103,1.0,0,0,False,safe_overtake
77,7.7,181.1300000000004,27.300000000000104,1,120.22940141242974,11.621104900908515,0,209.4522996089885,18.075164624445627,1,28.322299608988118,18.650000000000052,999.0,60.900598587570656,False,False,False,False,1.0,2.6300000000000106,1.0,0,0,False,safe_overtake
78,7.800000000000001,183.8700000000004,27.400000000000105,1,121.3890351599663,11.596337475365548,0,211.2622543299738,18.099547209853135,1,27.39225432997341,18.700000000000053,999.0,62.480964840034105,False,False,False,False,1.0,2.640000000000011,1.0,0,0,False,safe_overtake
79,7.9,186.6100000000004,27.400000000000105,1,122.54562320231395,11.56588042347648,0,213.07302264023187,18.10768310258046,1,26.463022640231458,18.700000000000053,999.0,64.06437679768646,False,False,False,False,0.0,2.740000000000011,0.0,0,0,False,safe_overtake
80,8.0,189.35000000000042,27.400000000000105,1,123.70691144455247,11.612882422385312,0,214.8872592385048,18.142365982729462,1,25.53725923850439,18.700000000000053,999.0,65.64308855544795,False,False,False,False,0.0,2.740000000000011,0.0,0,0,False,safe_overtake
81,8.1,192.09000000000043,27.400000000000105,1,124.86559816438248,11.58686719830007,0,216.70143353392044,18.141742954156335,1,24.611433533920007,18.700000000000053,999.0,67.22440183561795,False,False,False,False,0.0,2.740000000000011,0.0,0,0,False,safe_overtake
82,8.200000000000001,194.83000000000044,27.400000000000105,1,126.0254844413963,11.598862770138208,0,218.51889763833157,18.174641044111354,1,23.688897638331127,18.700000000000053,999.0,68.80451555860414,False,False,False,False,0.0,2.740000000000011,0.0,0,0,False,safe_overtake
83,8.3,197.57000000000045,27.400000000000105,1,127.18193863235658,11.564541909602816,0,220.33154750476447,18.126498664329095,1,22.761547504764025,18.700000000000053,999.0,70.38806136764387,False,False,False,False,0.0,2.740000000000011,0.0,0,0,False,safe_overtake
84,8.4,200.31000000000046,27.400000000000105,1,128.33409304475404,11.521544123974738,0,222.14406082230676,18.125133175422796,1,21.8340608223063,18.700000000000053,999.0,71.97590695524642,False,False,False,False,0.0,2.740000000000011,0.0,0,0,False,safe_overtake
85,8.5,203.05000000000047,27.400000000000105,1,129.48731075176804,11.532177070140072,0,223.9572626542199,18.132018319131443,1,20.907262654219437,18.700000000000053,999.0,73.56268924823243,False,False,False,False,0.0,2.740000000000011,0.0,0,0,False,safe_overtake
86,8.6,205.79000000000048,27.400000000000105,1,130.63870208287526,11.513913311072288,0,225.77535064767716,18.180879934572687,1,19.985350647676682,18.700000000000053,999.0,75.15129791712522,False,False,False,False,0.0,2.740000000000011,0.0,0,0,False,safe_overtake
87,8.700000000000001,208.51000000000047,27.200000000000106,1,131.79089086617495,11.521887832996867,0,227.59224005286066,18.168894051835043,1,19.082240052860186,18.60000000000005,999.0,76.71910913382553,False,False,False,False,-2.0,2.320000000000011,-2.0,0,0,False,safe_overtake
88,8.8,211.2100000000005,27.000000000000107,1,132.94358913166582,11.526982654908657,0,229.41158280235322,18.193427494925693,1,18.201582802352732,18.500000000000053,999.0,78.26641086833467,False,True,False,False,-2.0,-7.6999999999999895,-2.0,0,0,False,safe_overtake
89,8.9,213.8900000000005,26.800000000000107,1,134.0979797260912,11.543905944253975,0,231.2285747474224,18.169919450691975,1,17.338574747421916,18.400000000000055,999.0,79.79202027390929,False,True,False,False,-2.0,-7.71999999999999,-2.0,0,0,False,safe_overtake
90,9.0,216.55000000000052,26.600000000000108,1,135.2480336688609,11.50053942769682,0,233.04426753447075,18.156927870483386,1,16.494267534470225,18.300000000000054,999.0,81.30196633113962,False,True,False,False,-2.0,-7.7399999999999896,-2.0,0,0,False,safe_overtake
91,9.1,219.19000000000054,26.40000000000011,1,136.3993847867008,11.513511178398977,0,234.85706206161822,18.12794527147487,1,15.667062061617685,18.200000000000053,999.0,82.79061521329973,False,True,False,False,-2.0,-7.759999999999989,-2.0,0,0,False,safe_overtake
92,9.200000000000001,221.81000000000054,26.20000000000011,1,137.55326346007809,11.538786733772858,0,236.66552195357926,18.084598919610283,1,14.855521953578716,18.100000000000055,999.0,84.25673653992246,False,True,False,False,-2.0,-7.779999999999989,-2.0,0,0,False,safe_overtake
93,9.3,224.41000000000057,26.00000000000011,1,138.70474528444115,11.514818243630712,0,238.47702939117772,18.115074375984616,1,14.067029391177158,18.000000000000057,999.0,85.70525471555942,False,True,False,False,-2.0,-7.799999999999989,-2.0,0,0,False,safe_overtake
94,9.4,226.99000000000058,25.80000000000011,1,139.85316145163046,11.484161671893045,0,240.28993143758498,18.12902046407261,1,13.299931437584405,17.900000000000055,999.0,87.13683854837012,False,True,False,False,-2.0,-7.81999999999999,-2.0,0,0,False,safe_overtake
95,9.5,229.55000000000058,25.60000000000011,1,141.001824321911,11.486628702805419,0,242.10708156369623,18.171501261112546,1,12.557081563695647,17.800000000000054,999.0,88.54817567808959,False,True,False,False,-2.0,-7.839999999999989,-2.0,0,0,False,safe_overtake
96,9.600000000000001,232.0900000000006,25.400000000000112,1,142.1481201598964,11.462958379854129,0,243.9198913007143,18.12809737018095,1,11.829891300713712,17.700000000000056,999.0,89.9418798401042,False,True,False,False,-2.0,-7.859999999999989,-2.0,0,0,False,safe_overtake
97,9.700000000000001,234.6100000000006,25.200000000000113,1,143.2967666575147,11.486464976182996,0,245.73542281802784,18.155315173135275,1,11.125422818027232,17.60000000000006,999.0,91.31323334248592,False,True,False,False,-2.0,-7.879999999999988,-2.0,0,0,False,safe_overtake
98,9.8,237.1100000000006,25.000000000000114,1,144.44949131365803,11.527246561433348,0,247.55527405603334,18.198512380054957,1,10.44527405603273,17.500000000000057,999.0,92.66050868634258,False,True,False,False,-2.0,-7.899999999999989,-2.0,0,0,False,safe_overtake
99,9.9,239.59000000000063,24.800000000000114,1,145.59735548553112,11.478641718730907,0,249.37246891490005,18.1719485886671,1,9.782468914899425,17.400000000000055,999.0,93.9926445144695,False,True,False,False,-2.0,-7.919999999999989,-2.0,0,0,False,safe_overtake
100,10.0,242.05000000000064,24.600000000000115,1,146.74638744097425,11.490319554431073,0,251.19415393697363,18.21685022073586,1,9.144153936972998,17.300000000000058,999.0,95.30361255902639,False,True,False,False,-2.0,-7.939999999999989,-2.0,0,0,False,safe_overtake
101,10.100000000000001,244.49000000000063,24.400000000000116,1,147.8999211576098,11.53533716635578,0,253.01640549092917,18.222515539555378,1,8.52640549092854,17.20000000000006,999.0,96.59007884239082,False,True,False,False,-2.0,-7.959999999999988,-2.0,0,0,False,safe_overtake
102,10.200000000000001,246.91000000000065,24.200000000000117,1,149.05761093774305,11.576897801332409,0,254.84007270697418,18.236672160450013,1,7.930072706973533,17.10000000000006,999.0,97.8523890622576,False,True,False,False,-2.0,-7.979999999999988,-2.0,0,0,False,safe_overtake
103,10.3,249.31000000000066,24.000000000000117,1,150.2142007950177,11.565898572746534,0,256.66359982969016,18.235271227159703,1,7.3535998296895,17.000000000000057,999.0,99.09579920498297,False,True,False,False,-2.0,-7.9999999999999885,-2.0,0,0,False,safe_overtake
104,10.4,251.69000000000068,23.800000000000118,1,151.37183375712155,11.57632962103853,0,258.4876224316212,18.24022601931056,1,6.797622431620539,16.90000000000006,999.0,100.31816624287913,False,True,False,False,-2.0,-8.019999999999989,-2.0,0,0,False,safe_overtake
105,10.5,254.0500000000007,23.60000000000012,1,152.53372853349248,11.618947763709176,0,260.3158323679086,18.282099362873918,1,6.265832367907933,16.80000000000006,999.0,101.51627146650821,False,True,False,False,-2.0,-8.039999999999988,-2.0,0,0,False,safe_overtake
106,10.600000000000001,256.3900000000007,23.40000000000012,1,153.69457206599265,11.608435325001532,0,262.1486749294804,18.32842561571799,1,5.758674929479696,16.70000000000006,999.0,102.69542793400808,False,True,False,False,-2.0,-8.059999999999988,-2.0,0,0,False,safe_overtake
107,10.700000000000001,258.7100000000007,23.20000000000012,1,154.8521551551596,11.575830891669577,0,263.9777807862466,18.291058567661953,1,5.267780786245908,16.60000000000006,999.0,103.85784484484111,False,True,False,False,-2.0,-8.079999999999988,-2.0,0,0,False,safe_overtake
