step,time,x_ego,v_ego,x_front,v_front,distance,safe_distance,collision,safety_violation,a_ego,a_front,reward,a_nom,use_cbf,method
24,2.4000000000000004,44.2956828390062,17.109312822669754,62.37028458160596,15.919173642629639,18.07460174259976,13.554656411334877,False,False,-1.1213665828108788,-0.412771703252641,1.5851849809624807,-1.1213665828108788,False,RL
25,2.5,45.9957086858526,17.000258468464025,63.954802517311286,15.845179357053295,17.959093831458688,13.500129234232013,False,False,-1.0905435420572758,-0.7399428557634447,1.5810973251341198,-1.0905435420572758,False,RL
26,2.6,47.68496933355929,16.892606477066884,65.51289716367542,15.580946463641274,17.82792783011613,13.446303238533442,False,False,-1.076519913971424,-2.642328934120218,1.5733711351889843,-1.076519913971424,False,RL
27,2.7,49.36264184072615,16.776725071668636,67.06630274322698,15.53405579551572,17.703660902500836,13.388362535834318,False,False,-1.1588140539824963,-0.4689066812555476,1.5433875059961288,-1.1588140539824963,False,RL
28,2.8000000000000003,51.02901012901218,16.663682882860314,68.6107755736809,15.444728304539135,17.58176544466872,13.331841441430157,False,False,-1.1304218880832195,-0.8932749097658392,1.5385829237802684,-1.1304218880832195,False,RL
29,2.9000000000000004,52.68414725665004,16.551371276378642,70.14818297563292,15.374074019520297,17.464035718982878,13.275685638189321,False,False,-1.1231160648167133,-0.7065428501883797,1.5289981581329264,-1.1231160648167133,False,RL
30,3.0,54.32822264805437,16.440753914043317,71.68958554478537,15.414025691524483,17.361362896731002,13.220376957021658,False,False,-1.1061736233532429,0.39951672004186234,1.5217133829040876,-1.1061736233532429,False,RL
31,3.1,55.962006662348294,16.33784014293925,73.19926923369421,15.096836889088395,17.237262571345916,13.168920071469625,False,False,-1.0291377110406756,-3.1718880243608636,1.527871571465321,-1.0291377110406756,False,RL
32,3.2,57.5843445553817,16.22337893033401,74.70723650799358,15.079672742993775,17.122891952611887,13.111689465167006,False,False,-1.1446121260523796,-0.1716414609461947,1.4913242011227863,-1.1446121260523796,False,RL
33,3.3000000000000003,59.19568952358329,16.113449682015936,76.18592171041128,14.786852024176877,16.99023218682799,13.056724841007968,False,False,-1.0992924831807613,-2.928207188168977,1.4905005718438211,-1.0992924831807613,False,RL
34,3.4000000000000004,60.79509371954949,15.994041959662,77.66490469507013,14.789829846588539,16.869810975520643,12.997020979831,False,False,-1.1940772235393524,0.029778224116617125,1.4568221543886553,-1.1940772235393524,False,RL
35,3.5,62.383104403214546,15.880106836650532,79.14561878053902,14.807140854688937,16.76251437732448,12.940053418325267,False,False,-1.1393512301146984,0.17311008100398584,1.4581985611086654,-1.1393512301146984,False,RL
36,3.6,63.96037289204078,15.772684888262313,80.61908236009084,14.734635795518184,16.658709468050063,12.886342444131156,False,False,-1.0742194838821888,-0.725050591707525,1.4618737388710197,-1.0742194838821888,False,RL
37,3.7,65.52706617488528,15.666932828444999,82.06869376541685,14.496114053260088,16.541627590531576,12.8334664142225,False,False,-1.0575205981731415,-2.3852174225809524,1.454858301288452,-1.0575205981731415,False,RL
38,3.8000000000000003,67.08244887530806,15.553827004227799,83.5116122546852,14.429184892683475,16.429163379377144,12.7769135021139,False,False,-1.1310582421720028,-0.6692916057661344,1.427453425704258,-1.1310582421720028,False,RL
39,3.9000000000000004,68.62672762700359,15.442787516955297,84.95148606114846,14.398738064632576,16.32475843414487,12.72139375847765,False,False,-1.11039487272501,-0.3044682805089869,1.4209810743581308,-1.11039487272501,False,RL
40,4.0,70.1603103183024,15.335826912987988,86.39587982731872,14.443937661702666,16.23556950901633,12.667913456493995,False,False,-1.06960603967309,0.4519959707009029,1.4191769832882837,-1.06960603967309,False,RL
41,4.1000000000000005,71.68405488113876,15.23744562836365,87.8427470376301,14.468672103113787,16.15869215649134,12.618722814181826,False,False,-0.9838128462433815,0.24734441411121777,1.4269557911930146,-0.9838128462433815,False,RL
42,4.2,73.19871542505923,15.146605439204734,89.28659221478104,14.438451771509357,16.087876789721804,12.573302719602367,False,False,-0.9084018915891647,-0.30220331604431494,1.4321411442561962,-0.9084018915891647,False,RL
43,4.3,74.70468961694282,15.059741918835801,90.73835511629589,14.51762901514857,16.033665499353077,12.5298709594179,False,False,-0.8686352036893368,0.7917724363921337,1.4305214801747388,-0.8686352036893368,False,RL
44,4.4,76.20309294963259,14.984033326897782,92.19941481875372,14.610597024578247,15.996321869121132,12.49201666344889,False,False,-0.757085919380188,0.9296800942967711,1.4410854237574038,-0.757085919380188,False,RL
45,4.5,77.69511054287668,14.920175932440918,93.66290843561573,14.634936168620072,15.967797892739057,12.46008796622046,False,False,-0.638573944568634,0.24339144041824357,1.4512399249758974,-0.638573944568634,False,RL
46,4.6000000000000005,79.18139884140345,14.862882985267799,95.10539183765188,14.424834020361487,15.92399299624843,12.4314414926339,False,False,-0.5729294717311859,-2.1010214825858577,1.4534634805689624,-0.5729294717311859,False,RL
47,4.7,80.66097102475355,14.795721833501021,96.54944303197577,14.440511943238914,15.88847200722222,12.39786091675051,False,False,-0.6716115176677704,0.15677922877426353,1.4344659802837016,-0.6716115176677704,False,RL
48,4.800000000000001,82.13444029955195,14.734692747984091,97.98823476590452,14.387917339287519,15.853794466352568,12.367346373992046,False,False,-0.6102908551692963,-0.5259460395139446,1.436223782008082,-0.6102908551692963,False,RL
49,4.9,83.60191605835224,14.67475758800284,99.42850008956673,14.402653236621976,15.82658403121448,12.33737879400142,False,False,-0.5993515998125076,0.1473589733445717,1.4315535247805031,-0.5993515998125076,False,RL
50,5.0,85.06396126195791,14.620452036056678,100.84110831150134,14.12608221934612,15.77714704954343,12.310226018028338,False,False,-0.5430555194616318,-2.7657101727585522,1.4325542738838937,-0.5430555194616318,False,RL
51,5.1000000000000005,86.519103123704,14.551418617460888,102.2542576954811,14.131493839797642,15.735154571777102,12.275709308730445,False,False,-0.6903341859579086,0.05411620451521859,1.407485732915872,-0.6903341859579086,False,RL
52,5.2,87.96788942040878,14.487862967047851,103.66455247466092,14.102947791798142,15.696663054252141,12.243931483523927,False,False,-0.6355565041303635,-0.28546047999500046,1.4083930897105446,-0.6355565041303635,False,RL
53,5.300000000000001,89.41060294094498,14.427135205362003,105.07731445615657,14.127619814956503,15.666711515211588,12.213567602681001,False,False,-0.6072776168584824,0.24672023158360545,1.4058349101424685,-0.6072776168584824,False,RL
54,5.4,90.84787591326985,14.372729723248641,106.4686651823271,13.913507261705256,15.620789269057255,12.18636486162432,False,False,-0.5440548211336136,-2.1411255325124774,1.4076734074849915,-0.5440548211336136,False,RL
55,5.5,92.27865389575253,14.307779824826877,107.86996236550665,14.012971831795552,15.591308469754125,12.153889912413439,False,False,-0.6494989842176437,0.994645700902961,1.3885930894327128,-0.6494989842176437,False,RL
56,5.6000000000000005,93.70410875668752,14.254548609349888,109.26400226367879,13.940398981721327,15.559893506991273,12.127274304674945,False,False,-0.5323121547698975,-0.7257285007422445,1.3971192379234116,-0.5323121547698975,False,RL
57,5.7,95.12415642849173,14.200476718042056,110.66197852508073,13.979762614019307,15.537822096588997,12.100238359021027,False,False,-0.5407189130783081,0.39363632297980033,1.390809977508147,-0.5407189130783081,False,RL
58,5.800000000000001,96.5394810009748,14.153245724830787,112.0350640475347,13.7308552245398,15.4955830465599,12.076622862415395,False,False,-0.4723099321126938,-2.4890738947950672,1.393016905285849,-0.4723099321126938,False,RL
59,5.9,97.94874717974108,14.092661787662665,113.41661006069961,13.815460131649097,15.467862880958535,12.046330893831332,False,False,-0.6058393716812134,0.8460490710929667,1.372562044338358,-0.6058393716812134,False,RL
60,6.0,99.35299333507199,14.042461553309122,114.79064149310396,13.74031432404353,15.437648158031976,12.021230776654562,False,False,-0.5020023435354233,-0.7514580760556706,1.3790455200394065,-0.5020023435354233,False,RL
61,6.1000000000000005,100.752094521625,13.991011865530172,116.12519714524586,13.345556521419073,15.373102623620866,11.995505932765086,False,False,-0.5144968777894974,-3.9475780262445612,1.3726304828275033,-0.5144968777894974,False,RL
62,6.2,102.14370201993736,13.9160749831237,117.42467701873983,12.994798734939682,15.280974998802463,11.95803749156185,False,False,-0.7493688240647316,-3.507577864793908,1.3354521348643542,-0.7493688240647316,False,RL
63,6.300000000000001,103.52597564843487,13.822736284974972,118.72493351352063,13.002564947808013,15.19895786508576,11.911368142487486,False,False,-0.9333869814872742,0.07766212868330569,1.2951525027765047,-0.9333869814872742,False,RL
64,6.4,104.89955247065056,13.735768222156922,120.03203062614863,13.070971126279934,15.132478155498063,11.86788411107846,False,False,-0.8696806281805038,0.6840617847192114,1.2979423827124488,-0.8696806281805038,False,RL
65,6.5,106.26547684936789,13.659243787173192,121.30471141235684,12.726807862082161,15.039234562988952,11.829621893586596,False,False,-0.7652443498373032,-3.441632641977721,1.3073644872215278,-0.7652443498373032,False,RL
66,6.6000000000000005,107.62195868767803,13.564818383101384,122.58678411353145,12.820727011746095,14.96482542585342,11.782409191550691,False,False,-0.9442540407180786,0.9391914966393491,1.2673202689688965,-0.9442540407180786,False,RL
67,6.7,108.97022357125772,13.482648835796873,123.85922976049352,12.724456469620684,14.8890061892358,11.741324417898436,False,False,-0.8216954730451107,-0.962705421254114,1.2807465385374046,-0.8216954730451107,False,RL
68,6.800000000000001,110.31017089581123,13.399473245535056,125.1263348929324,12.671051324388888,14.81616399712118,11.699736622767528,False,False,-0.8317559026181698,-0.5340514523179591,1.270765536399489,-0.8317559026181698,False,RL
69,6.9,111.64199879667727,13.318279008660475,126.39119723825257,12.648623453201722,14.749198441575302,11.659139504330238,False,False,-0.8119423687458038,-0.2242787118716565,1.265902859849593,-0.8119423687458038,False,RL
70,7.0,112.96611220203346,13.241134053561847,127.66100201642749,12.698047781749159,14.694889814394031,11.620567026780924,False,False,-0.77144955098629,0.49424328547436924,1.2645999643844898,-0.77144955098629,False,RL
71,7.1000000000000005,114.28340708927257,13.172948872391146,128.92353589911562,12.625338826881295,14.640128809843048,11.586474436195573,False,False,-0.6818518117070198,-0.72708954867863,1.2708026979263,-0.6818518117070198,False,RL
72,7.2,115.59386810207745,13.104610128048819,130.14849665091856,12.249607518029443,14.554628548841109,11.55230506402441,False,False,-0.6833874434232712,-3.7573130885185253,1.2637591730220223,-0.6833874434232712,False,RL
73,7.300000000000001,116.89537187001673,13.015037679392856,131.33560728530364,11.871106343850661,14.440235415286907,11.507518839696427,False,False,-0.8957244865596294,-3.785011741787814,1.2212715323570347,-0.8957244865596294,False,RL
74,7.4,118.18606194660073,12.906900765839977,132.52697769929637,11.913704139927196,14.340915752695636,11.45345038291999,False,False,-1.0813691355288029,0.4259779607653533,1.1737541558565667,-1.0813691355288029,False,RL
75,7.5,119.46681839928037,12.807564526796353,133.70859923289228,11.816215335959019,14.241780833611912,11.403782263398178,False,False,-0.9933623904362321,-0.9748880396817683,1.1820795688063168,-0.9933623904362321,False,RL
76,7.6000000000000005,120.737618693756,12.708002944756311,134.86956629308818,11.609670601959072,14.131947599332179,11.354001472378155,False,False,-0.9956158204004169,-2.065447339999456,1.1716752082924717,-0.9956158204004169,False,RL
77,7.7,121.99775798061869,12.601392868626874,136.0245992179773,11.55032924889127,14.026841237358624,11.300696434313437,False,False,-1.066100761294365,-0.593413530678019,1.146482203539445,-1.066100761294365,False,RL
78,7.800000000000001,123.24748262392363,12.497246433049451,137.18450865994794,11.599094419706288,13.937026036024307,11.248623216524726,False,False,-1.0414643557742238,0.4876517081501859,1.1412598428701233,-1.0414643557742238,False,RL
79,7.9,124.48774226153276,12.402596376091253,138.34604528046404,11.61536620516094,13.85830301893128,11.201298188045627,False,False,-0.9465005695819855,0.16271785454651555,1.1506733047872233,-0.9465005695819855,False,RL
80,8.0,125.71926971944056,12.31527457907797,139.51451847700994,11.684731965458948,13.795248757569382,11.157637289538986,False,False,-0.8732179701328278,0.6936576029800705,1.1552764955715074,-0.8732179701328278,False,RL
81,8.1,126.94316269794486,12.238929785043013,140.68286706784122,11.683485908312694,13.739704369896359,11.119464892521506,False,False,-0.7634479403495789,-0.012460571462540093,1.1656077027418998,-0.7634479403495789,False,RL
82,8.200000000000001,128.1599709278532,12.168082299083483,141.8577952766635,11.74928208822273,13.697824348810286,11.084041149541742,False,False,-0.7084748595952988,0.6579617991003575,1.1666145672404906,-0.7084748595952988,False,RL
83,8.3,129.3707008101978,12.107298823446047,143.02309500952933,11.652997328658211,13.652394199331525,11.053649411723024,False,False,-0.6078347563743591,-0.962847595645181,1.1737835732389372,-0.6078347563743591,False,RL
84,8.4,130.57512516031048,12.044243501126779,144.15812164461389,11.350266350845617,13.582996484303408,11.02212175056339,False,False,-0.6305532231926918,-3.0273097781259364,1.1646646133848086,-0.6305532231926918,False,RL
85,8.5,131.77153151424608,11.964063539356006,145.29452530844017,11.364036638262913,13.522993794194093,10.982031769678002,False,False,-0.8017996177077293,0.13770287417296267,1.1321180912399746,-0.8017996177077293,False,RL
86,8.6,132.9605974176713,11.89065903425218,146.4407012953547,11.461759869145403,13.480103877683405,10.94532951712609,False,False,-0.7340450510382652,0.9772323088248978,1.135183689729841,-0.7340450510382652,False,RL
87,8.700000000000001,134.14358016701422,11.829827493429196,147.58448010572172,11.437788103670114,13.440899938707503,10.914913746714598,False,False,-0.6083154082298279,-0.2397176547528992,1.1459779857539374,-0.6083154082298279,False,RL
88,8.8,135.32077396037064,11.771937933564198,148.73316560470687,11.486854989851414,13.412391644336225,10.885968966782098,False,False,-0.5788955986499786,0.4906688618130042,1.143681781942788,-0.5788955986499786,False,RL
89,8.9,136.49297617601238,11.722022156417381,149.87714949484527,11.439838901383975,13.384173318832893,10.86101107820869,False,False,-0.49915777146816254,-0.4701608846743812,1.147286367560032,-0.49915777146816254,False,RL
90,9.0,137.6602465762385,11.672704002261174,150.98853506894196,11.113855740966796,13.32828849270345,10.836352001130587,False,False,-0.4931815415620804,-3.2598316041717874,1.1429475969323624,-0.4931815415620804,False,RL
91,9.1,138.8206117579528,11.603651817142975,152.09412412323692,11.055890542949765,13.27351236528412,10.801825908571487,False,False,-0.690521851181984,-0.5796519801703208,1.112683139018318,-0.690521851181984,False,RL
92,9.200000000000001,139.9741619808414,11.5355022288859,153.19104390715898,10.969197839220588,13.216881926317598,10.76775111444295,False,False,-0.6814958825707436,-0.8669270372917701,1.1071065590925024,-0.6814958825707436,False,RL
93,9.3,141.12076951252305,11.466075316816578,154.2940587823559,11.030148751969257,13.17328926983285,10.73303765840829,False,False,-0.6942691206932068,0.6095091274866908,1.0984065704868462,-0.6942691206932068,False,RL
94,9.4,142.2614034342208,11.406339216977369,155.39986287517044,11.058040928145244,13.138459440949646,10.703169608488684,False,False,-0.5973609983921051,0.27892176175988026,1.1049499054577356,-0.5973609983921051,False,RL
95,9.5,143.39672353805983,11.35320103839041,156.51416312739295,11.143002522225114,13.117439589333117,10.676600519195205,False,False,-0.5313817858695984,0.8496159407987014,1.1070834436036447,-0.5313817858695984,False,RL
96,9.600000000000001,144.52773888627075,11.31015348210932,157.61978260142914,11.056194740361919,13.092043715158383,10.65507674105466,False,False,-0.4304755628108978,-0.8680778186319524,1.112484427193196,-0.4304755628108978,False,RL
97,9.700000000000001,145.6541847381183,11.264458518475305,158.7308456360562,11.110630346270568,13.076660897937899,10.632229259237652,False,False,-0.4569496363401413,0.5443560590864935,1.1055655548323917,-0.4569496363401413,False,RL
98,9.8,146.77678879210734,11.226040539890539,159.85054811206717,11.197024760109935,13.073759319959834,10.61302026994527,False,False,-0.3841797858476639,0.8639441383936746,1.1078446432036582,-0.3841797858476639,False,RL
99,9.9,147.89641293408357,11.196241419762384,160.9349378298006,10.843897177334219,13.038524895717018,10.598120709881192,False,False,-0.29799120128154755,-3.5312758277571588,1.1107442663721165,-0.29799120128154755,False,RL
100,10.0,149.01090267965577,11.144897455722104,162.02830787394777,10.933700441471743,13.017405194291996,10.572448727861051,False,False,-0.5134396404027939,0.8980326413752329,1.0881277191385155,-0.5134396404027939,False,RL
101,10.100000000000001,150.12128200681886,11.103793271631012,163.12281098185883,10.945031079110773,13.001528975039975,10.551896635815506,False,False,-0.41104184091091156,0.11330637639031282,1.0934837876651582,-0.41104184091091156,False,RL
102,10.200000000000001,151.22794470587752,11.06662699058653,164.22014541394884,10.97334432090004,12.992200708071323,10.533313495293264,False,False,-0.37166281044483185,0.28313241789267507,1.092849374591878,-0.37166281044483185,False,RL
103,10.3,152.3313647303172,11.034200244396935,165.31719965938078,10.970542454319421,12.985834929063572,10.517100122198467,False,False,-0.3242674618959427,-0.02801866580618051,1.0929050857552498,-0.3242674618959427,False,RL
104,10.4,153.4317778816261,11.004131513088952,166.4152448632429,10.980452038621134,12.9834669816168,10.502065756544475,False,False,-0.300687313079834,0.09909584301712515,1.0913718652841782,-0.300687313079834,False,RL
105,10.5,154.52948260338982,10.977047217637312,167.52166473581767,11.064198725747856,12.992182132427843,10.488523608818657,False,False,-0.2708429545164108,0.8374668712672122,1.0903691311626134,-0.2708429545164108,False,RL
106,10.600000000000001,155.6251922983863,10.957096949964773,168.63734985896127,11.156851231435999,13.012157560574963,10.478548474982386,False,False,-0.19950267672538757,0.9265250568814236,1.091729563194418,-0.19950267672538757,False,RL
107,10.700000000000001,156.71958496557556,10.943926671892417,169.74556157249367,11.082117135323927,13.025976606918107,10.471963335946208,False,False,-0.13170278072357178,-0.7473409611207253,1.0926581049442095,-0.13170278072357178,False,RL
108,10.8,157.81239437872551,10.928094131499542,170.8238865293396,10.783249568459306,13.011492150614089,10.46404706574977,False,False,-0.1583254039287567,-2.9886756686462066,1.0903027197970339,-0.1583254039287567,False,RL
109,10.9,158.9019644628652,10.89570084139706,171.8811708904099,10.572843610702842,12.979206427544682,10.44785042069853,False,False,-0.3239329010248184,-2.1040595775646382,1.0790768317030706,-0.3239329010248184,False,RL
110,11.0,159.98710007840774,10.851356155425323,172.92875563109502,10.475847406851265,12.94165555268728,10.42567807771266,False,False,-0.4434468597173691,-0.9699620385157552,1.0654711038032127,-0.4434468597173691,False,RL
111,11.100000000000001,161.06743368538102,10.803336069732918,173.97298164326747,10.442260121724633,12.905547957886455,10.401668034866459,False,False,-0.480200856924057,-0.33587285126632604,1.0572743206742319,-0.480200856924057,False,RL
112,11.200000000000001,162.14307694369933,10.756432583183063,174.99339746928246,10.20415826014995,12.850320525583129,10.378216291591531,False,False,-0.4690348654985428,-2.381018615746836,1.0536438878129828,-0.4690348654985428,False,RL
113,11.3,163.21261477800093,10.695378343015921,176.0226154449441,10.292179756616623,12.810000666943182,10.34768917150796,False,False,-0.6105424016714096,0.8802149646667343,1.032261631877723,-0.6105424016714096,False,RL
114,11.4,164.27715115869424,10.645363806933176,177.059410060294,10.367946153498991,12.78225890159976,10.322681903466588,False,False,-0.500145360827446,0.7576639688236881,1.039521842497596,-0.500145360827446,False,RL
115,11.5,165.33759738283237,10.604462241381418,178.10431252201806,10.44902461724072,12.766715139185692,10.30223112069071,False,False,-0.4090156555175781,0.8107846374172984,1.0437168434922943,-0.4090156555175781,False,RL
116,11.600000000000001,166.39480547109625,10.572080882638703,179.15014192006254,10.458293980444795,12.75533644896629,10.28604044131935,False,False,-0.3238135874271393,0.09269363204074654,1.046722564323627,-0.3238135874271393,False,RL
117,11.700000000000001,167.4490760258027,10.542705547064553,180.1916856951417,10.415437750791625,12.742609669339004,10.271352773532277,False,False,-0.29375335574150085,-0.42856229653170486,1.0456414513055161,-0.29375335574150085,False,RL
118,11.8,168.50035185912628,10.51275833323599,181.23521167637378,10.435259812320801,12.734859817247496,10.256379166617995,False,False,-0.2994721382856369,0.19822061529175672,1.042307477162662,-0.2994721382856369,False,RL
119,11.9,169.54898109944543,10.486292403191339,182.2506072857698,10.15395609396013,12.701626186324376,10.24314620159567,False,False,-0.2646593004465103,-2.813037183606726,1.0416247857878504,-0.2646593004465103,False,RL
120,12.0,170.59326709220193,10.44285992756487,183.27215010574352,10.215428199737097,12.678883013541594,10.221429963782434,False,False,-0.4343247562646866,0.6147210577696829,1.025422193366049,-0.4343247562646866,False,RL
121,12.100000000000001,171.63395522506914,10.406881328672181,184.30155069988774,10.294005941442128,12.667595474818597,10.20344066433609,False,False,-0.3597859889268875,0.7857774170503027,1.0277435370844084,-0.3597859889268875,False,RL
122,12.200000000000001,172.6718261514046,10.378709263354551,185.3246314980645,10.23080798176762,12.652805346659903,10.189354631677276,False,False,-0.2817206531763077,-0.6319795967450699,1.0299342736928465,-0.2817206531763077,False,RL
123,12.3,173.70667899655183,10.348528451472532,186.34995291978214,10.253214217176607,12.64327392323031,10.174264225736266,False,False,-0.30180811882019043,0.22406235408986785,1.025744031088675,-0.30180811882019043,False,RL
124,12.4,174.7388773884811,10.3219839192927,187.34367821509983,9.937252953176834,12.604800826618742,10.16099195964635,False,False,-0.2654453217983246,-3.159612639997736,1.0251522700428084,-0.2654453217983246,False,RL
125,12.5,175.76645510973412,10.275777212530386,188.34577554597706,10.020973308772339,12.579320436242938,10.137888606265193,False,False,-0.4620670676231384,0.8372035559550517,1.006227123754854,-0.4620670676231384,False,RL
126,12.600000000000001,176.7903407388367,10.238856291025888,189.3274080598349,9.81632513857855,12.537067320998204,10.119428145512945,False,False,-0.3692092150449753,-2.0464817019378807,1.0102540846551762,-0.3692092150449753,False,RL
127,12.700000000000001,177.80933378743012,10.18993048593403,190.31851624445994,9.911081846250214,12.509182457029823,10.094965242967014,False,False,-0.4892580509185791,0.9475670767166451,0.9950557045545382,-0.4892580509185791,False,RL
128,12.8,178.82447103792805,10.151372504979383,191.31620134524456,9.976851007846353,12.491730307316516,10.075686252489692,False,False,-0.38557980954647064,0.6576916159613859,1.000270071544949,-0.38557980954647064,False,RL
129,12.9,179.83647737698632,10.12006339058281,192.31644796999535,10.002466247507822,12.479970593009028,10.060031695291405,False,False,-0.31309114396572113,0.2561523966147008,1.0022037326153048,-0.31309114396572113,False,RL
130,13.0,180.84574482643978,10.09267449453474,193.31843126155925,10.01983291563904,12.47268643511947,10.04633724726737,False,False,-0.27388896048069,0.1736666813121659,1.0017659331861548,-0.27388896048069,False,RL
131,13.100000000000001,181.85258116485554,10.06836338415743,194.32758082985174,10.091495682924847,12.474999664996204,10.034181692078715,False,False,-0.24311110377311707,0.7166276728580847,1.0009260375379647,-0.24311110377311707,False,RL
132,13.200000000000001,182.85759419510143,10.050130302459012,195.34069154311317,10.131107132614307,12.48309734801174,10.025065151229505,False,False,-0.18233081698417664,0.396114496894606,1.0016885775636895,-0.18233081698417664,False,RL
133,13.3,183.8611492546089,10.035550595074902,196.35025587631134,10.095643331981657,12.489106621702433,10.017775297537451,False,False,-0.14579707384109497,-0.3546380063265071,1.0014293808334276,-0.14579707384109497,False,RL
134,13.4,184.8631692861952,10.020200315862905,197.35883768823777,10.085818119264328,12.495668402042583,10.010100157931452,False,False,-0.15350279211997986,-0.09825212717330167,0.9996637208674276,-0.15350279211997986,False,RL
135,13.5,185.86372244747355,10.005531612783681,198.36563572716264,10.067980389248765,12.501913279689091,10.00276580639184,False,False,-0.14668703079223633,-0.1783773001556288,0.998401452778104,-0.14668703079223633,False,RL
