reached_target,travel_time,collision,safety_violations,too_far_steps,cut_in_happened,cut_in_time,min_front_distance,mean_front_distance,mean_speed,total_reward,mean_abs_acceleration,seed,method,scenario
True,197.60000000000002,False,17,133,True,51.800000000000004,6.662935027987146,28.40360898276305,20.250636735414624,3857.780818917929,1.003997975708502,14,CBF,hard
True,206.3,False,22,105,True,58.800000000000004,4.6373229197936325,23.8447421911296,19.394286785196407,3714.865363786019,1.2347067377605427,15,CBF,hard
True,199.10000000000002,False,0,80,True,48.300000000000004,12.41062113307953,24.00433254100635,20.09860379426352,4103.257015437866,0.8844299347061778,16,CBF,hard
True,195.3,False,24,237,True,46.7,6.77598995710639,43.98114265446,20.487661546846766,3618.570300099174,1.0986175115207375,17,CBF,hard
True,189.9,False,0,250,True,50.300000000000004,10.874289373784222,47.114684291451724,21.075894018037882,3997.668274025394,0.7961032122169562,18,CBF,hard
True,198.70000000000002,False,0,201,True,50.300000000000004,11.159846618872734,37.95677250381288,20.137436873026893,3939.574706670443,1.079214896829391,19,CBF,hard
True,195.5,False,15,248,True,50.1,9.48578481162724,46.77679875545911,20.46241067233984,3765.8762864424393,1.0127365728900257,20,CBF,hard
True,203.20000000000002,False,38,117,True,47.800000000000004,9.913649953683034,24.55963214862539,19.687793224023928,3573.861583121662,1.1121062992125985,21,CBF,hard
True,211.0,False,5,96,True,62.800000000000004,11.07127051073735,23.60799346664273,18.96196063284767,3977.0176935308587,1.0238862559241706,22,CBF,hard
True,205.5,False,12,167,True,57.6,10.170549929453045,30.31243669458377,19.465225598646644,3877.1398605218856,0.9734306569343065,23,CBF,hard
True,201.5,False,31,254,True,59.300000000000004,2.666652343891883,41.84235707773946,19.852654821284087,3484.4329464887433,1.117866004962779,24,CBF,hard
True,209.0,False,27,99,True,51.5,3.0042344835787844,24.70864031671078,19.141510900575724,3746.9667782203264,0.9350717703349283,25,CBF,hard
True,210.9,False,17,0,True,54.7,8.501479384399317,19.61149111265883,18.97294417275678,4014.296926034405,0.8953532479848271,26,CBF,hard
True,180.0,False,11,342,True,54.0,10.207419830411823,206.08355908095587,22.22693008651998,3780.4164155735975,0.8777222222222223,27,CBF,hard
True,203.70000000000002,False,30,178,True,56.900000000000006,10.559019016269076,31.732794967935916,19.642603815499214,3660.0463972171906,0.9768286696121748,28,CBF,hard
True,197.20000000000002,False,11,227,True,49.800000000000004,10.667881667535994,39.01162221155736,20.292692072097747,3821.3538766176753,1.0381845841784991,29,CBF,hard
True,200.8,False,20,92,True,51.6,6.24847324132611,24.581243326173524,19.928043267779234,3752.95708817007,1.1594621513944225,30,CBF,hard
True,173.8,False,31,351,True,48.6,8.964642895387101,218.24196844579473,23.016050729680057,3577.1826168183934,0.7685270425776756,31,CBF,hard
True,202.3,False,30,181,True,52.300000000000004,5.889155687517814,35.771119195941864,19.780460677674437,3651.2601950935386,0.9860108749382107,32,CBF,hard
True,193.20000000000002,False,30,241,True,54.800000000000004,6.268874915946753,41.31875431221569,20.706090199191866,3626.2776264838685,0.988561076604555,33,CBF,hard
True,211.10000000000002,False,9,109,True,49.1,11.242409348099955,23.70039774143979,18.948429575254618,3923.77648333625,1.069303647560398,34,CBF,hard
True,208.4,False,15,111,True,55.5,4.93023513830417,24.39442218097844,19.195180445487427,3829.1196048395805,1.1186180422264875,35,CBF,hard
True,202.10000000000002,False,9,253,True,50.1,11.837204808292086,48.646972926798256,19.79956068127649,3861.025213685978,0.9282533399307273,36,CBF,hard
True,199.60000000000002,False,0,169,True,50.800000000000004,12.188749960823316,30.171674153237547,20.042745930467316,3957.0130877212764,1.0835170340681364,37,CBF,hard
True,201.5,False,13,114,True,53.2,5.901696883470436,24.76930057109766,19.857911336627815,3923.7061343305054,0.955483870967742,38,CBF,hard
True,206.20000000000002,False,0,71,True,47.400000000000006,12.201633303861172,21.688387286738628,19.40599988355325,4075.7941759886794,1.0340931134820563,39,CBF,hard
False,146.20000000000002,True,10,6,True,53.400000000000006,0.21610857193354605,24.04730589096449,19.210932790843728,1391.2403740213533,1.1387140902872779,40,CBF,hard
True,196.9,False,3,63,True,51.300000000000004,12.349007074408064,22.085956866161787,20.323872250185342,4094.5314460614936,0.9684611477907568,41,CBF,hard
True,203.0,False,12,67,True,57.7,5.288703338189407,22.7125395784231,19.710273775882097,3982.776576504066,0.940344827586207,42,CBF,hard
True,199.10000000000002,False,24,60,True,51.800000000000004,11.171549735635153,21.659941504125364,20.096923438838793,3886.018456672804,0.9582621798091413,43,CBF,hard
False,50.800000000000004,True,4,0,True,50.400000000000006,1.7765569004577628,20.088388957869576,19.831907964741312,-141.2980753911413,1.1958661417322836,44,CBF,hard
True,200.9,False,31,156,True,50.0,9.501332977030188,30.36463222695018,19.917718527769985,3602.8116522289897,1.122747635639622,45,CBF,hard
True,198.4,False,11,235,True,61.400000000000006,10.17536312059974,43.545942648959105,20.16359049193267,3783.911353599442,1.0694052419354838,46,CBF,hard
True,204.8,False,12,170,True,54.7,8.250372418473717,30.996503411139702,19.537440215699537,3830.8457561752657,1.04580078125,47,CBF,hard
True,201.3,False,7,204,True,48.900000000000006,11.966668224197747,37.32585921890789,19.877308326645625,3927.6291661537643,0.8744659711872828,48,CBF,hard
True,206.10000000000002,False,6,94,True,58.800000000000004,12.407809352921504,24.520449272338006,19.41610915772739,3953.5830974076152,1.0706938379427462,49,CBF,hard
