step,time,x_ego,v_ego,x_front,v_front,lane_front,x_cut_in,v_cut_in,lane_cut_in,front_type,front_id,distance_front,v_front_eff,gap_to_v1,gap_to_v2,safe_distance,soft_distance,hard_distance,soft_barrier_distance,hard_barrier_distance,target_gap,gap_error_to_target,gap_excess,soft_violation,hard_violation,front_accel_est,desired_closing_speed,closing_speed,a_ref,too_far,cut_in_happened,cut_in_active,cut_in_this_step,cut_in_left_this_step,cut_in_time,cut_in_leave_time,front_event_type,front_event_timer,cut_in_event_type,cut_in_event_timer,collision,safety_violation,reached_target,a_cmd,a_ego,prev_a_ego,delta_a_ego,a_front,a_cut_in,reward,a_nom,a_ppo_before_cbf,a_cbf_cmd,cbf_correction,abs_cbf_correction,use_cbf,method,scenario
84,8.4,181.6137474874003,24.163264253175218,212.08197199327176,22.508213590532694,0,167.2403386462794,18.818478624284715,1,front,1,30.46822450587146,22.508213590532694,30.46822450587146,-14.373408841120892,21.15300921454765,21.15300921454765,13.781183018725343,21.15300921454765,13.781183018725343,22.65300921454765,7.81521529132381,7.81521529132381,0.0,0.0,-1.2107584199780064,0.1563043058264762,1.6550506626425232,-0.639267391756264,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.3286937475204468,0.41181976755321553,0.4395284408974718,-0.02770867334425625,-1.2107584199779988,-0.05402238720681925,-3.516627676961214,0.3286937475204468,0.3286937475204468,0.3286937475204468,0.0,0.0,False,PPO without CBF,normal
85,8.5,184.03391583940876,24.201683520084476,214.32601344507432,22.44041451802554,0,169.12558696646047,18.852483201810575,1,front,1,30.29209760566556,22.44041451802554,30.29209760566556,-14.908328872948289,21.28227911410962,21.28227911410962,13.879604433676715,21.28227911410962,13.879604433676715,22.78227911410962,7.50981849155594,7.50981849155594,0.0,0.0,-0.6779907250715311,0.1501963698311188,1.7612690020589348,-0.6911885012905155,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.3013113737106323,0.3841926690925697,0.41181976755321553,-0.027627098460645816,-0.6779907250715335,0.34004577525861124,-3.660239597287487,0.3013113737106323,0.3013113737106323,0.3013113737106323,0.0,0.0,False,PPO without CBF,normal
86,8.6,186.45766744692946,24.237516075207072,216.55687814309957,22.308646980252455,0,171.01540319326713,18.89816226806661,1,front,1,30.099210696170104,22.308646980252455,30.099210696170104,-15.44226425366233,21.47137874007886,21.47137874007886,14.026225902286168,21.47137874007886,14.026225902286168,22.97137874007886,7.127831956091246,7.127831956091246,0.0,0.0,-1.3176753777308647,0.14255663912182492,1.9288690949546172,-0.771765361322346,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.2807241976261139,0.3583255512259558,0.3841926690925697,-0.025867117866613942,-1.3176753777308683,0.45679066256036494,-3.9198061866576785,0.2807241976261139,0.2807241976261139,0.2807241976261139,0.0,0.0,False,PPO without CBF,normal
87,8.700000000000001,188.8847374251074,24.270699781779292,218.77470920982742,22.178310667278538,0,172.9022746984414,18.86871505174268,1,front,1,29.889971784720018,22.178310667278538,29.889971784720018,-15.982462726666,21.65480898356833,21.65480898356833,14.168656215223356,21.65480898356833,14.168656215223356,23.15480898356833,6.735162801151688,6.735162801151688,0.0,0.0,-1.303363129739168,0.13470325602303376,2.0923891145007545,-0.8506504037097918,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.252371609210968,0.33183706572220883,0.3583255512259558,-0.02648848550374694,-1.3033631297391643,-0.29447216323930975,-4.16198009417195,0.252371609210968,0.252371609210968,0.252371609210968,0.0,0.0,False,PPO without CBF,normal
88,8.8,191.31485673725786,24.301193121504554,220.98351435118408,22.08805141356654,0,174.78596874774274,18.83694049301347,1,front,1,29.66865761392623,22.08805141356654,29.66865761392623,-16.528887989515113,21.793857580840744,21.793857580840744,14.275930958877005,21.793857580840744,14.275930958877005,23.293857580840744,6.374800033085485,6.374800033085485,0.0,0.0,-0.9025925371199861,0.1274960006617097,2.2131417079380142,-0.9098539681254524,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.22422239184379578,0.3049333972526056,0.33183706572220883,-0.026903668469603237,-0.9025925371199736,-0.3177455872920961,-4.313907333150816,0.22422239184379578,0.22422239184379578,0.22422239184379578,0.0,0.0,False,PPO without CBF,normal
89,8.9,193.7477659905648,24.329092533069563,223.18532799365923,22.018136424751315,0,176.66505623140958,18.790874836668483,1,front,1,29.437562003094428,22.018136424751315,29.437562003094428,-17.08270975915522,21.908411628159985,21.908411628159985,14.363947273228945,21.908411628159985,14.363947273228945,23.408411628159985,6.029150374934442,6.029150374934442,0.0,0.0,-0.6991498881522418,0.12058300749868885,2.3109561083182477,-0.9585367186815966,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.20117627084255219,0.27899411565009224,0.3049333972526056,-0.025939281602513353,-0.6991498881522364,-0.46065656344984884,-4.417803690728969,0.20117627084255219,0.20117627084255219,0.20117627084255219,0.0,0.0,False,PPO without CBF,normal
90,9.0,196.18321997121552,24.354539806507198,225.37675646667077,21.914284730115526,0,178.54377069979566,18.787144683860664,1,front,1,29.19353649545525,21.914284730115526,29.19353649545525,-17.639449271419863,22.052978960295988,22.052978960295988,14.476292993390857,22.052978960295988,14.476292993390857,23.552978960295988,5.64055753515926,5.64055753515926,0.0,0.0,-1.0385169463578947,0.1128111507031852,2.440255076391672,-1.0219672576516023,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.18090859055519104,0.25447273437636697,0.27899411565009224,-0.024521381273725273,-1.038516946357902,-0.037301528078198073,-4.575896402921497,0.18090859055519104,0.18090859055519104,0.18090859055519104,0.0,0.0,False,PPO without CBF,normal
91,9.1,198.62097406919384,24.377540979783248,227.55922394638486,21.82467479714101,0,180.41637015793543,18.725994581397607,1,front,1,28.938249877191026,21.82467479714101,28.938249877191026,-18.204603911258403,22.179390770512185,22.179390770512185,14.574432289037926,22.179390770512185,14.574432289037926,23.679390770512185,5.258859106678841,5.258859106678841,0.0,0.0,-0.896099329745148,0.10517718213357682,2.552866182642237,-1.0777951842488425,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.15662872791290283,0.23001173276050094,0.25447273437636697,-0.024461001615866035,-0.8960993297451634,-0.6115010246305544,-4.697528472725353,0.15662872791290283,0.15662872791290283,0.15662872791290283,0.0,0.0,False,PPO without CBF,normal
92,9.200000000000001,201.06078891887393,24.39814849680093,229.73062462655636,21.71400680171503,0,182.29601684586632,18.79646687930892,1,front,1,28.669835707682438,21.71400680171503,28.669835707682438,-18.764772073007606,22.323030793166453,22.323030793166453,14.686665329949044,22.323030793166453,14.686665329949044,23.823030793166453,4.846804914515985,4.846804914515985,0.0,0.0,-1.1066799542598105,0.09693609829031971,2.6841416950858985,-1.1424318964426885,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.1342654824256897,0.20607517017679813,0.23001173276050094,-0.023936562583702803,-1.106679954259815,0.70472297911312,-4.84703891371963,0.1342654824256897,0.1342654824256897,0.1342654824256897,0.0,0.0,False,PPO without CBF,normal
93,9.3,203.50242288252036,24.416339636464503,231.89620222281485,21.655775962584933,0,184.16960637836053,18.735895324942035,1,front,1,28.393779340294486,21.655775962584933,28.393779340294486,-19.332816504159837,22.410367455758273,22.410367455758273,14.754169811866232,22.410367455758273,14.754169811866232,23.910367455758273,4.483411884536213,4.483411884536213,0.0,0.0,-0.5823083913009697,0.08966823769072427,2.7605636738795702,-3.666234899296181,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.10942007601261139,0.18191139663575145,0.20607517017679813,-0.02416377354104668,-0.5823083913009611,-0.605715543668861,-9.74996823484533,0.10942007601261139,0.10942007601261139,0.10942007601261139,0.0,0.0,False,PPO without CBF,normal
94,9.4,205.94564940868324,24.432265261628803,234.0563917986329,21.601895758180348,0,186.04915864726965,18.79552268909112,1,front,1,28.11074238994965,21.601895758180348,28.11074238994965,-19.896490761413588,22.489728660425737,22.489728660425737,14.815588444328846,22.489728660425737,14.815588444328846,23.989728660425737,4.121013729523913,4.121013729523913,0.0,0.0,-0.5388020440458519,0.08242027459047827,2.8303695034484555,-3.765365144306842,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.09129081666469574,0.1592562516429875,0.18191139663575145,-0.022655144992763943,-0.5388020440458677,0.5962736414908313,-9.992873281738296,0.09129081666469574,0.09129081666469574,0.09129081666469574,0.0,0.0,False,PPO without CBF,normal
95,9.5,208.39025536966258,24.446059609793444,236.20681020275657,21.504184041236822,0,187.9230463989669,18.738877516972593,1,front,1,27.81655483309399,21.504184041236822,27.81655483309399,-20.46720897069568,22.609511334432685,22.609511334432685,14.909621318273002,22.609511334432685,14.909621318273002,24.109511334432685,3.707043498661303,3.707043498661303,0.0,0.0,-0.9771171694352532,0.07414086997322607,2.941875568556622,-3.921486930319512,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.07400517165660858,0.13794348164639278,0.1592562516429875,-0.021312769996594733,-0.9771171694352385,-0.5664517211852583,-10.464641946797833,0.07400517165660858,0.07400517165660858,0.07400517165660858,0.0,0.0,False,PPO without CBF,normal
96,9.600000000000001,210.83602455458833,24.45769184925755,238.34715715022372,21.403469474671386,0,189.79178652805595,18.687401290890577,1,front,1,27.511132595635388,21.403469474671386,27.511132595635388,-21.044238026532383,22.728837484140694,22.728837484140694,15.003570046909074,22.728837484140694,15.003570046909074,24.228837484140694,3.282295111494694,3.282295111494694,0.0,0.0,-1.0071456656543631,0.06564590222989387,3.054222374586164,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.05145913362503052,0.11632239464105221,0.13794348164639278,-0.021621087005340572,-1.0071456656543512,-0.5147622608201667,-10.702586399383165,0.05145913362503052,0.05145913362503052,0.05145913362503052,0.0,0.0,False,PPO without CBF,normal
97,9.700000000000001,213.28273772899908,24.46713174410749,240.48395486063296,21.367977104092365,0,191.66544065860302,18.73654130547079,1,front,1,27.201217131633882,21.367977104092365,27.201217131633882,-21.617297070396063,22.779433686479617,22.779433686479617,15.042819822449722,22.779433686479617,15.042819822449722,24.279433686479617,2.921783445154265,2.921783445154265,0.0,0.0,-0.35492370579021326,0.058435668903085304,3.0991546400151258,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.02862861007452011,0.09439894849941918,0.11632239464105221,-0.021923446141633024,-0.35492370579020754,0.49140014580215297,-8.614890346809537,0.02862861007452011,0.02862861007452011,0.02862861007452011,0.0,0.0,False,PPO without CBF,normal
98,9.8,215.73019424404885,24.474565150497654,242.61334676034178,21.293918997088245,0,193.533638745761,18.681980871579974,1,front,1,26.883152516292938,21.293918997088245,26.883152516292938,-22.196555498287836,22.865385243708,22.865385243708,15.110614725401707,22.865385243708,15.110614725401707,24.365385243708,2.517767272584937,2.517767272584937,0.0,0.0,-0.7405810700412019,0.05035534545169874,3.180646153409409,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.014139410108327866,0.07433406390164635,0.09439894849941918,-0.020064884597772836,-0.740581070041185,-0.5456043389081748,-8.573641721573583,0.014139410108327866,0.014139410108327866,0.014139410108327866,0.0,0.0,False,PPO without CBF,normal
99,9.9,218.17818385710913,24.479896130602917,244.7418608399517,21.285140796099128,0,195.3969736262248,18.633348804637784,1,front,1,26.563676982842566,21.285140796099128,26.563676982842566,-22.78121023088434,22.882693012865538,22.882693012865538,15.123767913314051,22.882693012865538,15.123767913314051,24.382693012865538,2.180983969977028,2.180983969977028,0.0,0.0,-0.08778200989116414,0.04361967939954056,3.194755334503789,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.009762987494468689,0.05330980105261759,0.07433406390164635,-0.02102426284902876,-0.08778200989116974,-0.48632066942188734,-6.450847474675171,-0.009762987494468689,-0.009762987494468689,-0.009762987494468689,0.0,0.0,False,PPO without CBF,normal
100,10.0,220.62649562234319,24.48311765234039,246.86275071256614,21.208898726144394,0,197.2619037978186,18.649301715938094,1,front,1,26.236255090222954,21.208898726144394,26.236255090222954,-23.36459182452458,22.96408951760023,22.96408951760023,15.188466319275932,22.96408951760023,15.188466319275932,24.46408951760023,1.7721655726227254,1.7721655726227254,0.0,0.0,-0.7624206995473415,0.03544331145245451,3.2742189261959957,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.031068533658981323,0.03221521737471786,0.05330980105261759,-0.02109458367789973,-0.7624206995473523,0.1595291130031071,-6.401878522758923,-0.031068533658981323,-0.031068533658981323,-0.031068533658981323,0.0,0.0,False,PPO without CBF,normal
101,10.100000000000001,223.07487700751315,24.483813851699608,248.97916096696525,21.164102543991184,0,199.1329197253898,18.71015927571188,1,front,1,25.9042839594521,21.164102543991184,25.9042839594521,-23.941957282123354,23.009999618728187,23.009999618728187,15.2251038942616,23.009999618728187,15.2251038942616,24.509999618728187,1.3942843407239138,1.3942843407239138,0.0,0.0,-0.44796182153209685,0.027885686814478276,3.319711307708424,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.06879767775535583,0.006961993592199435,0.03221521737471786,-0.025253223782518423,-0.4479618215320872,0.6085755977378582,-3.301121314398093,-0.06879767775535583,-0.06879767775535583,-0.06879767775535583,0.0,0.0,False,PPO without CBF,normal
102,10.200000000000001,225.52306420479027,24.481871972771156,251.0878896629641,21.087286959988432,0,201.00551435938172,18.725946339919247,1,front,1,25.56482545817383,21.087286959988432,25.56482545817383,-24.517549845408553,23.083708196445418,23.083708196445418,15.284323200696083,23.083708196445418,15.284323200696083,24.583708196445418,0.9811172617284107,0.9811172617284107,0.0,0.0,-0.7681558400275179,0.019622345234568215,3.3945850127827235,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.09856113791465759,-0.01941878928451482,0.006961993592199435,-0.026380782876714255,-0.768155840027521,0.15787064207366658,-3.228169065145071,-0.09856113791465759,-0.09856113791465759,-0.09856113791465759,0.0,0.0,False,PPO without CBF,normal
103,10.3,227.97076608388844,24.477018790981557,253.18999968361197,21.02110020647857,0,202.87823977762685,18.727254182451265,1,front,1,25.219233599723538,21.02110020647857,25.219233599723538,-25.09252630626159,23.14212985909192,23.14212985909192,15.331691444445934,23.14212985909192,15.331691444445934,24.64212985909192,0.5771037406316175,0.5771037406316175,0.0,0.0,-0.6618675350986081,0.01154207481263235,3.455918584502985,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.13587090373039246,-0.04853181789598423,-0.01941878928451482,-0.02911302861146941,-0.6618675350986027,0.013078425320169673,-3.1310777483977286,-0.13587090373039246,-0.13587090373039246,-0.13587090373039246,0.0,0.0,False,PPO without CBF,normal
104,10.4,230.41767856631685,24.46912482428419,255.2868686966269,20.968690130149255,0,204.74504458370626,18.66804806079421,1,front,1,24.869190130310045,20.968690130149255,24.869190130310045,-25.67263398261059,23.181909588705448,23.181909588705448,15.364541443807415,23.181909588705448,15.364541443807415,24.681909588705448,0.18728054160459706,0.18728054160459706,0.0,0.0,-0.5241007632931627,0.0037456108320919413,3.5004346941349347,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.17016321420669556,-0.07893966697366206,-0.04853181789598423,-0.03040784907767783,-0.524100763293162,-0.5920612165705486,-3.0110660134887888,-0.17016321420669556,-0.17016321420669556,-0.17016321420669556,0.0,0.0,False,PPO without CBF,normal
105,10.5,232.86349806920515,24.458195028882862,257.38207876701017,20.952100703832965,0,206.60678765210392,18.617430683976504,1,front,1,24.51858069780502,20.952100703832965,24.51858069780502,-26.25671041710123,23.181011342379616,23.181011342379616,15.36524372014892,23.181011342379616,15.36524372014892,24.681011342379616,-0.1624306445745951,0.0,0.0,0.0,-0.16589426316290456,-0.02923751602342712,3.5060943250498973,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.2003728151321411,-0.10929795401328182,-0.07893966697366206,-0.030358287039619763,-0.16589426316289752,-0.5061737681770581,-3.133871160256628,-0.2003728151321411,-0.2003728151321411,-0.2003728151321411,0.0,0.0,False,PPO without CBF,normal
106,10.600000000000001,235.30794610764002,24.444480384348697,259.4750075172671,20.929287502569554,0,208.46733884619735,18.605511940934207,1,front,1,24.16706140962708,20.929287502569554,24.16706140962708,-26.84060726144267,23.18188111238836,23.18188111238836,15.367722439945359,23.18188111238836,15.367722439945359,24.68188111238836,-0.5148197027612795,0.0,0.0,0.0,-0.22813201263410576,-0.09266754649703031,3.515192881779143,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.22069191932678223,-0.13714644534165693,-0.10929795401328182,-0.027848491328375108,-0.22813201263409383,-0.11918743042297814,-3.600516540164911,-0.22069191932678223,-0.22069191932678223,-0.22069191932678223,0.0,0.0,False,PPO without CBF,normal
107,10.700000000000001,237.75076208237144,24.42815974731424,261.5675874964912,20.925799792241417,0,210.32531573757777,18.579768913804116,1,front,1,23.81682541411979,20.925799792241417,23.81682541411979,-27.42544634479367,23.159255803461367,23.159255803461367,15.351743875618242,23.159255803461367,15.351743875618242,24.659255803461367,-0.8424303893415761,0.0,0.0,0.0,-0.03487710328137439,-0.1516374700814837,3.502359955072823,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.24138614535331726,-0.16320637034457203,-0.13714644534165693,-0.026059925002915096,-0.03487710328137078,-0.25743027130090085,-4.004641063102075,-0.24138614535331726,-0.24138614535331726,-0.24138614535331726,0.0,0.0,False,PPO without CBF,normal
108,10.8,240.19171363855398,24.409515561825508,263.658731577091,20.91144080599772,0,212.17995047344832,18.546347358705415,1,front,1,23.467017938536998,20.91144080599772,23.467017938536998,-28.011763165105663,23.14378409292309,23.14378409292309,15.341790251301157,23.14378409292309,15.341790251301157,24.64378409292309,-1.1767661543860939,0.0,0.0,0.0,-0.14358986243696137,-0.21181790778949688,3.498074755827787,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.2561483085155487,-0.18644185488731618,-0.16320637034457203,-0.023235484542744156,-0.1435898624369512,-0.33421555098700106,-4.435698428813413,-0.2561483085155487,-0.2561483085155487,-0.2561483085155487,0.0,0.0,False,PPO without CBF,normal
109,10.9,242.63058563654096,24.388719979869812,265.751566261691,20.928346846000053,0,214.03119868017842,18.512482067300976,1,front,1,23.120980625150025,20.928346846000053,23.120980625150025,-28.599386956362537,23.093605121791647,23.093605121791647,15.30435050005024,23.093605121791647,15.30435050005024,24.593605121791647,-1.4726244966416218,0.0,0.0,0.0,0.16906040002332645,-0.2650724093954919,3.4603731338697585,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.2724977135658264,-0.20795581955694376,-0.18644185488731618,-0.021513964669627572,0.1690604000233249,-0.3386529140443789,-4.765364347935454,-0.2724977135658264,-0.2724977135658264,-0.2724977135658264,0.0,0.0,False,PPO without CBF,normal
110,11.0,245.0671979791403,24.366123425993575,267.8451423723582,20.935761106672206,0,215.88716781379543,18.55969133616999,1,front,1,22.777944393217922,20.935761106672206,22.777944393217922,-29.180030165344874,23.05003637491751,23.05003637491751,15.272433054554845,23.05003637491751,15.272433054554845,24.55003637491751,-1.7720919816995888,0.0,0.2720919816995888,0.0,0.07414260672153006,-0.31897655670592595,3.430362319321368,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.2799946963787079,-0.2259655387623848,-0.20795581955694376,-0.018009719205441033,0.07414260672154616,0.47209268869015997,-14.669038550186661,-0.2799946963787079,-0.2799946963787079,-0.2799946963787079,0.0,0.0,False,PPO without CBF,normal
111,11.100000000000001,247.50139378829078,24.341958091504946,269.93437272182183,20.89230349463605,0,217.73880899997093,18.51641186175502,1,front,1,22.432978933531047,20.89230349463605,22.432978933531047,-29.762584788319856,23.054829451771862,23.054829451771862,15.279409009521848,23.054829451771862,15.279409009521848,24.554829451771862,-2.121850518240816,0.0,0.6218505182408158,0.0,-0.43457612036156945,-0.38193309328334685,3.4496545968688963,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.28871676325798035,-0.24165334488628368,-0.2259655387623848,-0.01568780612389889,-0.4345761203615802,-0.4327947441496973,-15.776293256526394,-0.28871676325798035,-0.28871676325798035,-0.28871676325798035,0.0,0.0,False,PPO without CBF,normal
112,11.200000000000001,249.93300373865029,24.316099503594952,272.0154901419084,20.81117420086558,0,219.59388757135912,18.5507857138819,1,front,1,22.082486403258116,20.81117420086558,22.082486403258116,-30.339116167291166,23.094585004886344,23.094585004886344,15.31457506844173,23.094585004886344,15.31457506844173,24.594585004886344,-2.512098601628228,0.0,1.012098601628228,0.0,-0.8112929377046996,-0.45217774829308105,3.5049253027293723,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.30938348174095154,-0.2585858790999506,-0.24165334488628368,-0.016932534213666944,-0.8112929377047009,0.34373852126877935,-17.04904933759657,-0.30938348174095154,-0.30938348174095154,-0.30938348174095154,0.0,0.0,False,PPO without CBF,normal
113,11.3,252.3618261878766,24.288224492263172,274.095019568229,20.79529426320621,0,221.44803871834938,18.54151146990275,1,front,1,21.733193380352418,20.79529426320621,21.733193380352418,-30.91378746952722,23.065864924414864,23.065864924414864,15.29522275553768,23.065864924414864,15.29522275553768,24.565864924414864,-2.832671544062446,0.0,1.3326715440624461,0.0,-0.1587993765937057,-0.5098808779312403,3.492930229056963,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.3392428159713745,-0.2787501133178066,-0.2585858790999506,-0.02016423421785596,-0.15879937659369675,-0.09274243979148278,-17.93626017923257,-0.3392428159713745,-0.3392428159713745,-0.3392428159713745,0.0,0.0,False,PPO without CBF,normal
114,11.4,254.78767668520348,24.258504973268675,276.1739991121614,20.789795439324223,0,223.30742410321488,18.593853848655158,1,front,1,21.386322426957946,20.789795439324223,21.386322426957946,-31.480252581988594,23.023812517905657,23.023812517905657,15.265444367799597,23.023812517905657,15.265444367799597,24.523812517905657,-3.1374900909477113,0.0,1.6374900909477113,0.0,-0.0549882388198597,-0.564748216370588,3.468709533944452,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.35253041982650757,-0.29719518994498184,-0.2787501133178066,-0.01844507662717526,-0.054988238819859925,0.5234237875240776,-20.724081213342547,-0.35253041982650757,-0.35253041982650757,-0.35253041982650757,0.0,0.0,False,PPO without CBF,normal
115,11.5,257.21039242403,24.227157388264697,278.25225772232324,20.782586101617934,0,225.16942602860644,18.62001925391566,1,front,1,21.04186529829326,20.782586101617934,21.04186529829326,-32.04096639542354,22.980865719605582,22.980865719605582,15.235162115210054,22.980865719605582,15.235162115210054,24.480865719605582,-3.439000421312322,0.0,1.939000421312322,0.0,-0.07209337706289176,-0.619020075836218,3.444571286646763,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.362317830324173,-0.3134758500397796,-0.29719518994498184,-0.016280660094797783,-0.07209337706289781,0.2616540526050427,-21.47301990317092,-0.362317830324173,-0.362317830324173,-0.362317830324173,0.0,0.0,False,PPO without CBF,normal
116,11.600000000000001,259.62982801097655,24.194355869465774,280.32581606541424,20.73558343090998,0,227.0301504619299,18.60724433323455,1,front,1,20.69598805443769,20.73558343090998,20.69598805443769,-32.599677549046646,22.975385960235258,22.975385960235258,15.235042505157656,22.975385960235258,15.235042505157656,24.475385960235258,-3.779397905797566,0.0,2.279397905797566,0.0,-0.47002670707954053,-0.6802916230435618,3.458772438555794,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.3716332018375397,-0.32801518798921964,-0.3134758500397796,-0.014539337949440012,-0.4700267070795542,-0.12774920681110238,-22.36459229539346,-0.3716332018375397,-0.3716332018375397,-0.3716332018375397,0.0,0.0,False,PPO without CBF,normal
117,11.700000000000001,262.0458279286827,24.159999177061433,282.3985232121154,20.727071467011577,0,228.8961544514945,18.660039895646065,1,front,1,20.352695283432695,20.727071467011577,20.352695283432695,-33.14967347718817,22.928927216286716,22.928927216286716,15.202341880011385,22.928927216286716,15.202341880011385,24.428927216286716,-4.0762319328540215,0.0,2.5762319328540215,0.0,-0.08511963898403252,-0.7337217479137238,3.4329277100498565,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.39022213220596313,-0.3435669240434055,-0.32801518798921964,-0.01555173605418586,-0.08511963898402752,0.5279556241151575,-23.018733982329536,-0.39022213220596313,-0.39022213220596313,-0.39022213220596313,0.0,0.0,False,PPO without CBF,normal
118,11.8,264.4582542778532,24.124263491704884,284.46983825803864,20.71315045923247,0,230.756987557856,18.60833106361504,1,front,1,20.011583980185435,20.71315045923247,20.011583980185435,-33.70126671999719,22.885671127495343,22.885671127495343,15.17238264807464,22.885671127495343,15.17238264807464,24.385671127495343,-4.374087147309908,0.0,2.8740871473099077,0.0,-0.13921007779106986,-0.7873356865157833,3.4111130324724144,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.3987266421318054,-0.3573568535655055,-0.3435669240434055,-0.013789929522100008,-0.13921007779108618,-0.5170883203102625,-23.647832656850987,-0.3987266421318054,-0.3987266421318054,-0.3987266421318054,0.0,0.0,False,PPO without CBF,normal
119,11.9,266.86698090616954,24.08726628316318,286.54333740389814,20.734991458595005,0,232.61722534983633,18.602377919803256,1,front,1,19.67635649772859,20.734991458595005,19.67635649772859,-34.24975555633321,22.804634594466087,22.804634594466087,15.112363058761655,22.804634594466087,15.112363058761655,24.304634594466087,-4.628278096737496,0.0,3.128278096737496,0.0,0.2184099936253503,-0.8330900574127492,3.352274824568177,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.4078177809715271,-0.3699720854170109,-0.3573568535655055,-0.01261523185150537,0.21840999362533747,-0.05953143811784792,-24.069867891380277,-0.4078177809715271,-0.4078177809715271,-0.4078177809715271,0.0,0.0,False,PPO without CBF,normal
120,12.0,269.27191474255704,24.04933836387515,288.61337762380185,20.700402199037228,0,234.48537947095937,18.681541211230428,1,front,1,19.34146288124481,20.700402199037228,19.34146288124481,-34.78653527159767,22.778539183163012,22.778539183163012,15.09641735922664,22.778539183163012,15.09641735922664,24.278539183163012,-4.937076301918204,0.0,3.4370763019182036,0.0,-0.34589259557776586,-0.8886737343452766,3.348936164837923,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.40720051527023315,-0.3792791928803164,-0.3699720854170109,-0.009307107463305542,-0.3458925955777563,0.7916329142717301,-24.69678444803148,-0.40720051527023315,-0.40720051527023315,-0.40720051527023315,0.0,0.0,False,PPO without CBF,normal
121,12.100000000000001,271.67295420847364,24.010394659166074,290.68589470171065,20.72517077908779,0,236.35687699734544,18.71497526386064,1,front,1,19.01294049323701,20.72517077908779,19.01294049323701,-35.3160772111282,22.69146067557793,22.69146067557793,15.031817234770754,22.69146067557793,15.031817234770754,24.19146067557793,-5.178520182340918,0.0,3.678520182340918,0.0,0.2476858005056215,-0.9321336328213652,3.2852238800782843,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.41991060972213745,-0.38943704709077165,-0.3792791928803164,-0.01015785421045523,0.24768580050563527,0.3343405263021264,-25.02537966177,-0.41991060972213745,-0.41991060972213745,-0.41991060972213745,0.0,0.0,False,PPO without CBF,normal
122,12.200000000000001,274.0700295537381,23.970753452644782,292.75545519063013,20.69560488919454,0,238.23479442295783,18.77917425612391,1,front,1,18.685425636892035,20.69560488919454,18.685425636892035,-35.83523513078026,22.65760063503711,22.65760063503711,15.009882559185867,22.65760063503711,15.009882559185867,24.15760063503711,-5.472174998145075,0.0,3.972174998145075,0.0,-0.2956588989324871,-0.9849914996661134,3.275148563450241,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,False,False,-0.4173371195793152,-0.3964120652129075,-0.38943704709077165,-0.0069750181221358565,-0.29565889893247504,0.6419899226326828,-25.54438478759146,-0.4173371195793152,-0.4173371195793152,-0.4173371195793152,0.0,0.0,False,PPO without CBF,normal
